,F,V,R0,eta,gamma,alpha,,vexp,R0exp,etaexp
777,2.912221677,-15.67107602,-4.884993682,-0.125342054,0.041858996,0.019318936,,1.56364E-07,0.007559172,0.882195093
778,2.879241806,-15.6621754,-4.879027885,-0.153276454,0.046248812,0.039846954,,1.57762E-07,0.007604403,0.857892521
779,2.862218628,-15.66583946,-4.883454722,-0.142380991,0.048377843,0.020932072,,1.57185E-07,0.007570814,0.867290763
780,2.898841132,-15.69107374,-4.901555895,-0.139472487,0.046045796,0.017136232,,1.53269E-07,0.007435006,0.869816954
781,2.841720508,-15.64643888,-4.89218915,-0.149354982,0.042111364,0.013123758,,1.60265E-07,0.007504975,0.861263327
782,2.936462944,-15.64091059,-4.887686818,-0.123796345,0.045538149,0.017926965,,1.61153E-07,0.007538841,0.883559764
783,2.902493112,-15.63414533,-4.894745466,-0.127345964,0.043050056,0.037747078,,1.62247E-07,0.007485814,0.880429023
784,2.907769795,-15.6717184,-4.89182472,-0.126557885,0.04488426,0.025743553,,1.56264E-07,0.007507711,0.881123144
785,2.918456222,-15.65195167,-4.892427712,-0.123773667,0.043485252,0.019657387,,1.59384E-07,0.007503185,0.883579801
786,2.839456999,-15.65343596,-4.890543778,-0.135220232,0.046628031,0.021286679,,1.59147E-07,0.007517334,0.873523512
787,2.843653964,-15.65057624,-4.891005068,-0.13857236,0.042362597,0.011483703,,1.59603E-07,0.007513867,0.870600252
788,2.880782964,-15.6557012,-4.88577741,-0.139578705,0.045155484,0.033137803,,1.58787E-07,0.00755325,0.869724569
789,2.913121584,-15.6544128,-4.887054463,-0.127449311,0.039874755,0.002614913,,1.58992E-07,0.00754361,0.880338038
790,2.918587255,-15.66122306,-4.878813943,-0.155501837,0.042831895,0.033008279,,1.57913E-07,0.00760603,0.855985505
791,2.838231442,-15.61960068,-4.890318613,-0.118074637,0.041921359,0.011009404,,1.64624E-07,0.007519026,0.888629725
792,2.95937304,-15.69500436,-4.884418844,-0.169407505,0.045004542,0.038429427,,1.52667E-07,0.007563518,0.844164832
793,2.866773829,-15.63601106,-4.893672323,-0.143548727,0.045407038,0.027216225,,1.61945E-07,0.007493852,0.866278588
794,2.768623596,-15.62600168,-4.899007712,-0.144246485,0.045209321,0.016356729,,1.63574E-07,0.007453976,0.865674346
795,2.998896056,-15.64454537,-4.883199826,-0.144912808,0.044153941,0.08249928,,1.60568E-07,0.007572744,0.86509772
796,2.920669653,-15.66235875,-4.899389063,-0.129045504,0.043651132,0.040469039,,1.57734E-07,0.007451134,0.878933969
797,2.965436345,-15.66673444,-4.883469079,-0.139155108,0.043596761,0.012108326,,1.57045E-07,0.007570705,0.870093059
798,2.992307366,-15.70614521,-4.897530292,-0.134925313,0.046270298,0.027631382,,1.50976E-07,0.007464997,0.87378117
799,2.957773171,-15.6679057,-4.897575719,-0.1436265,0.041789931,0.029085934,,1.56861E-07,0.007464658,0.866211218
800,2.914108149,-15.65525402,-4.873273659,-0.151124131,0.04457689,0.026796099,,1.58858E-07,0.007648286,0.859740971
801,2.857756923,-15.65251948,-4.872239105,-0.148508713,0.042519454,0.022125465,,1.59293E-07,0.007656203,0.861992496
802,2.941170902,-15.65693366,-4.882520934,-0.147180411,0.041427823,0.024935538,,1.58592E-07,0.007577887,0.863138244
803,2.865626549,-15.65116171,-4.881913598,-0.133779401,0.046701925,0.027954839,,1.5951E-07,0.00758249,0.87478302
804,2.796691187,-15.66318372,-4.895636891,-0.139632611,0.044424925,0.021698289,,1.57603E-07,0.007479144,0.869677687
805,2.807299942,-15.62313291,-4.881724115,-0.133427059,0.047911452,0.016103037,,1.64044E-07,0.007583927,0.875091297
806,2.789922061,-15.64635424,-4.901290203,-0.135731449,0.044539789,0.008352569,,1.60278E-07,0.007436982,0.873077067
807,2.79746757,-15.63121398,-4.895957036,-0.133675684,0.04481256,0.034169248,,1.62723E-07,0.00747675,0.874873754
808,2.963428689,-15.68897845,-4.889789091,-0.145913986,0.042533439,0.027575251,,1.5359E-07,0.007523009,0.864232036
809,2.917975639,-15.63887664,-4.877226712,-0.133152325,0.04720378,0.018416503,,1.61481E-07,0.007618112,0.875331747
810,2.899937084,-15.66995139,-4.914979502,-0.123475061,0.046729907,0.011507162,,1.5654E-07,0.007335868,0.883843683
811,2.91522373,-15.65190555,-4.90507716,-0.153722469,0.045121159,0.011351903,,1.59391E-07,0.007408871,0.857509974
812,2.965497805,-15.65722986,-4.874787291,-0.138813853,0.047555798,0.031182873,,1.58545E-07,0.007636718,0.870390034
813,2.829853122,-15.63945367,-4.878147857,-0.146945066,0.043634158,0.022285673,,1.61388E-07,0.007611098,0.863341403
814,2.83140534,-15.64029976,-4.85933342,-0.110468772,0.046794329,0.035795153,,1.61252E-07,0.007755652,0.895414292
815,2.8016737,-15.63780182,-4.898406752,-0.137592196,0.046392188,0.016789192,,1.61655E-07,0.007458457,0.871454002
816,2.943566046,-15.67368959,-4.888201573,-0.137577079,0.044958297,0.024497097,,1.55956E-07,0.007534961,0.871467175
817,2.881149417,-15.6410855,-4.895235223,-0.139591026,0.042257472,0.042387211,,1.61125E-07,0.007482149,0.869713853
818,2.852349325,-15.65594676,-4.889138364,-0.126791542,0.042165113,0.008103355,,1.58748E-07,0.007527906,0.880917288
819,2.815091947,-15.64881166,-4.879819865,-0.167765574,0.042898333,0.025438394,,1.59885E-07,0.007598383,0.845552031
820,2.96931825,-15.69945173,-4.883518486,-0.145883287,0.042523427,0.008072568,,1.5199E-07,0.007570331,0.864258567
821,2.943757787,-15.65482024,-4.88475209,-0.151594529,0.045546971,0.028171584,,1.58927E-07,0.007560998,0.859336647
822,2.83220306,-15.65455247,-4.899365608,-0.137117476,0.046821342,0.018633333,,1.5897E-07,0.007451309,0.871867796
823,2.872402556,-15.66512676,-4.877327614,-0.151265561,0.049601729,0.013024965,,1.57298E-07,0.007617343,0.859619387
824,2.943749495,-15.67483462,-4.88380322,-0.140656284,0.04901888,0.012931104,,1.55778E-07,0.007568176,0.868787876
825,2.94217649,-15.66022781,-4.877759179,-0.145876312,0.044391818,0.033581992,,1.5807E-07,0.007614057,0.864264595
826,2.845862889,-15.6483027,-4.886045577,-0.123243137,0.04571865,0.052234911,,1.59966E-07,0.007551224,0.884048691
827,2.831063151,-15.65096202,-4.895605797,-0.128372234,0.049187165,0.012482445,,1.59541E-07,0.007479377,0.879525929
828,2.938707932,-15.68653546,-4.878226123,-0.160634813,0.047115112,0.010837027,,1.53966E-07,0.007610502,0.851603009
829,2.93267173,-15.65982034,-4.88924516,-0.127150918,0.044472411,0.027737588,,1.58134E-07,0.007527102,0.880600764
830,2.803568544,-15.67954688,-4.842713311,-0.116769705,0.041208378,0.002981283,,1.55046E-07,0.007885629,0.889790084
831,2.825713392,-15.64660665,-4.88672764,-0.139927626,0.040286593,0.045568317,,1.60238E-07,0.007546076,0.869421156
832,2.914994837,-15.67411336,-4.914093671,-0.115338789,0.047922152,0.023288496,,1.5589E-07,0.007342369,0.89106421
833,2.862845106,-15.65642581,-4.850122798,-0.153119055,0.045862681,0.015483072,,1.58672E-07,0.007827416,0.858027563
834,2.878993341,-15.64865203,-4.89354422,-0.138361366,0.04448067,0.012192832,,1.5991E-07,0.007494812,0.870783964
835,2.894698171,-15.62178315,-4.877102924,-0.111204451,0.043165649,0.029488382,,1.64265E-07,0.007619055,0.894755797
836,2.960112571,-15.6726735,-4.891995338,-0.143820279,0.043965228,0.011788856,,1.56115E-07,0.00750643,0.86604338
837,2.876737694,-15.6655705,-4.892796396,-0.148074299,0.045005605,0.024890315,,1.57228E-07,0.007500419,0.862367039
838,2.905980256,-15.67653283,-4.897961345,-0.146650825,0.042197527,0.063321906,,1.55514E-07,0.00746178,0.863595471
839,2.831735893,-15.67056913,-4.889701033,-0.154091404,0.048052709,0.007181242,,1.56444E-07,0.007523671,0.857193666
840,2.898230711,-15.67104787,-4.889757341,-0.162296071,0.04614389,0.014225357,,1.56369E-07,0.007523248,0.850189451
841,2.900708739,-15.6409601,-4.886877399,-0.125912746,0.043689213,0.040029031,,1.61145E-07,0.007544946,0.881691774
842,2.854095138,-15.68142114,-4.880108735,-0.163166117,0.042625451,0.008790421,,1.54755E-07,0.007596188,0.849450068
843,2.756760831,-15.62762569,-4.891194328,-0.126523315,0.041892581,0.016173589,,1.63308E-07,0.007512445,0.881153605
844,2.950059693,-15.68205965,-4.88820247,-0.13815038,0.044686582,0.022340946,,1.54656E-07,0.007534955,0.870967706
845,2.917201435,-15.67174494,-4.860905272,-0.149815372,0.046106415,0.02041374,,1.5626E-07,0.007743471,0.860866902
846,2.871413785,-15.64539251,-4.892125556,-0.151532195,0.042658524,0.037262738,,1.60433E-07,0.007505452,0.859390214
847,2.920605301,-15.64952743,-4.879928281,-0.133353339,0.042853537,0.034042549,,1.5977E-07,0.007597559,0.87515581
848,2.954823135,-15.6771136,-4.89693037,-0.13959465,0.046185324,0.009847788,,1.55423E-07,0.007469476,0.869710701
849,2.987133761,-15.68705902,-4.890101323,-0.150376157,0.041451328,0.055451132,,1.53885E-07,0.00752066,0.860384276
850,2.87983975,-15.65994714,-4.891107813,-0.138780935,0.043213585,0.047490808,,1.58114E-07,0.007513095,0.870418686
851,2.861749635,-15.68199641,-4.897814228,-0.160880507,0.047550193,0.016101437,,1.54666E-07,0.007462877,0.8513938
852,2.900237444,-15.6468721,-4.873402699,-0.161308983,0.046001125,0.027363443,,1.60195E-07,0.0076473,0.851029077
853,2.86145302,-15.63248346,-4.87904872,-0.130636411,0.04130305,0.026337132,,1.62517E-07,0.007604244,0.877536779
854,2.895998651,-15.67018413,-4.883404075,-0.152549182,0.044212662,0.007567522,,1.56504E-07,0.007571197,0.858516669
855,2.893247204,-15.67654832,-4.890519836,-0.145953552,0.04900029,0.018656475,,1.55511E-07,0.007517514,0.864197843
856,2.888047574,-15.68790132,-4.926024814,-0.137028224,0.043539109,0.01933224,,1.53756E-07,0.007255287,0.871945616
857,2.916004722,-15.68200066,-4.890028035,-0.147337453,0.04719319,0.011300439,,1.54666E-07,0.007521212,0.863002706
858,2.927889064,-15.66368578,-4.891668879,-0.163317225,0.046469338,0.029529859,,1.57524E-07,0.007508881,0.84932172
859,2.85535018,-15.6258082,-4.893579207,-0.100651778,0.044549603,0.01392443,,1.63605E-07,0.00749455,0.904247857
860,2.924267289,-15.66879942,-4.900496554,-0.132019175,0.043174192,0.027826256,,1.56721E-07,0.007442886,0.876324192
861,2.941725531,-15.67199301,-4.87295032,-0.139640548,0.03864634,0.045017394,,1.56221E-07,0.00765076,0.869670784
862,2.817177148,-15.62986479,-4.888511963,-0.112878351,0.043086984,0.074022541,,1.62943E-07,0.007532623,0.893259318
863,2.849008006,-15.64964264,-4.910396784,-0.122651364,0.044956601,0.016168029,,1.59752E-07,0.007369564,0.884572002
864,2.938647316,-15.66122845,-4.874427192,-0.151941488,0.047935958,0.019132454,,1.57912E-07,0.007639469,0.859038543
865,2.851797349,-15.6381351,-4.893760397,-0.127093674,0.044010411,0.03079323,,1.61601E-07,0.007493192,0.880651175
866,2.859376615,-15.67305768,-4.894671702,-0.138763633,0.046339234,0.013125013,,1.56055E-07,0.007486367,0.870433746
867,2.878620974,-15.65541711,-4.897420917,-0.13482685,0.047323403,0.026848791,,1.58832E-07,0.007465813,0.873867209
868,2.951312901,-15.67642917,-4.905230062,-0.145497413,0.049454406,0.026306474,,1.5553E-07,0.007407739,0.864592127
869,2.847478492,-15.64056586,-4.874340712,-0.148162291,0.047632412,0.021522589,,1.61209E-07,0.00764013,0.862291161
870,2.902459807,-15.64044207,-4.885800729,-0.144651285,0.045291008,0.036064215,,1.61229E-07,0.007553073,0.865323992
871,2.846796959,-15.61496846,-4.882120078,-0.121017238,0.043613062,0.005170343,,1.65389E-07,0.007580925,0.886018686
872,2.899070551,-15.64883757,-4.88084728,-0.134065819,0.042169386,0.051359332,,1.59881E-07,0.00759058,0.874532502
873,2.965229993,-15.68239704,-4.899713653,-0.15752314,0.043991788,0.017781806,,1.54604E-07,0.007448716,0.854257046
874,2.867335661,-15.65136443,-4.893178694,-0.127532444,0.041979831,0.029107308,,1.59477E-07,0.007497552,0.880264856
875,2.885677468,-15.64499292,-4.889016916,-0.142317741,0.049487644,0.018802778,,1.60497E-07,0.00752882,0.867345622
876,2.892826697,-15.64905177,-4.878055294,-0.139547827,0.04598645,0.040249626,,1.59847E-07,0.007611802,0.869751425
877,2.818290595,-15.64827624,-4.880597186,-0.126926653,0.045099041,0.035989831,,1.59971E-07,0.007592479,0.880798274
878,2.85318094,-15.66438033,-4.892195736,-0.131771501,0.045549486,0.004789109,,1.57415E-07,0.007504926,0.876541261
879,2.994781984,-15.66857827,-4.90593159,-0.150290383,0.048007118,0.031412064,,1.56756E-07,0.007402544,0.860458078
880,2.913740756,-15.66784916,-4.890565658,-0.155949211,0.046427364,0.030948252,,1.5687E-07,0.007517169,0.855602644
881,2.868854685,-15.64927219,-4.876810483,-0.15687498,0.048298686,0.013397561,,1.59811E-07,0.007621284,0.854810921
882,2.797154406,-15.64269011,-4.876685524,-0.137790198,0.04541452,0.060829331,,1.60867E-07,0.007622236,0.871281469
883,2.880769418,-15.62066019,-4.890124245,-0.135518681,0.04454305,0.033562228,,1.6445E-07,0.007520488,0.873262849
884,2.935074291,-15.6823475,-4.892014411,-0.143088515,0.045722986,0.033813873,,1.54612E-07,0.007506286,0.866677352
885,2.942247687,-15.68813105,-4.892912586,-0.166944853,0.042580631,0.018819532,,1.5372E-07,0.007499548,0.846246278
886,2.879178252,-15.65579804,-4.887616828,-0.135858952,0.044168396,0.020007969,,1.58772E-07,0.007539369,0.872965754
887,2.913360673,-15.69182755,-4.89949638,-0.145778679,0.045637246,0.002511734,,1.53153E-07,0.007450334,0.86434898
888,2.848041271,-15.67131233,-4.882136525,-0.118495462,0.044377456,0.026157927,,1.56328E-07,0.0075808,0.888255847
889,2.746620908,-15.63236449,-4.869099211,-0.159054442,0.044932779,0.043741423,,1.62536E-07,0.00768028,0.852949921
890,2.864169348,-15.65795688,-4.897674745,-0.128765389,0.044998919,0.012868853,,1.58429E-07,0.007463918,0.879180207
891,2.918053594,-15.65676614,-4.901281949,-0.14494071,0.046204295,0.042412523,,1.58618E-07,0.007437043,0.865073582
892,3.005842419,-15.66617561,-4.893970479,-0.159210907,0.046951051,0.03277742,,1.57133E-07,0.007491618,0.852816475
893,2.896917837,-15.66277549,-4.883034489,-0.137019664,0.047468703,0.020494616,,1.57668E-07,0.007573996,0.87195308
894,2.833612164,-15.63560179,-4.896585103,-0.117762462,0.043074939,0.043823591,,1.62011E-07,0.007472056,0.888907177
895,2.841695567,-15.6527843,-4.884650537,-0.147752758,0.040820347,0.011437295,,1.59251E-07,0.007561766,0.86264437
896,2.855277836,-15.6583333,-4.887034133,-0.142185341,0.044908706,0.032929654,,1.5837E-07,0.007543763,0.867460465
897,2.926640175,-15.66530199,-4.878837341,-0.135962007,0.042983098,0.033017093,,1.5727E-07,0.007605852,0.872875795
898,2.770569065,-15.62436842,-4.879328313,-0.165781699,0.05005764,0.018970145,,1.63841E-07,0.007602119,0.847231166
899,2.852044022,-15.66247904,-4.895983892,-0.16285438,0.043348775,0.018972481,,1.57715E-07,0.007476549,0.849714915
900,2.837978286,-15.67746601,-4.87903626,-0.121857155,0.043768618,0.017313014,,1.55369E-07,0.007604339,0.885274816
901,2.875400513,-15.67418743,-4.881237377,-0.158073234,0.044848892,0.026136054,,1.55879E-07,0.007587619,0.853787254
902,2.928250816,-15.66628609,-4.901544604,-0.137399852,0.046771944,0.019582901,,1.57115E-07,0.00743509,0.871621637
903,2.884358658,-15.70316669,-4.887343874,-0.173841855,0.046797824,0.015550939,,1.51426E-07,0.007541427,0.840429797
904,2.925158895,-15.66000889,-4.892094796,-0.147441053,0.043773261,0.031216872,,1.58105E-07,0.007505683,0.862913303
905,2.957945242,-15.66848486,-4.894498094,-0.128746616,0.05030793,0.022986154,,1.5677E-07,0.007487666,0.879196712
906,2.795203834,-15.63662457,-4.898322349,-0.148104844,0.042741841,0.050077674,,1.61845E-07,0.007459086,0.862340699
907,2.878040315,-15.65135851,-4.89053992,-0.131292664,0.039748259,0.010638971,,1.59478E-07,0.007517363,0.876961082
908,2.868854994,-15.65370602,-4.896849201,-0.146240422,0.047284605,0.059217106,,1.59104E-07,0.007470083,0.863949965
909,2.83433983,-15.64505048,-4.872450125,-0.142781999,0.0437215,0.032818024,,1.60487E-07,0.007654588,0.866943043
910,2.832622166,-15.6410548,-4.882716658,-0.103518221,0.046399146,0.006009579,,1.6113E-07,0.007576404,0.901659594
911,2.828855346,-15.68546957,-4.89537193,-0.18040898,0.045417882,0.027201193,,1.5413E-07,0.007481126,0.834928673
912,2.827090068,-15.67554869,-4.895624948,-0.137289324,0.051048134,0.006274922,,1.55667E-07,0.007479234,0.871717981
913,2.859752441,-15.66834804,-4.879879015,-0.162805633,0.046287183,0.036111178,,1.56792E-07,0.007597933,0.849756337
914,2.938408551,-15.67242854,-4.894165408,-0.152595808,0.04718984,0.013001047,,1.56153E-07,0.007490158,0.858476641
915,2.894883076,-15.66156569,-4.878439858,-0.136332556,0.048444847,0.015482992,,1.57859E-07,0.007608876,0.872552412
916,2.929445671,-15.66790027,-4.892710549,-0.136335249,0.044075825,0.013088994,,1.56862E-07,0.007501063,0.872550062
917,2.962351161,-15.66412896,-4.896424562,-0.125151155,0.040041788,0.048567617,,1.57455E-07,0.007473256,0.882363518
918,2.820863873,-15.65373486,-4.889613473,-0.137892585,0.041561642,0.021591251,,1.591E-07,0.00752433,0.871192266
919,2.869296731,-15.6663109,-4.875904673,-0.128597356,0.044286632,0.006609311,,1.57111E-07,0.00762819,0.87932795
920,2.890809013,-15.67260509,-4.898087779,-0.125071345,0.04528313,0.004259959,,1.56126E-07,0.007460836,0.882433943
921,2.899973948,-15.66434791,-4.896743249,-0.144894445,0.042532003,0.043919206,,1.5742E-07,0.007470874,0.865113605
922,2.833738766,-15.62908669,-4.888491134,-0.120541575,0.044202048,0.013275805,,1.6307E-07,0.00753278,0.886440232
923,2.924255528,-15.67195836,-4.889468109,-0.156450668,0.048629535,0.017497363,,1.56227E-07,0.007525424,0.855173704
924,2.922210789,-15.68242224,-4.90790773,-0.148090332,0.051191083,0.007884156,,1.546E-07,0.00738793,0.862353213
925,2.864235322,-15.66986571,-4.901231914,-0.151874361,0.04282554,0.029730591,,1.56554E-07,0.007437415,0.85909621
926,2.874164713,-15.66549226,-4.889264216,-0.143940939,0.04824405,0.02433155,,1.5724E-07,0.007526959,0.86593889
927,2.854219169,-15.67210454,-4.871370563,-0.122914979,0.046541631,0.006152378,,1.56204E-07,0.007662856,0.884338846
928,2.881147549,-15.66921496,-4.885882247,-0.141584699,0.044628027,0.011313105,,1.56656E-07,0.007552458,0.867981655
929,2.952668472,-15.67268479,-4.897837011,-0.137245344,0.046463285,0.012126628,,1.56113E-07,0.007462707,0.87175632
930,2.862918187,-15.64387964,-4.885462781,-0.144482715,0.042959735,0.023827474,,1.60675E-07,0.007555626,0.865469872
931,2.895857444,-15.66968376,-4.888458777,-0.158592448,0.046300028,0.03025511,,1.56582E-07,0.007533024,0.85334407
932,2.897826631,-15.68125858,-4.889457971,-0.155816018,0.044914035,0.014155743,,1.5478E-07,0.0075255,0.855716612
933,2.868425894,-15.67947973,-4.903136114,-0.142575846,0.040799813,0.019733104,,1.55056E-07,0.007423266,0.867121784
934,2.821042862,-15.62832573,-4.885896435,-0.120051409,0.039749223,0.035380144,,1.63194E-07,0.007552351,0.886874843
935,2.815022318,-15.65009237,-4.889780915,-0.160536641,0.043631714,0.030030228,,1.5968E-07,0.00752307,0.851686616
936,2.931166105,-15.66823006,-4.902127814,-0.14304219,0.048556572,0.014639463,,1.5681E-07,0.007430755,0.866717502
937,2.917504287,-15.67864902,-4.898043026,-0.161276546,0.045110732,0.023155357,,1.55185E-07,0.00746117,0.851056682
938,2.875413638,-15.65978011,-4.900965874,-0.138913986,0.047477705,0.022259338,,1.58141E-07,0.007439394,0.870302883
939,2.926216053,-15.67406942,-4.907107693,-0.106002153,0.041656495,0.004234122,,1.55897E-07,0.007393843,0.899422712
940,2.886591329,-15.67205721,-4.878645823,-0.165803082,0.045901592,0.018834009,,1.56211E-07,0.007607309,0.84721305
941,2.907144203,-15.66130107,-4.899926777,-0.125490162,0.043906655,0.023823531,,1.579E-07,0.007447128,0.882064442
942,2.890530517,-15.66781933,-4.878930761,-0.135431184,0.043301276,0.021795857,,1.56875E-07,0.007605141,0.873339261
943,2.962601047,-15.67960694,-4.891784827,-0.174842226,0.047699069,0.036624809,,1.55036E-07,0.00750801,0.839589475
944,2.823213554,-15.65545695,-4.887557304,-0.153032461,0.043958519,0.0419384,,1.58826E-07,0.007539817,0.858101866
945,2.836703942,-15.68423325,-4.868597961,-0.161235138,0.046555844,0.016323008,,1.54321E-07,0.007684131,0.851091923
946,2.7894572,-15.64373448,-4.887728928,-0.163752505,0.045117931,0.028571386,,1.60699E-07,0.007538524,0.848952108
947,2.823122987,-15.6374014,-4.902747156,-0.135623381,0.04248429,0.04317525,,1.6172E-07,0.007426154,0.873171423
948,2.82639894,-15.63723206,-4.893334127,-0.146556424,0.047655705,0.015236697,,1.61747E-07,0.007496387,0.863676999
949,2.82203812,-15.675585,-4.856824033,-0.144128851,0.044757736,0.014250013,,1.55661E-07,0.007775138,0.865776184
950,2.920869424,-15.6820981,-4.883571387,-0.152659244,0.048497133,0.013232738,,1.54651E-07,0.007569931,0.858422184
951,2.840285823,-15.66079346,-4.895219807,-0.129304206,0.043072767,0.015865652,,1.57981E-07,0.007482264,0.878706617
952,2.882745866,-15.65873326,-4.890895627,-0.150467785,0.042047928,0.030606528,,1.58306E-07,0.007514689,0.860305444
953,3.017314898,-15.68431084,-4.896526954,-0.124472442,0.041285852,0.022462924,,1.54309E-07,0.00747249,0.882962594
954,2.908793992,-15.65958864,-4.881011972,-0.130214587,0.044934791,0.026091652,,1.58171E-07,0.00758933,0.877907023
955,2.889760774,-15.66252927,-4.904000286,-0.13266927,0.045446894,0.030959123,,1.57707E-07,0.007416854,0.875754683
956,2.846761008,-15.65437784,-4.900084656,-0.130683582,0.043119711,0.044007329,,1.58997E-07,0.007445953,0.877495386
957,2.820350828,-15.67394375,-4.860100219,-0.148749526,0.046242457,0.01637691,,1.55917E-07,0.007749707,0.861784942
958,2.778001428,-15.65368227,-4.887503744,-0.134900656,0.045520881,0.030461943,,1.59108E-07,0.007540221,0.873802714
959,2.84180621,-15.665335,-4.889409544,-0.150997699,0.047924458,0.036979162,,1.57265E-07,0.007525865,0.859849677
960,2.785717197,-15.63745162,-4.892694898,-0.128405439,0.051216183,0.019544271,,1.61712E-07,0.00750118,0.879496725
961,2.96694225,-15.67763102,-4.850935753,-0.14214168,0.044633082,0.0152057,,1.55343E-07,0.007821056,0.867498341
962,2.978215212,-15.67836347,-4.906392991,-0.132548503,0.044393822,0.012487135,,1.55229E-07,0.007399129,0.875860451
963,2.825118781,-15.65948449,-4.894114268,-0.135293899,0.042902011,0.014589272,,1.58188E-07,0.007490541,0.873459165
964,2.870042247,-15.65567693,-4.88965191,-0.148581537,0.040934241,0.032211608,,1.58791E-07,0.007524041,0.861929725
965,2.901761227,-15.68572673,-4.885559973,-0.153976675,0.046528641,0.023629848,,1.5409E-07,0.007554892,0.857292017
966,2.922563565,-15.65513036,-4.867789793,-0.113975739,0.043330865,0.027131761,,1.58878E-07,0.007690344,0.892279603
967,2.978176757,-15.69154312,-4.882873815,-0.128611396,0.043378532,0.017992869,,1.53197E-07,0.007575213,0.879315604
968,2.894931832,-15.65629811,-4.879925454,-0.133883279,0.045484232,0.050561298,,1.58692E-07,0.00759758,0.874692154
969,2.865258158,-15.67349975,-4.854634646,-0.138149932,0.046249608,0.01763105,,1.55986E-07,0.00779218,0.870968096
970,2.978183691,-15.66419459,-4.889281803,-0.123831002,0.04124032,0.028317786,,1.57444E-07,0.007526826,0.883529143
971,2.893856228,-15.66105427,-4.896226045,-0.174879419,0.050446941,0.029354419,,1.57939E-07,0.007474739,0.83955825
972,2.839135582,-15.63632371,-4.89560763,-0.13283813,0.047437671,0.045774915,,1.61894E-07,0.007479363,0.875606815
973,2.902232377,-15.68234137,-4.877749678,-0.148147585,0.046761266,0.017597222,,1.54613E-07,0.007614129,0.862303843
974,2.866745384,-15.67376543,-4.896614,-0.135016998,0.041878179,0.01607433,,1.55945E-07,0.00747184,0.873701061
975,2.776659063,-15.65809111,-4.884986343,-0.160405774,0.045576316,0.019236393,,1.58408E-07,0.007559227,0.851798082
976,2.80705568,-15.64670466,-4.90205611,-0.157958192,0.046601835,0.019497821,,1.60222E-07,0.007431288,0.85388548
977,2.864536675,-15.66999647,-4.878290316,-0.149641412,0.045315931,0.025492031,,1.56533E-07,0.007610014,0.861016671
978,2.880663779,-15.66161887,-4.872416323,-0.133397286,0.042520783,0.009863977,,1.5785E-07,0.007654846,0.875117351
979,2.970657725,-15.66003921,-4.884531196,-0.115152196,0.044840418,0.028991829,,1.581E-07,0.007562668,0.891230492
980,2.820875343,-15.63813471,-4.884859918,-0.14721661,0.045444686,0.03202124,,1.61601E-07,0.007560183,0.863107
981,2.910748324,-15.66716177,-4.844403898,-0.119545955,0.043146934,0.010588335,,1.56978E-07,0.007872309,0.88732323
982,3.011334323,-15.68519494,-4.897131703,-0.153461039,0.045040593,0.033887534,,1.54172E-07,0.007467973,0.857734182
983,2.911885918,-15.63037929,-4.879108635,-0.141775626,0.045270061,0.039745663,,1.62859E-07,0.007603789,0.86781595
984,2.764748348,-15.61252542,-4.889539853,-0.136942895,0.045377242,0.043020997,,1.65793E-07,0.007524884,0.872020022
985,2.896057511,-15.67509385,-4.888454703,-0.152559778,0.047332352,0.017409515,,1.55738E-07,0.007533054,0.858507572
986,2.955099753,-15.67773791,-4.900532492,-0.130153762,0.043239399,0.020283889,,1.55326E-07,0.007442619,0.877960424
987,2.792260913,-15.66400241,-4.888081956,-0.1575143,0.043732312,0.007381941,,1.57474E-07,0.007535863,0.854264598
988,2.779135729,-15.63494621,-4.895553715,-0.140181712,0.042274047,0.017722607,,1.62117E-07,0.007479766,0.869200277
989,2.889255722,-15.68468458,-4.869518643,-0.162222043,0.045751871,0.012986499,,1.54251E-07,0.00767706,0.850252391
990,2.913525998,-15.66698201,-4.85574876,-0.140770463,0.043994232,0.025401381,,1.57006E-07,0.007783503,0.868688685
991,2.884284854,-15.68556375,-4.876548295,-0.138855944,0.043704375,0.018536183,,1.54115E-07,0.007623282,0.870353399
992,2.943084885,-15.62823625,-4.88979172,-0.131402771,0.0424624,0.034635871,,1.63209E-07,0.007522989,0.876864527
993,2.863899234,-15.66668635,-4.857551331,-0.138599568,0.044789449,0.009070325,,1.57052E-07,0.007769486,0.870576565
994,2.931850542,-15.66710992,-4.898025961,-0.166701832,0.04084459,0.033493441,,1.56986E-07,0.007461297,0.846451958
995,2.901076027,-15.66065994,-4.884485439,-0.164128715,0.044406911,0.048244302,,1.58002E-07,0.007563014,0.848632783
996,2.870999502,-15.66566511,-4.8932929,-0.115404868,0.04439135,0.017770223,,1.57213E-07,0.007496696,0.891005331
997,2.91749458,-15.66895375,-4.889382058,-0.131212008,0.044304163,0.032466986,,1.56697E-07,0.007526072,0.877031817
998,2.878616308,-15.66731052,-4.907544218,-0.146311794,0.041695161,0.007423324,,1.56954E-07,0.007390616,0.863888306
999,2.860073291,-15.66988869,-4.878065004,-0.152428374,0.044999966,0.014161335,,1.5655E-07,0.007611728,0.858620391
1000,2.775910865,-15.63419118,-4.884083606,-0.132278244,0.041749051,0.025550801,,1.6224E-07,0.007566054,0.876097192
1001,2.837970457,-15.68720768,-4.892530625,-0.164355483,0.044420463,0.009431653,,1.53862E-07,0.007502413,0.848440363
