,F,V,R0,eta,gamma,alpha,,Vexp,R0exp,etaexp
224,5.802220587,-15.71666112,-4.956623428,-0.146446421,0.045152556,0.032604033,,1.49397E-07,0.007036648,0.863772011
225,5.715090331,-15.74042701,-4.945683584,-0.132103922,0.046374889,0.027593362,,1.45888E-07,0.00711405,0.876249929
226,5.745256689,-15.75382977,-4.923146274,-0.142579242,0.045783214,0.039387005,,1.43946E-07,0.007276202,0.867118839
227,5.824623771,-15.71222107,-4.971085408,-0.126118276,0.046486389,0.0575904,,1.50061E-07,0.006935616,0.881510579
228,5.711827848,-15.75174827,-4.932990949,-0.156798618,0.04798644,0.024705068,,1.44246E-07,0.007204921,0.854876198
229,5.748660246,-15.75392635,-4.920630891,-0.157461138,0.042530152,0.031149024,,1.43932E-07,0.007294527,0.854310013
230,5.852626836,-15.7379957,-4.929707692,-0.116332556,0.045922125,0.013594694,,1.46243E-07,0.007228616,0.89017914
231,5.71944791,-15.71501518,-4.942520475,-0.126752081,0.04349964,0.025422091,,1.49643E-07,0.007136588,0.880952051
232,5.855788789,-15.7088048,-4.915979557,-0.134155987,0.045484595,0.044867489,,1.50575E-07,0.007328536,0.87445365
233,5.747972427,-15.70272721,-4.992041163,-0.112803667,0.044031319,0.021879991,,1.51493E-07,0.006791787,0.893326032
234,5.781634692,-15.75580596,-4.97731539,-0.128238635,0.048144656,0.027669337,,1.43662E-07,0.006892542,0.879643441
235,5.79016555,-15.73179318,-4.934888586,-0.124078321,0.044321055,0.043225724,,1.47153E-07,0.007191262,0.883310657
236,5.869667519,-15.744522,-4.934516344,-0.136132293,0.042656538,0.017036127,,1.45292E-07,0.007193939,0.872727169
237,5.698659232,-15.73793222,-4.986693086,-0.124133987,0.042032463,0.006082596,,1.46252E-07,0.006828207,0.883261487
238,5.746608164,-15.70912359,-4.913412633,-0.141645627,0.045840032,0.063117848,,1.50527E-07,0.007347372,0.867928772
239,5.709887604,-15.74115571,-4.974416075,-0.149185958,0.044368019,0.060688075,,1.45782E-07,0.006912554,0.861408914
240,5.706325489,-15.74858024,-4.911736086,-0.117175816,0.044942434,0.019917131,,1.44703E-07,0.0073597,0.889428803
241,5.663576139,-15.73508083,-4.942810342,-0.120802461,0.040406771,0.019598682,,1.4667E-07,0.00713452,0.886209003
242,5.701805674,-15.74864107,-4.941014733,-0.12765655,0.044866612,0.049490933,,1.44695E-07,0.007147342,0.880155617
243,5.798916326,-15.70265775,-4.913556846,-0.128424301,0.043798929,0.050101461,,1.51503E-07,0.007346312,0.879480135
244,5.788373713,-15.7644803,-4.96566725,-0.152715892,0.046409707,0.016404486,,1.42421E-07,0.006973296,0.858373558
245,5.702561735,-15.72804575,-4.9317583,-0.142309621,0.046540542,0.017011196,,1.47705E-07,0.007213808,0.867352664
246,5.805394645,-15.76171391,-4.970234016,-0.139988515,0.04759146,0.014579552,,1.42815E-07,0.006941523,0.86936822
247,5.773672211,-15.76147066,-4.968575684,-0.147441807,0.042865456,0.019055388,,1.4285E-07,0.006953044,0.862912652
248,5.894838711,-15.74636052,-4.91024887,-0.130822349,0.045947772,0.02396424,,1.45025E-07,0.007370654,0.877373626
249,5.769884354,-15.75872149,-4.937854269,-0.154381537,0.046131283,0.017413669,,1.43243E-07,0.007169967,0.856945002
250,5.740679793,-15.7215937,-4.932447299,-0.150035926,0.043467375,0.025054455,,1.48662E-07,0.007208839,0.860677055
251,5.825621075,-15.75840777,-4.974480043,-0.139865571,0.047195725,0.014633873,,1.43288E-07,0.006912112,0.86947511
252,5.998454722,-15.7562769,-4.987062325,-0.119766729,0.047917543,0.053429753,,1.43594E-07,0.006825687,0.887127353
253,5.802809868,-15.75782524,-4.928824504,-0.123657787,0.046224882,0.021322705,,1.43372E-07,0.007235003,0.883682197
254,5.820250759,-15.74913369,-4.893389132,-0.136148139,0.043251214,0.057086049,,1.44623E-07,0.007495975,0.87271334
255,5.841520427,-15.74596083,-4.929457377,-0.139197811,0.046046231,0.047746973,,1.45083E-07,0.007230426,0.870055904
256,5.697337568,-15.74014319,-4.985290748,-0.149269639,0.04010272,0.045717169,,1.45929E-07,0.00683779,0.861336834
257,5.671661416,-15.74397461,-4.921468885,-0.146531311,0.043407625,0.031060585,,1.45371E-07,0.007288417,0.863698689
258,5.6805824,-15.77441324,-4.935780096,-0.128665516,0.044967526,0.020119673,,1.41013E-07,0.007184854,0.879268017
259,5.794242523,-15.75032966,-4.885574678,-0.161964035,0.048766809,0.047808573,,1.4445E-07,0.007554781,0.850471791
260,5.816538181,-15.74787578,-4.92829051,-0.133117971,0.044623584,0.008173277,,1.44805E-07,0.007238867,0.875361819
261,5.803315423,-15.75984561,-4.929721823,-0.156297765,0.044249503,0.035335478,,1.43082E-07,0.007228514,0.855304473
262,5.815346125,-15.76097461,-4.93826575,-0.1362906,0.044086043,0.026515506,,1.42921E-07,0.007167017,0.872589021
263,5.749024688,-15.72826678,-4.931618962,-0.124214334,0.043979332,0.040814317,,1.47673E-07,0.007214813,0.883190523
264,5.78340879,-15.75058153,-4.940707373,-0.120521177,0.042671513,0.029896877,,1.44414E-07,0.007149539,0.886458315
265,5.795320563,-15.76269944,-4.942900759,-0.15696826,0.046879748,0.027304218,,1.42675E-07,0.007133875,0.854731188
266,5.668444521,-15.73857111,-4.957318471,-0.119372453,0.04779055,0.021290585,,1.46159E-07,0.007031758,0.887477196
267,5.716867104,-15.70730759,-4.940264591,-0.14041432,0.045314423,0.089820948,,1.50801E-07,0.007152706,0.868998117
268,5.733090354,-15.75585383,-4.975108517,-0.159573627,0.043005527,0.033227599,,1.43655E-07,0.006907769,0.852507198
269,5.708104256,-15.75440513,-4.935442923,-0.143610357,0.042166386,0.024205894,,1.43863E-07,0.007187277,0.866225201
270,5.774231641,-15.73595533,-4.933353863,-0.14041547,0.047088328,0.05373127,,1.46542E-07,0.007202307,0.868997118
271,5.747984075,-15.73156551,-4.914942289,-0.138136145,0.04818089,0.0413376,,1.47186E-07,0.007336141,0.870980104
272,5.790727713,-15.74295021,-4.919429564,-0.137830924,0.046340979,0.022225542,,1.4552E-07,0.007303296,0.871245986
273,5.820056595,-15.76001457,-4.932862918,-0.173233798,0.045251935,0.036110006,,1.43058E-07,0.007205844,0.840940982
274,5.813869596,-15.74723293,-4.921779824,-0.133048719,0.044767186,0.023369296,,1.44898E-07,0.007286151,0.875422441
275,5.730933587,-15.71375567,-4.960796108,-0.123101194,0.045989712,0.019171781,,1.49831E-07,0.007007347,0.884174185
276,5.754126644,-15.75500788,-4.909926088,-0.140423659,0.043929255,0.047125926,,1.43776E-07,0.007373033,0.868990002
277,5.848886369,-15.77090789,-4.933675044,-0.140324131,0.047453766,0.028773531,,1.41508E-07,0.007199994,0.869076495
278,5.785524597,-15.73029645,-4.904685295,-0.120649858,0.042701141,0.01804535,,1.47373E-07,0.007411775,0.886344252
279,5.826916575,-15.73649972,-4.914070608,-0.117207128,0.046466492,0.035931571,,1.46462E-07,0.007342539,0.889400954
280,5.668881273,-15.73407126,-4.96477355,-0.150752321,0.041389792,0.0286274,,1.46818E-07,0.006979531,0.860060691
281,5.728886644,-15.72306025,-4.943235276,-0.152846982,0.041666516,0.043080928,,1.48444E-07,0.007131489,0.858261041
282,5.782896119,-15.72201009,-4.959871321,-0.17377034,0.044111638,0.054777519,,1.486E-07,0.00701383,0.840489902
283,5.64966439,-15.72481451,-4.935623627,-0.111104365,0.049168254,0.031139028,,1.48183E-07,0.007185978,0.894845354
284,5.797496974,-15.78257512,-4.927751336,-0.161647796,0.051537637,0.024742074,,1.39867E-07,0.007242772,0.850740786
285,5.830313015,-15.74080793,-4.923501967,-0.14771981,0.042822238,0.082244052,,1.45832E-07,0.007273614,0.862672793
286,5.894831551,-15.74390336,-4.919933898,-0.147682385,0.047250603,0.014490381,,1.45382E-07,0.007299613,0.862705079
287,5.776683772,-15.73215259,-4.967939151,-0.139076555,0.044133759,0.028278056,,1.471E-07,0.006957472,0.870161411
288,5.838076359,-15.75441263,-4.93378485,-0.135611395,0.042948309,0.017677918,,1.43862E-07,0.007199204,0.873181889
289,5.839131862,-15.74792196,-4.93597356,-0.152940117,0.044725879,0.019871793,,1.44799E-07,0.007183464,0.85818111
290,5.699970914,-15.71821121,-4.932052033,-0.127385479,0.045613121,0.018697263,,1.49165E-07,0.007211689,0.880394234
291,5.723295719,-15.71883473,-4.925932841,-0.128525274,0.044221126,0.084230431,,1.49072E-07,0.007255954,0.879391336
292,5.741423357,-15.72917203,-4.949329662,-0.149343058,0.046711637,0.032936332,,1.47539E-07,0.007088159,0.861273597
293,5.717278662,-15.73996525,-4.970101136,-0.143838103,0.046740599,0.023946438,,1.45955E-07,0.006942446,0.866027944
294,5.815234535,-15.75298044,-4.93565587,-0.155261013,0.042910416,0.020095179,,1.44068E-07,0.007185746,0.856191671
295,5.665454413,-15.73774856,-4.995392471,-0.137129324,0.041183667,0.007945393,,1.46279E-07,0.006769064,0.871857467
296,5.892868925,-15.71350481,-4.932396742,-0.136788543,0.050414251,0.019074762,,1.49869E-07,0.007209204,0.872154629
297,5.805786082,-15.77312083,-4.941311646,-0.140208259,0.043512268,0.051963524,,1.41195E-07,0.00714522,0.869177202
298,5.813654817,-15.7717973,-4.889407237,-0.145594299,0.043721642,0.039367187,,1.41382E-07,0.007525882,0.864508364
299,5.770915958,-15.75027329,-4.968828995,-0.145414818,0.040202423,0.003359122,,1.44459E-07,0.006951283,0.86466354
300,5.723150851,-15.73299629,-4.962650829,-0.152144922,0.042627942,0.033389275,,1.46976E-07,0.006994362,0.858863803
301,5.687839373,-15.75199024,-4.973628669,-0.170551951,0.042036399,0.004221286,,1.44211E-07,0.006917999,0.843199283
302,5.762182034,-15.73901825,-4.9322607,-0.117949283,0.045590707,0.020580337,,1.46094E-07,0.007210185,0.888741125
303,5.829458117,-15.73814813,-4.922322274,-0.138702505,0.040075632,0.039944882,,1.46221E-07,0.0072822,0.870486955
304,5.707651316,-15.74186262,-4.974618429,-0.117883659,0.043410897,0.017479298,,1.45679E-07,0.006911156,0.88879945
305,5.898467861,-15.73076821,-4.913908188,-0.146125997,0.045428455,0.015483415,,1.47304E-07,0.007343731,0.864048829
306,5.850941865,-15.73268877,-4.920760728,-0.126846301,0.045967151,0.068005568,,1.47021E-07,0.00729358,0.880869051
307,5.922316497,-15.76982094,-4.941760892,-0.144591367,0.043694168,0.012783983,,1.41662E-07,0.007142011,0.865375842
308,5.808554289,-15.76386165,-4.926809579,-0.14052374,0.042489164,0.009344787,,1.42509E-07,0.007249596,0.868903037
309,5.832816625,-15.77779027,-4.978384608,-0.14750236,0.045672586,0.020729794,,1.40538E-07,0.006885176,0.862860402
310,5.761415848,-15.76288878,-4.934291391,-0.157258812,0.047666965,0.042996999,,1.42648E-07,0.007195558,0.85448288
311,5.729680432,-15.73679449,-4.941315951,-0.126813201,0.043880804,0.027920678,,1.46419E-07,0.007145189,0.880898209
312,5.733475508,-15.74126111,-4.977574183,-0.146997281,0.045319721,0.027615531,,1.45766E-07,0.006890758,0.863296324
313,5.708555108,-15.75816608,-4.917160492,-0.141227234,0.051621773,0.032487768,,1.43323E-07,0.007319886,0.868291984
314,5.867715376,-15.76331731,-4.931603298,-0.143717408,0.04390295,0.007739509,,1.42586E-07,0.007214926,0.866132475
315,5.835905415,-15.72456912,-4.976476932,-0.135248338,0.043301361,0.065176043,,1.4822E-07,0.006898323,0.873498962
316,5.728923853,-15.72569072,-4.978723369,-0.123597831,0.048467202,0.01910754,,1.48054E-07,0.006882844,0.88373518
317,5.740882127,-15.74088162,-4.927838917,-0.117857996,0.044795515,0.015322009,,1.45822E-07,0.007242137,0.88882226
318,5.950173175,-15.74008311,-4.928869942,-0.11859252,0.045730224,0.053668549,,1.45938E-07,0.007234674,0.888169638
319,5.849320464,-15.76500135,-4.984884607,-0.137525128,0.046211111,0.024931126,,1.42347E-07,0.006840567,0.87151245
320,5.795879797,-15.75336236,-4.945249113,-0.124013279,0.043009305,0.034413204,,1.44013E-07,0.007117141,0.883368111
321,5.886293937,-15.75703191,-4.972103403,-0.124623676,0.043743671,0.039800992,,1.43485E-07,0.006928559,0.88282907
322,5.781568112,-15.73810391,-4.977754584,-0.133728233,0.046838447,0.065585058,,1.46227E-07,0.006889515,0.874827782
323,5.839399843,-15.75838018,-4.94218174,-0.150176637,0.049531972,0.035900394,,1.43292E-07,0.007139006,0.860555957
324,5.783096777,-15.71904968,-4.967320641,-0.120513056,0.044344321,0.029286053,,1.4904E-07,0.006961776,0.886465513
325,5.712255981,-15.72376269,-4.93655894,-0.117239052,0.046966958,0.04633004,,1.48339E-07,0.00717926,0.889372561
326,5.674171121,-15.74531224,-4.928339367,-0.135656406,0.046309797,0.008841786,,1.45177E-07,0.007238514,0.873142587
327,5.785240329,-15.73998659,-4.975041265,-0.119043693,0.043820754,0.009974689,,1.45952E-07,0.006908234,0.887769011
328,5.837599936,-15.71964621,-4.992930561,-0.148959273,0.045993964,0.026261378,,1.48951E-07,0.006785749,0.861604205
329,5.806122836,-15.72890987,-4.991055626,-0.109516659,0.043463616,0.012298248,,1.47578E-07,0.006798484,0.896267233
330,5.848217931,-15.73560696,-4.964939506,-0.141967928,0.046581049,0.04393247,,1.46593E-07,0.006978373,0.867649083
331,5.846886927,-15.74887673,-4.97532035,-0.158897782,0.04895508,0.043959508,,1.4466E-07,0.006906306,0.853083555
332,5.691315458,-15.72598814,-4.93604232,-0.15360367,0.043161648,0.045322967,,1.4801E-07,0.00718297,0.857611851
333,5.810847231,-15.78791307,-4.942286718,-0.129932101,0.047925661,0.029283563,,1.39122E-07,0.007138257,0.878155055
334,5.65185415,-15.67337617,-4.962295977,-0.116440664,0.043594281,0.070457437,,1.56005E-07,0.006996845,0.890082909
335,5.918046368,-15.75586234,-4.925045675,-0.131338212,0.044472785,0.028812287,,1.43653E-07,0.007262395,0.876921139
336,5.843686823,-15.73947672,-4.977873458,-0.10659339,0.045870388,0.031360326,,1.46027E-07,0.006888696,0.898891097
337,5.620069332,-15.71788379,-4.968564066,-0.14214268,0.044425538,0.055188074,,1.49214E-07,0.006953125,0.867497473
338,5.691255256,-15.71573844,-4.998354657,-0.106419944,0.046938847,0.014542304,,1.49535E-07,0.006749042,0.89904702
339,5.647807193,-15.76070741,-4.981436072,-0.144382373,0.045066085,0.010739256,,1.42959E-07,0.006864198,0.865556719
340,5.78620906,-15.70697685,-4.955262346,-0.130885618,0.041917496,0.0399445,,1.5085E-07,0.007046231,0.877318118
341,5.81357358,-15.75024891,-4.933835218,-0.137119289,0.040803267,0.041047811,,1.44462E-07,0.007198841,0.871866215
342,5.849182857,-15.72854804,-4.972880936,-0.117737052,0.043365066,0.030016204,,1.47631E-07,0.006923174,0.888929764
343,5.827620059,-15.72295857,-4.978701841,-0.141965463,0.04470255,0.031730638,,1.48459E-07,0.006882992,0.867651222
344,5.872932908,-15.74600416,-4.917052329,-0.13450492,0.043787555,0.019460174,,1.45077E-07,0.007320678,0.874148578
345,5.86047712,-15.76906236,-4.938828575,-0.131142475,0.048193085,0.015281106,,1.4177E-07,0.007162984,0.877092801
346,5.750060066,-15.7496822,-4.996900071,-0.147181166,0.047990064,0.011767209,,1.44544E-07,0.006758867,0.863137592
347,5.790756469,-15.73618478,-4.966812678,-0.128024224,0.046592436,0.057260953,,1.46508E-07,0.006965313,0.879832066
348,5.698002424,-15.69095564,-4.931847182,-0.116993708,0.041113174,0.03444498,,1.53287E-07,0.007213167,0.889590791
349,5.769301676,-15.7154861,-4.924678684,-0.146624394,0.039213108,0.054072913,,1.49572E-07,0.00726506,0.863618297
350,5.902903622,-15.72996668,-4.918561661,-0.137135589,0.043249074,0.014555217,,1.47422E-07,0.007309637,0.871852005
351,5.792700133,-15.76898099,-4.948022873,-0.129497878,0.041856034,0.02123797,,1.41781E-07,0.007097428,0.878536453
352,5.69850253,-15.7455486,-4.944356438,-0.143215296,0.042311197,0.036063635,,1.45143E-07,0.007123498,0.866567481
353,5.833532427,-15.78364466,-4.938845095,-0.136452587,0.045122594,0.019725183,,1.39717E-07,0.007162866,0.872447684
354,5.912906856,-15.75037512,-4.923049333,-0.133374979,0.044563323,0.028453632,,1.44444E-07,0.007276907,0.875136873
355,5.764528834,-15.74734036,-4.960082521,-0.148265004,0.044574797,0.024625408,,1.44883E-07,0.007012349,0.862202598
356,5.672238989,-15.72977616,-4.889890485,-0.134689322,0.044668457,0.029474739,,1.4745E-07,0.007522246,0.873987398
357,5.819734897,-15.75247626,-4.914938285,-0.146647453,0.041188519,0.065038947,,1.44141E-07,0.007336171,0.863598383
358,5.791381128,-15.75107426,-4.940972984,-0.136575513,0.048132384,0.011467052,,1.44343E-07,0.00714764,0.872340445
359,5.700871729,-15.69636865,-4.965807868,-0.123801128,0.041801018,0.047430233,,1.52459E-07,0.006972316,0.883555538
360,5.765877349,-15.72683101,-4.980063057,-0.109699236,0.04227789,0.038769806,,1.47885E-07,0.006873629,0.896103611
361,5.894502076,-15.73880018,-4.975726012,-0.157193913,0.042665866,0.043008289,,1.46125E-07,0.006903505,0.854538336
362,5.76315893,-15.73221468,-4.937810968,-0.151487873,0.043986529,0.019599522,,1.47091E-07,0.007170277,0.859428304
363,5.86472362,-15.76451533,-4.994288536,-0.128206305,0.043951705,0.020021371,,1.42416E-07,0.006776541,0.87967188
364,5.845534413,-15.7485155,-4.939462029,-0.133405007,0.046121263,0.043521455,,1.44713E-07,0.007158448,0.875110594
365,5.777439364,-15.74950807,-4.938957075,-0.153186182,0.048721719,0.012459753,,1.44569E-07,0.007162064,0.857969968
366,5.896827806,-15.78129832,-4.963779348,-0.150709727,0.04372066,0.011168895,,1.40046E-07,0.006986474,0.860097325
367,5.883650924,-15.759892,-4.91912637,-0.1405037,0.044607105,0.06285679,,1.43076E-07,0.00730551,0.86892045
368,5.713595864,-15.76353878,-4.92643959,-0.16102386,0.047766636,0.007504301,,1.42555E-07,0.007252278,0.851271759
369,5.838492773,-15.75133691,-4.972131956,-0.126661494,0.038473022,0.033688798,,1.44305E-07,0.006928361,0.881031857
370,5.854232655,-15.73425726,-4.926684027,-0.147246981,0.045080801,0.039567039,,1.46791E-07,0.007250506,0.863080786
371,5.765420659,-15.76224127,-4.96714203,-0.142201594,0.043274116,0.030865047,,1.4274E-07,0.00696302,0.867446367
372,5.874290552,-15.75293057,-4.970662441,-0.129584804,0.04729244,0.00481613,,1.44075E-07,0.00693855,0.878460088
373,5.827848573,-15.72449397,-4.923032994,-0.138277417,0.049351135,0.011147331,,1.48231E-07,0.007277026,0.870857068
374,5.852623964,-15.73778523,-4.937280771,-0.14037307,0.044981856,0.035487414,,1.46274E-07,0.00717408,0.869033964
375,5.838165405,-15.75010195,-4.964863042,-0.157788751,0.045700593,0.031234863,,1.44483E-07,0.006978906,0.854030176
376,5.713003593,-15.74525706,-4.924219463,-0.137038889,0.046071538,0.047190094,,1.45185E-07,0.007268397,0.871936317
377,5.674193096,-15.74520756,-4.927737634,-0.150913162,0.043850834,0.028206121,,1.45192E-07,0.007242871,0.859922369
378,5.73295875,-15.73116959,-4.985077473,-0.116730278,0.04435798,0.014326428,,1.47245E-07,0.006839248,0.889825166
379,5.939596463,-15.77135799,-4.956299301,-0.153936978,0.046256936,0.042853436,,1.41445E-07,0.007038929,0.85732605
380,5.751840201,-15.76373786,-5.006558457,-0.160265987,0.046112773,0.010854255,,1.42527E-07,0.006693901,0.85191716
381,5.808556802,-15.7649146,-4.965132209,-0.146911177,0.043003904,0.018307127,,1.42359E-07,0.006977028,0.863370661
382,5.852105648,-15.73815697,-4.933368694,-0.13088966,0.048499691,0.030907753,,1.46219E-07,0.0072022,0.877314572
383,5.856997147,-15.73636277,-4.929771541,-0.141428221,0.043781627,0.040405066,,1.46482E-07,0.007228154,0.868117486
384,5.832792128,-15.77926031,-4.978958318,-0.154625743,0.046477053,0.004850937,,1.40331E-07,0.006881227,0.856735757
385,5.868758434,-15.74461311,-4.935735067,-0.130842465,0.044016397,0.015748011,,1.45279E-07,0.007185177,0.877355978
386,5.767950191,-15.74041418,-4.929073471,-0.144751257,0.043971884,0.028332305,,1.4589E-07,0.007233202,0.865237488
387,5.674711372,-15.73798489,-4.919855992,-0.165131652,0.047712094,0.032292702,,1.46245E-07,0.007300182,0.847782084
388,5.782951821,-15.73385984,-4.942791341,-0.126550365,0.042007315,0.039413607,,1.46849E-07,0.007134655,0.881129771
389,5.729199646,-15.74967585,-4.94069798,-0.147593674,0.045549469,0.025953444,,1.44545E-07,0.007149606,0.862781615
390,5.91486178,-15.73232171,-4.978733168,-0.132389605,0.044303252,0.02594237,,1.47075E-07,0.006882776,0.875999635
391,5.763465057,-15.74555117,-4.935499274,-0.164903408,0.039526683,0.06317654,,1.45142E-07,0.007186872,0.847975608
392,5.686122769,-15.72894717,-5.016835227,-0.12925437,0.042317732,0.025251055,,1.47572E-07,0.006625462,0.878750409
393,5.877170902,-15.74943702,-4.935269377,-0.147853122,0.044885534,0.025382853,,1.44579E-07,0.007188524,0.862557796
394,5.7868525,-15.73444752,-4.983768971,-0.129056133,0.043470227,0.028800061,,1.46763E-07,0.006848203,0.878924627
395,5.755226628,-15.74523077,-4.923882962,-0.150127561,0.042209041,0.043108597,,1.45189E-07,0.007270844,0.860598191
396,5.801928305,-15.70124529,-4.975615214,-0.139346886,0.046288847,0.064988465,,1.51718E-07,0.00690427,0.869926211
397,5.87212059,-15.74100018,-4.904008654,-0.123397341,0.045964214,0.020432257,,1.45804E-07,0.007416792,0.883912379
398,5.837255785,-15.74945583,-4.981944413,-0.147133682,0.042642655,0.037890644,,1.44577E-07,0.00686071,0.863178578
399,5.910368189,-15.72824618,-4.98229941,-0.151290031,0.046177739,0.050885033,,1.47676E-07,0.006858274,0.859598352
400,5.80286511,-15.73506235,-4.930613677,-0.132956151,0.047453854,0.045216769,,1.46673E-07,0.00722207,0.875503481
401,5.707785044,-15.77592239,-4.917330498,-0.13582626,0.046871655,0.017301552,,1.408E-07,0.007318642,0.872994293
402,5.775162874,-15.70782093,-4.970647405,-0.117209319,0.043720523,0.0257997,,1.50723E-07,0.006938654,0.889399005
403,5.832912957,-15.76995564,-4.96339575,-0.160431706,0.044227191,0.026675441,,1.41643E-07,0.006989154,0.851775993
404,5.736966717,-15.76351245,-4.912932614,-0.143332911,0.042575216,0.022635031,,1.42559E-07,0.007350899,0.866465565
405,5.725373723,-15.75917945,-4.965205632,-0.168774336,0.046591759,0.013327916,,1.43178E-07,0.006976516,0.8446995
406,5.741039043,-15.76156303,-4.972694932,-0.141816018,0.044702617,0.020319556,,1.42837E-07,0.006924462,0.867780898
407,5.751592201,-15.7258841,-4.951624518,-0.133955753,0.039109648,0.074522576,,1.48025E-07,0.007071911,0.874628764
408,5.769854406,-15.73839874,-4.958605404,-0.132025387,0.043874902,0.042464471,,1.46184E-07,0.007022715,0.876318747
409,5.87590788,-15.74695742,-4.969148349,-0.158742343,0.045565657,0.028307436,,1.44938E-07,0.006949064,0.853216168
410,5.898033175,-15.75009582,-4.968293523,-0.151188373,0.041765215,0.037930917,,1.44484E-07,0.006955006,0.859685742
411,5.834354467,-15.7462271,-4.930427282,-0.135403894,0.043528438,0.013336959,,1.45044E-07,0.007223416,0.873363094
412,5.821594816,-15.74476826,-4.967812148,-0.132425265,0.041248594,0.022764186,,1.45256E-07,0.006958355,0.875968398
413,5.794758479,-15.74047196,-4.923472638,-0.129188817,0.044147546,0.05268502,,1.45881E-07,0.007273828,0.878808016
414,5.756996204,-15.75147386,-4.926851267,-0.134223445,0.042882909,0.031914124,,1.44285E-07,0.007249293,0.874394663
415,5.827873537,-15.75369702,-4.958302988,-0.160643225,0.044459769,0.03052805,,1.43965E-07,0.007024839,0.851595845
416,5.771170558,-15.76292475,-4.92748893,-0.156256793,0.047240395,0.009210803,,1.42642E-07,0.007244672,0.855339517
417,5.709019429,-15.74256962,-4.922901502,-0.123659724,0.049390378,0.027473382,,1.45576E-07,0.007277983,0.883680485
418,5.819954937,-15.74413597,-4.969349442,-0.144732049,0.04348184,0.019376249,,1.45348E-07,0.006947666,0.865254108
419,5.763529889,-15.71812208,-4.948953371,-0.159841666,0.041102497,0.051460155,,1.49179E-07,0.007090827,0.852278723
420,5.809119166,-15.77154214,-4.950061151,-0.149571155,0.046036899,0.027233978,,1.41419E-07,0.007082976,0.861077166
421,5.921394489,-15.77357364,-4.932918192,-0.142118864,0.044294296,0.021970554,,1.41132E-07,0.007205446,0.867518134
422,5.743093538,-15.77616413,-4.944586491,-0.143954363,0.046302697,0.004211193,,1.40766E-07,0.007121859,0.865927265
423,5.872739505,-15.73403385,-4.909928952,-0.13174958,0.041937633,0.035534679,,1.46824E-07,0.007373012,0.876560476
424,5.808050956,-15.76238878,-4.984098751,-0.137378994,0.044710107,0.02963835,,1.42719E-07,0.006845945,0.871639818
425,5.782128899,-15.72475971,-4.928769069,-0.111523788,0.043243598,0.053286575,,1.48192E-07,0.007235404,0.894470114
426,5.728959978,-15.72498378,-4.912209636,-0.139401075,0.047658667,0.048602616,,1.48158E-07,0.007356216,0.869879071
427,5.825720905,-15.76981261,-4.977716535,-0.153022427,0.042857734,0.025095109,,1.41663E-07,0.006889777,0.858110477
428,5.804751166,-15.75098669,-4.930560942,-0.153030836,0.044326897,0.029970573,,1.44356E-07,0.007222451,0.858103261
429,5.640410796,-15.73782187,-4.912205637,-0.148851403,0.044928406,0.032240021,,1.46268E-07,0.007356245,0.861697151
430,5.691529322,-15.71355558,-5.021628737,-0.147531581,0.049723337,0.026511448,,1.49861E-07,0.006593778,0.862835188
431,5.815053956,-15.71830991,-4.97765857,-0.131665815,0.043569019,0.061722379,,1.49151E-07,0.006890177,0.876633904
432,5.824851471,-15.74411459,-4.924958142,-0.165345269,0.043269527,0.03218251,,1.45351E-07,0.00726303,0.847601003
433,5.900826848,-15.77325206,-4.921418966,-0.150517546,0.043415607,0.029758144,,1.41177E-07,0.007288781,0.860262636
434,5.879646538,-15.75807931,-4.939952209,-0.1275848,0.044348989,0.009363004,,1.43335E-07,0.00715494,0.88021877
435,5.689691765,-15.75119144,-4.873770191,-0.155182342,0.047925597,0.024773997,,1.44326E-07,0.00764449,0.856259032
436,5.751059871,-15.7344172,-4.938839827,-0.111309779,0.042663339,0.032395046,,1.46767E-07,0.007162904,0.894661559
437,5.772517473,-15.74407853,-4.967292964,-0.153192717,0.045855863,0.035012528,,1.45356E-07,0.006961969,0.857964361
438,5.709557621,-15.70744432,-4.963572035,-0.124262781,0.044220519,0.041347743,,1.5078E-07,0.006987922,0.883147736
439,5.967238609,-15.75712904,-4.940917184,-0.131292151,0.044186944,0.015773258,,1.43472E-07,0.007148039,0.876961531
440,5.846535108,-15.77813812,-4.971075164,-0.150975271,0.043906627,0.010049708,,1.40489E-07,0.006935687,0.859868962
441,5.776114315,-15.69101857,-4.9777607,-0.129153189,0.041841472,0.044046064,,1.53277E-07,0.006889473,0.878839327
442,5.728068886,-15.73984069,-4.930442644,-0.147060481,0.043888497,0.022603286,,1.45974E-07,0.007223305,0.863241766
443,5.790610836,-15.74857754,-4.945020725,-0.143762131,0.040779302,0.016007569,,1.44704E-07,0.007118767,0.866093741
444,5.753022525,-15.72366257,-4.967355337,-0.16636143,0.047446954,0.056329108,,1.48354E-07,0.006961535,0.846740141
445,5.835335289,-15.78543922,-4.933606527,-0.17673809,0.044333949,0.020459251,,1.39467E-07,0.007200488,0.837999236
446,5.798658015,-15.74227951,-4.979302657,-0.137955314,0.041522357,0.039200179,,1.45618E-07,0.006878858,0.871137619
447,5.834684098,-15.75241031,-4.924119932,-0.142787902,0.042652878,0.018971252,,1.4415E-07,0.007269121,0.866937925
448,5.81877275,-15.741779,-4.911609398,-0.162092568,0.045012674,0.062526099,,1.45691E-07,0.007360633,0.850362484
