,0,1,2,3,4,5,6,7,8,9,10,11
0,-4.867407243568534,-4.910837604905839,-4.878223374582827,-4.905502006259459,-4.868934756161001,-4.884191541367344,-4.9114680306166925,-4.909990405344686,-4.883221252188339,-4.827770109188043,-4.874661612158928,-4.832916356022322
1,-4.867407243568534,-4.910978406428281,-4.856974722743588,-4.905502006259459,-4.868934756161001,-4.884191541367344,-4.9114680306166925,-4.938366124202393,-4.858539065205886,-4.80774493833511,-4.8734885707280275,-4.836456146614792
2,-4.867407243568534,-4.920614885041274,-4.856974722743588,-4.8998923249264354,-4.868934756161001,-4.85997043644696,-4.9114680306166925,-4.938366124202393,-4.858539065205886,-4.825866072658917,-4.873146937664997,-4.836456146614792
3,-4.867407243568534,-4.920614885041274,-4.857309032828822,-4.8998923249264354,-4.868934756161001,-4.86300109314803,-4.919439888560251,-4.953135103269894,-4.858539065205886,-4.806426621362965,-4.880906261333012,-4.83656379175587
4,-4.8666192784520135,-4.920614885041274,-4.861141387707708,-4.8998923249264354,-4.868473030960815,-4.86001462309057,-4.919439888560251,-4.961744002399961,-4.858539065205886,-4.806426621362965,-4.88541963166002,-4.86871493756789
5,-4.87309190106753,-4.920614885041274,-4.863748467259495,-4.8998923249264354,-4.868473030960815,-4.86001462309057,-4.919439888560251,-4.961744002399961,-4.858539065205886,-4.820298276921687,-4.885235435612494,-4.867253057144455
6,-4.864607250423967,-4.900790693322979,-4.8638256421019905,-4.876582816233203,-4.875324119938314,-4.86001462309057,-4.919439888560251,-4.952467849035831,-4.858539065205886,-4.820298276921687,-4.887846431425283,-4.888827924493914
7,-4.864109131558727,-4.907601576038521,-4.867710646302395,-4.876582816233203,-4.875324119938314,-4.86001462309057,-4.944341132462232,-4.952467849035831,-4.858539065205886,-4.820298276921687,-4.877909677868805,-4.899263082218456
8,-4.866286772258959,-4.907601576038521,-4.867710646302395,-4.876582816233203,-4.87966489652181,-4.86001462309057,-4.944341132462232,-4.952467849035831,-4.858539065205886,-4.809585578799349,-4.877909677868805,-4.899263082218456
9,-4.866286772258959,-4.907601576038521,-4.867806564791932,-4.905539927911308,-4.87966489652181,-4.86001462309057,-4.944341132462232,-4.953529030487204,-4.891564014944317,-4.809585578799349,-4.877909677868805,-4.899263082218456
