,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.12645558072522825,-0.14593258236076465,-0.14290476026831536,-0.16213083434505024,-0.15752992552086614,-0.165787160759714,-0.1404834965006167,-0.11917166252553386,-0.15389740541590338,-0.1786406958288425,-0.1367140582408781,-0.1267792688411729
1,-0.13413902759526133,-0.14593258236076465,-0.1419349837703111,-0.1479225136340127,-0.15752992552086614,-0.165787160759714,-0.1404834965006167,-0.11917166252553386,-0.14048417158200424,-0.1786406958288425,-0.11171914179195322,-0.1267792688411729
2,-0.13413902759526133,-0.13076674587579754,-0.14306927949583792,-0.14538719825104243,-0.15752992552086614,-0.165787160759714,-0.1404834965006167,-0.11917166252553386,-0.14048417158200424,-0.1786406958288425,-0.12414940879847455,-0.1267792688411729
3,-0.13413902759526133,-0.12906682857602794,-0.14306927949583792,-0.14538719825104243,-0.1568446144504412,-0.165787160759714,-0.1404834965006167,-0.12931259747640408,-0.14048417158200424,-0.16461267824990466,-0.12414940879847455,-0.1267792688411729
4,-0.13413902759526133,-0.12906682857602794,-0.14473703434637678,-0.14538719825104243,-0.1549319423813362,-0.1630539265927237,-0.1404834965006167,-0.12931259747640408,-0.13701284755281795,-0.17950568391218183,-0.12414940879847455,-0.1267792688411729
5,-0.1311677904881367,-0.12906682857602794,-0.14651841150157274,-0.1429627869680007,-0.1549319423813362,-0.15463499056075883,-0.1404834965006167,-0.12931259747640408,-0.13795915408945988,-0.17671201334230413,-0.12414940879847455,-0.1267792688411729
6,-0.11249866115120372,-0.12906682857602794,-0.14651841150157274,-0.14290630017503952,-0.1549319423813362,-0.15463499056075883,-0.1404834965006167,-0.12931259747640408,-0.1394872042706589,-0.17439033308531524,-0.11671671405621722,-0.1267792688411729
7,-0.11444520763751108,-0.13548722082219528,-0.15019157629537216,-0.14290630017503952,-0.15403237234808184,-0.15158412291173798,-0.1404834965006167,-0.12931259747640408,-0.1394872042706589,-0.17439033308531524,-0.11671671405621722,-0.1267792688411729
8,-0.11444520763751108,-0.13548722082219528,-0.15019157629537216,-0.13909972120969252,-0.16184364313500105,-0.15158412291173798,-0.1404834965006167,-0.14079153114961235,-0.1394872042706589,-0.16484843986657544,-0.11671671405621722,-0.1267792688411729
9,-0.11444520763751108,-0.13580279813983887,-0.15019157629537216,-0.13879055149407588,-0.15645389992153586,-0.1513345193983026,-0.1404834965006167,-0.14079153114961235,-0.1394872042706589,-0.16484843986657544,-0.11671671405621722,-0.12651938796890919
10,-0.10381648998367228,-0.1358072776826206,-0.15019157629537216,-0.13879055149407588,-0.15645389992153586,-0.1513345193983026,-0.1404834965006167,-0.14079153114961235,-0.1394872042706589,-0.16607936110448956,-0.11671671405621722,-0.12651938796890919
11,-0.09241888861913235,-0.1358072776826206,-0.12322714027054783,-0.1396670202655083,-0.15645389992153586,-0.1513345193983026,-0.1404834965006167,-0.14079153114961235,-0.13001378163847527,-0.16607936110448956,-0.11481763578916153,-0.12651938796890919
12,-0.09241888861913235,-0.1358072776826206,-0.1173778500146163,-0.1331777064857689,-0.15645389992153586,-0.14979652517494838,-0.14590633761859587,-0.14079153114961235,-0.13001378163847527,-0.1630719413775306,-0.11481763578916153,-0.12651938796890919
13,-0.09241888861913235,-0.12746122961330347,-0.11583933824953027,-0.1327492676290394,-0.13322623854329585,-0.14979652517494838,-0.14590633761859587,-0.1292425808628424,-0.13001378163847527,-0.1630719413775306,-0.11481763578916153,-0.12570522547483942
14,-0.09241888861913235,-0.12746122961330347,-0.11583933824953027,-0.1327492676290394,-0.13321215780648468,-0.14740482958466963,-0.14759537801154357,-0.1292425808628424,-0.13640868041163257,-0.1630719413775306,-0.11481763578916153,-0.12655152314223733
15,-0.09241888861913235,-0.12692848436597354,-0.11583933824953027,-0.1327492676290394,-0.13321215780648468,-0.14740482958466963,-0.14759537801154357,-0.11279815758643079,-0.13640868041163257,-0.12912350918633647,-0.11481763578916153,-0.12655152314223733
16,-0.09241888861913235,-0.12674997359537152,-0.11583933824953027,-0.1327492676290394,-0.13321215780648468,-0.14740482958466963,-0.14340876145128745,-0.11279815758643079,-0.13640868041163257,-0.12912350918633647,-0.1218915630010065,-0.12655152314223733
17,-0.08854227235303422,-0.1268232624195786,-0.11583933824953027,-0.12443578437776323,-0.13321215780648468,-0.14740482958466963,-0.14340876145128745,-0.11279815758643079,-0.13640868041163257,-0.1088605235152858,-0.1218915630010065,-0.12655152314223733
18,-0.09373496092099723,-0.1268232624195786,-0.11583933824953027,-0.12443578437776323,-0.13321215780648468,-0.14740482958466963,-0.1361441002620686,-0.11279815758643079,-0.13361714921461634,-0.08993679437070491,-0.1218915630010065,-0.1263512156730045
19,-0.09480476489950154,-0.1268232624195786,-0.11583933824953027,-0.12443578437776323,-0.12985332646176145,-0.14740482958466963,-0.13476298872344009,-0.1079610306227653,-0.13361714921461634,-0.08993679437070491,-0.12244711762650388,-0.1263512156730045
20,-0.09480476489950154,-0.12576500770598864,-0.11583933824953027,-0.1243443913142921,-0.1303053027606138,-0.14128711278504946,-0.13476298872344009,-0.10709857927181085,-0.13361714921461634,-0.08993679437070491,-0.12296328862162843,-0.11226753467959089
21,-0.09480476489950154,-0.12576500770598864,-0.11583933824953027,-0.11842975084312879,-0.1303053027606138,-0.14128711278504946,-0.12395373595788786,-0.10709857927181085,-0.13361714921461634,-0.08649518471898761,-0.11379518101773078,-0.11226753467959089
22,-0.09090650985549442,-0.12112944116152839,-0.11583933824953027,-0.1184439855037291,-0.1303053027606138,-0.13249096631752316,-0.11779644227885477,-0.11154152105197897,-0.13361714921461634,-0.08649518471898761,-0.11379518101773078,-0.11226753467959089
23,-0.09090650985549442,-0.11937492317388441,-0.11583933824953027,-0.1184439855037291,-0.1303053027606138,-0.13249096631752316,-0.11779644227885477,-0.11154152105197897,-0.13361714921461634,-0.08649518471898761,-0.09844715675442292,-0.11228211412306942
24,-0.09868967653148848,-0.12034928620755665,-0.11583933824953027,-0.1184439855037291,-0.1303053027606138,-0.13249096631752316,-0.11851332724793899,-0.11154152105197897,-0.12744502339937502,-0.08649518471898761,-0.09844715675442292,-0.11228211412306942
25,-0.09868967653148848,-0.11431716425614573,-0.11583933824953027,-0.1184439855037291,-0.1303053027606138,-0.13249096631752316,-0.1223537255950238,-0.11154152105197897,-0.12744502339937502,-0.09190310274762514,-0.09844715675442292,-0.11281982101499537
26,-0.09868967653148848,-0.1106934040526393,-0.11516224677289882,-0.1184439855037291,-0.1303053027606138,-0.13249096631752316,-0.11958281982729693,-0.11144656579285288,-0.12744502339937502,-0.09190310274762514,-0.09851574880970065,-0.11281982101499537
27,-0.09868967653148848,-0.1106934040526393,-0.11516224677289882,-0.1184439855037291,-0.1303053027606138,-0.13249096631752316,-0.11380357462473785,-0.11144656579285288,-0.12744502339937502,-0.09072533800137976,-0.09856055931306767,-0.11281982101499537
28,-0.09868967653148848,-0.1106934040526393,-0.11597912610037961,-0.1184439855037291,-0.1193540941400026,-0.12350597499987544,-0.11380357462473785,-0.11088581980576548,-0.12744502339937502,-0.09031318965150245,-0.09790426394198694,-0.11281982101499537
29,-0.09868967653148848,-0.1106934040526393,-0.11597912610037961,-0.1184439855037291,-0.1193540941400026,-0.12350597499987544,-0.11366337440097603,-0.10950441528312238,-0.12744502339937502,-0.0852340186533375,-0.09790426394198694,-0.11281982101499537
30,-0.09884778287872105,-0.1114605312258107,-0.11597912610037961,-0.1183067028918252,-0.1193540941400026,-0.12350597499987544,-0.11366337440097603,-0.10950441528312238,-0.1241377744871639,-0.0852340186533375,-0.09790426394198694,-0.11189723115856738
31,-0.09884778287872105,-0.1101091382806095,-0.11597912610037961,-0.11774990921490097,-0.1193540941400026,-0.12350597499987544,-0.11749629333866378,-0.10769788831286482,-0.1241377744871639,-0.0852340186533375,-0.09790426394198694,-0.1035100388150164
32,-0.09884778287872105,-0.1101091382806095,-0.11597912610037961,-0.11774990921490097,-0.1193540941400026,-0.12242165640702735,-0.11749629333866378,-0.10769788831286482,-0.11813069631897496,-0.0852340186533375,-0.10349510503826692,-0.09310087187479808
