,0,1,2,3
63,-0.13734805110311119,-0.12499798020953513,-0.1289048051497233,-0.14535599017368497
64,-0.14600378477089412,-0.12195883166397602,-0.12797882952559075,-0.15070439606757915
65,-0.14600378477089412,-0.1101137678196808,-0.12021268058978021,-0.1416293107468625
66,-0.14600378477089412,-0.12722616711987514,-0.12021268058978021,-0.13707442979483989
67,-0.1363517647683423,-0.11526264713761063,-0.12490810736406754,-0.13153825254017268
68,-0.14996525754297346,-0.11526264713761063,-0.12149885403856638,-0.12660621110990541
69,-0.15594331958185276,-0.11526264713761063,-0.12318694726977408,-0.12714884683498512
70,-0.15594331958185276,-0.11600644992798569,-0.12318694726977408,-0.1266922840763501
71,-0.15435719709691254,-0.13366262856692787,-0.12265748356445971,-0.1252008636769589
72,-0.1562750016517027,-0.14114050707939935,-0.12715722476996458,-0.13527935992621887
73,-0.16398879510750863,-0.14800675200808047,-0.12248043698623953,-0.13136538863577935
74,-0.16782757087297215,-0.14712179098139624,-0.13431833157463138,-0.1300351081881919
75,-0.16557654621898918,-0.14712179098139624,-0.13431833157463138,-0.13673982445182153
76,-0.16592892458919675,-0.146044883998118,-0.13794624327527508,-0.135593528035636
77,-0.15732082998887337,-0.14755999637872919,-0.13941143026185884,-0.13588220884877508
78,-0.14931633302709416,-0.15354474312539967,-0.13154378969248798,-0.13482145165369416
79,-0.15122698784862554,-0.1564379330193616,-0.14088354583182966,-0.13973204907727904
80,-0.1580883059895579,-0.1564255893627979,-0.14304458861079664,-0.13075100228356845
81,-0.1580883059895579,-0.1564255893627979,-0.14481506236425717,-0.12475512428649113
82,-0.16515361285113472,-0.17498845964149204,-0.1488690112498881,-0.12475512428649113
83,-0.16543932983753465,-0.17061033638946632,-0.1276081627520077,-0.12613283945052664
84,-0.16246867828636674,-0.17325827616444855,-0.12814337495828704,-0.1260779655723217
85,-0.15713255050574215,-0.15204600914536587,-0.12814337495828704,-0.1260779655723217
86,-0.15841129335808068,-0.1513614297787524,-0.128608734787996,-0.12561759845121254
87,-0.1554342449890622,-0.15374677370596318,-0.12880369498366773,-0.13345410646848752
88,-0.1556466056602304,-0.15374677370596318,-0.1243859151779347,-0.12846619651910082
89,-0.1556466056602304,-0.15288318731602885,-0.1243859151779347,-0.13177105313618817
90,-0.14676960115273333,-0.14772967797776648,-0.12569075620107084,-0.1339052115972404
91,-0.14581738667027302,-0.14772967797776648,-0.11676596142157665,-0.13673219883772578
92,-0.14581738667027302,-0.13703863984657128,-0.11676596142157665,-0.14628904687725008
93,-0.14193209624882333,-0.13703863984657128,-0.12522502385196554,-0.13998900055469876
94,-0.14193209624882333,-0.13692163370134047,-0.12418694662799662,-0.13886670180255223
95,-0.1503039690976417,-0.13710868136388524,-0.1185800770707125,-0.13886670180255223
96,-0.1503039690976417,-0.12994667682623465,-0.11645353964736456,-0.13345830994194213
97,-0.1495712018262099,-0.12994667682623465,-0.1277465649761625,-0.13287772187953115
98,-0.14163454776413775,-0.13132017676648025,-0.12601090421736963,-0.13467201614592883
99,-0.1402778637541352,-0.1296901601439659,-0.12305316042311837,-0.13546771138850866
100,-0.1396403445033963,-0.12693768991126153,-0.11747739649872148,-0.1409168409249952
101,-0.13291242839156192,-0.12288407333629978,-0.12433857198695668,-0.13972864518698208
102,-0.13289167024172183,-0.13723942817358797,-0.12334278147175741,-0.15406042221031327
103,-0.13308378199579726,-0.13608350247785392,-0.12334278147175741,-0.1498833179600321
104,-0.13308378199579726,-0.13506557923729157,-0.12334278147175741,-0.14888373063439164
105,-0.1283819274948317,-0.13892090817349959,-0.12334278147175741,-0.1410649059720475
106,-0.12958943405717566,-0.13970432350141754,-0.12613409000275858,-0.13743236904752432
107,-0.13180557121754224,-0.13905656240900943,-0.12624464379330136,-0.14593187177657502
108,-0.13118259049248723,-0.13323190155501655,-0.136361991804875,-0.16520881447202668
109,-0.1361391267584162,-0.13323190155501655,-0.13911232459253578,-0.16520881447202668
110,-0.13500642529681176,-0.13410359928502,-0.12562719713931547,-0.16520881447202668
111,-0.14923047694347139,-0.13388057946523607,-0.12562719713931547,-0.16520881447202668
112,-0.14639391548613728,-0.1320947624360784,-0.1315252509156366,-0.16520881447202668
113,-0.14639391548613728,-0.1325191291307297,-0.13163693877129456,-0.16520881447202668
114,-0.15324380674395705,-0.13273130214722506,-0.13163693877129456,-0.16520881447202668
115,-0.14705169025757453,-0.13268976086615755,-0.13138535624541653,-0.1593194958707788
116,-0.1475540753981598,-0.1285800576168003,-0.13138535624541653,-0.1503097600694985
117,-0.14538604423361204,-0.1285800576168003,-0.13692910316956758,-0.1511405871778925
118,-0.14717501193183136,-0.1318559661273568,-0.13683634633944441,-0.1511405871778925
119,-0.14797674100895195,-0.12992123253543203,-0.13421852987370922,-0.1511405871778925
120,-0.1484078039248052,-0.12674982054355458,-0.13421852987370922,-0.1511405871778925
121,-0.1484078039248052,-0.12361687105751067,-0.13421852987370922,-0.1506971559070361
122,-0.1484078039248052,-0.12361687105751067,-0.1294814884222472,-0.15292789768223006
123,-0.15348013562522952,-0.12692264146093124,-0.1294814884222472,-0.17580004164880175
124,-0.15348013562522952,-0.12692264146093124,-0.1272317918701674,-0.16308693810139868
125,-0.15736439301095856,-0.11744708475214424,-0.13651139823396363,-0.16308693810139868
126,-0.15736439301095856,-0.11744708475214424,-0.14354889812003635,-0.16628192845708104
127,-0.14604057408445228,-0.12724851585363248,-0.13440944193365206,-0.16285244663034573
128,-0.13690479684032386,-0.12724851585363248,-0.13740769614706622,-0.14604707037300882
129,-0.14271780559524808,-0.1258702003438863,-0.14075007309861812,-0.14909567502609658
130,-0.1417855691067707,-0.1258702003438863,-0.13952341142281172,-0.1462156768678955
131,-0.13765301975477245,-0.1258702003438863,-0.14060272247635347,-0.1449701631175026
132,-0.13662054564732215,-0.1258702003438863,-0.1393823833232652,-0.1428141425323211
133,-0.1368976543482514,-0.1295082163956342,-0.13732102470990198,-0.13858256493735524
134,-0.1370626508348333,-0.1295082163956342,-0.1365320993240648,-0.13832280697664207
135,-0.1378012063425285,-0.13182270632337623,-0.13615164911265043,-0.1385446050952612
136,-0.13808535086359974,-0.13039043328730754,-0.13906612870912569,-0.1441519352641176
137,-0.13691758208190888,-0.13039043328730754,-0.1378052481898666,-0.14176344520319673
138,-0.13995656876857265,-0.13308159489622737,-0.13899113365115712,-0.1447418487541568
139,-0.14613010187391534,-0.12806909143416917,-0.14168242956606616,-0.14548979441791063
140,-0.14560938865060355,-0.1310612461938466,-0.14293811722608393,-0.14486108070418213
141,-0.14019217586021052,-0.1310612461938466,-0.1430645894882064,-0.14613661048135948
142,-0.14126509034297854,-0.12868914865960232,-0.14294184259203563,-0.1524457841491626
143,-0.13602362316893565,-0.12257517530344703,-0.14895373253548602,-0.15598204565953613
144,-0.12687164206312002,-0.12257517530344703,-0.14895373253548602,-0.14545994920844607
145,-0.12687164206312002,-0.12257517530344703,-0.14858497994166125,-0.15888645576046548
146,-0.12711866916007727,-0.1315778824652392,-0.15083633983061479,-0.16152406479194178
147,-0.13663859657405153,-0.1315778824652392,-0.1534387575779397,-0.16071962179082208
148,-0.13663859657405153,-0.13313292525389886,-0.1512384269701372,-0.16071962179082208
149,-0.13440350140140286,-0.1327985435156411,-0.15241310492031634,-0.15621332236884788
150,-0.12852534141558014,-0.12412037822903461,-0.15241310492031634,-0.14741509139660794
151,-0.12687827512908256,-0.12278136089407364,-0.15241310492031634,-0.15898646665109664
152,-0.13362065348363175,-0.12247537003432282,-0.1488191753365964,-0.15378048368026664
153,-0.1388552730455834,-0.12421214424825264,-0.14821449276790866,-0.14479140188340173
154,-0.129144987627257,-0.12684524179073137,-0.15216188379241147,-0.14958811424068746
155,-0.12916646404538304,-0.12689301778457607,-0.1601334402528775,-0.14960760586764316
156,-0.1285410065604423,-0.12542524288496487,-0.15434776957550192,-0.13994941553690685
157,-0.13142426336121382,-0.12479031738805867,-0.15180459191134313,-0.1396731372620849
158,-0.13048024370239167,-0.11777860894649077,-0.14548670485596776,-0.13811531022174856
159,-0.12375702901128983,-0.11777860894649077,-0.14313573563404572,-0.13811531022174856
160,-0.1226121415399339,-0.11985706686078328,-0.1488116417465486,-0.13375351762280097
161,-0.12145950233689747,-0.12007509324428026,-0.1615135310974018,-0.13346779213729199
162,-0.11549869289371471,-0.12007509324428026,-0.1615135310974018,-0.14101931366511633
163,-0.11190730762588372,-0.12007509324428026,-0.1615135310974018,-0.15012832645355573
164,-0.11225416783079953,-0.12730391822103637,-0.17222082972335379,-0.14315414837806825
165,-0.11225416783079953,-0.12730391822103637,-0.17332872687237685,-0.151749540188204
166,-0.13791912084506933,-0.13012198394951624,-0.17332872687237685,-0.14082875669298778
167,-0.14459594929215752,-0.13012198394951624,-0.18844300726161378,-0.1517215105217682
168,-0.1367705011375759,-0.12967672586261283,-0.18844300726161378,-0.1529091966173144
169,-0.1367705011375759,-0.12995587131918013,-0.18844300726161378,-0.15439168657138347
170,-0.14157172137750887,-0.12731428445156429,-0.18598113601861954,-0.1513566094395681
171,-0.14157172137750887,-0.1278936310873962,-0.18598113601861954,-0.1513566094395681
172,-0.14470547496635916,-0.11748040295820428,-0.1767005337391983,-0.15668266413777798
173,-0.11941717662004125,-0.13914415375867023,-0.1767005337391983,-0.15668266413777798
174,-0.14479710613566527,-0.1477095169359907,-0.17574246887405434,-0.15668266413777798
175,-0.1431886188989337,-0.1484085331272375,-0.16325021116073948,-0.15427207612979088
176,-0.14557658009073055,-0.15167177692626052,-0.15604683897245622,-0.15579813188684438
177,-0.13962978734185805,-0.15151380126324265,-0.1590132443866097,-0.15586631111332605
178,-0.1287893694893235,-0.15300053421072948,-0.160223899123103,-0.15596092634232805
179,-0.1298761405759296,-0.15300053421072948,-0.15824616286004065,-0.15712225590881967
180,-0.1268100584460787,-0.14972874559695376,-0.15824616286004065,-0.1589906551564665
181,-0.13572511513754032,-0.15071971975090312,-0.15776581352044397,-0.1524208010944096
182,-0.13490916025874342,-0.15079363907250173,-0.1495877017670521,-0.1532630873882892
183,-0.13667701033872978,-0.15079363907250173,-0.14487406486592175,-0.15530667653041624
184,-0.1367655380380392,-0.14840171873295782,-0.1399689802075076,-0.14986229486298688
185,-0.13532340476439877,-0.14814582036920584,-0.14246126902586304,-0.14943641353387144
186,-0.13722288423762175,-0.1462255961387809,-0.13930549163094927,-0.14604874520327787
187,-0.13414500175976748,-0.15106821576885499,-0.1397875665289944,-0.14804449753433277
188,-0.12864041903531998,-0.14966997681841943,-0.1397875665289944,-0.14862371049792647
189,-0.1331120284531216,-0.15056705380150706,-0.14642257718664403,-0.14763878875877492
190,-0.1332353323087827,-0.14934846438208388,-0.15241965122743495,-0.1460291084590853
191,-0.13745552967934307,-0.15550618417537668,-0.15335066408268155,-0.14298697953868586
192,-0.1339059898859023,-0.156133146573596,-0.15439341110704735,-0.13861840168874828
193,-0.13483115152990055,-0.1562024865891668,-0.15014002859559777,-0.1428222230223546
194,-0.13048060959851063,-0.1598806797695606,-0.15014002859559777,-0.13708652797799742
195,-0.13048060959851063,-0.1598806797695606,-0.15116882843834945,-0.13856867421761782
196,-0.13473528871288004,-0.16612487293506217,-0.1521132765422873,-0.13727875315556837
197,-0.13473528871288004,-0.15921939528219886,-0.16482218913613725,-0.13765252358535515
198,-0.13473528871288004,-0.1607707190657987,-0.16482218913613725,-0.1384942996036673
199,-0.13136294307454421,-0.1597581873158847,-0.172596940001278,-0.13949930259557763
200,-0.13136294307454421,-0.15808514256620412,-0.172596940001278,-0.14209034406002133
201,-0.13051681588348504,-0.15808514256620412,-0.172596940001278,-0.14209034406002133
202,-0.13051681588348504,-0.16101170638945939,-0.172596940001278,-0.14620620043360846
203,-0.13097060267946406,-0.16101170638945939,-0.16783560037441383,-0.1462485854840057
204,-0.1275977955560537,-0.16101170638945939,-0.16783560037441383,-0.14185259906486603
205,-0.1209266661936177,-0.14873950783972673,-0.16783560037441383,-0.14185259906486603
206,-0.1209266661936177,-0.14873950783972673,-0.1599005310281102,-0.14101199219078614
207,-0.12072372737161668,-0.1543029034529137,-0.15420588850780664,-0.1469538001427415
208,-0.12072372737161668,-0.15279005280913796,-0.15660346339278683,-0.15579074150847527
209,-0.12072372737161668,-0.14918391713003137,-0.15652978134618986,-0.15505127148437334
210,-0.13368740838674006,-0.1539296601840296,-0.1559032468666307,-0.1738255668367587
211,-0.14274633142566892,-0.15344741427935166,-0.15572426381705845,-0.17281969888090257
212,-0.14331170626434198,-0.14331671454902517,-0.15712720956284218,-0.17281969888090257
213,-0.14331287471054416,-0.14331583945024592,-0.16159349441468163,-0.17120988294847167
214,-0.1419976342140299,-0.12690087334240402,-0.155566112408288,-0.17835297015959597
215,-0.16002897188442464,-0.12437143541054144,-0.15522977340057306,-0.17062451047406285
216,-0.1744059463729325,-0.12437143541054144,-0.15233599845697374,-0.14887905807294324
217,-0.16912569944426137,-0.12437143541054144,-0.15195752290514475,-0.14859480115533605
218,-0.1687120180631501,-0.12437143541054144,-0.15339694354573905,-0.1504135105755365
219,-0.16252501466544553,-0.12437143541054144,-0.15631114462838358,-0.14527820980100986
220,-0.16252501466544553,-0.13405361620739953,-0.14976278116699573,-0.14094969083906195
221,-0.16378184401777515,-0.12654880221336134,-0.14586823528606502,-0.14172244718645985
222,-0.1507460721234685,-0.12654880221336134,-0.14586823528606502,-0.12854912421746956
223,-0.15010789560885948,-0.12654880221336134,-0.1443596609581944,-0.13656966605258336
224,-0.1615868605448307,-0.13519522723721894,-0.14030333521955085,-0.1357843250977859
225,-0.1615868605448307,-0.13519522723721894,-0.14030333521955085,-0.13607047957019697
226,-0.1578775300012594,-0.13464894790496648,-0.13539492332954034,-0.14628520013925253
227,-0.1578775300012594,-0.13446124055142844,-0.13566497714016604,-0.13554359677097846
228,-0.1578775300012594,-0.13402505930751557,-0.1349618875262051,-0.1259259972889912
229,-0.1578775300012594,-0.13965335834412465,-0.1360925778356336,-0.1259259972889912
230,-0.1578775300012594,-0.12347410959146743,-0.13659752889107954,-0.12030681050179881
231,-0.14565203916925454,-0.12347410959146743,-0.13065655563315473,-0.12068825091117458
232,-0.13472656326106153,-0.12312124286486627,-0.12937188291969315,-0.11603145787244015
233,-0.14897718283722589,-0.11872626303536467,-0.1290820347668531,-0.11603145787244015
234,-0.14897718283722589,-0.12560261998005973,-0.12468745787203296,-0.11837948470672459
235,-0.16881347587433956,-0.12768467862637908,-0.1232096594418098,-0.1307564940043952
236,-0.15212319280024494,-0.12768467862637908,-0.1235357641733402,-0.13165433371325574
237,-0.14079466988880454,-0.12768467862637908,-0.1235357641733402,-0.14183115608420163
238,-0.13954719523672038,-0.13408094197071987,-0.12548846392052193,-0.14886818554003403
239,-0.14548093668316345,-0.12701470651186264,-0.12548846392052193,-0.15639078256565275
240,-0.16011121101520176,-0.12639759094871733,-0.12548846392052193,-0.15639078256565275
241,-0.1625059556628943,-0.12561415792100172,-0.12464555317940092,-0.15676046438867164
242,-0.1636186355358012,-0.12489666708895783,-0.12441430364402585,-0.14318718751997606
243,-0.1636186355358012,-0.12521585867504018,-0.12439957965259715,-0.13609775475662045
244,-0.1533026400252298,-0.1321375041385492,-0.12439957965259715,-0.13609775475662045
245,-0.1533026400252298,-0.1292968082369832,-0.12439957965259715,-0.13454879486936608
246,-0.15354559235908238,-0.1292968082369832,-0.12439957965259715,-0.13382575737808974
247,-0.15354559235908238,-0.12867593202067085,-0.12439957965259715,-0.1346078504888844
248,-0.14861965924151047,-0.13245039214911503,-0.12626683903605915,-0.13983682123409336
249,-0.1468525292924673,-0.13244282470272786,-0.13334268690760648,-0.14117150995924876
250,-0.14098652442339116,-0.1332646003040958,-0.13652164737794237,-0.14638161802470073
251,-0.14303977624783515,-0.13317944289724337,-0.13642665989208347,-0.14819627799218912
252,-0.14164215094077676,-0.13325386699782873,-0.13642665989208347,-0.14662427407664813
253,-0.14469964046554537,-0.13325386699782873,-0.13791098256855452,-0.14383466333224076
254,-0.14812994646561345,-0.12576481280308166,-0.13341690610635162,-0.14792116820455203
255,-0.16298299926178467,-0.1347332098822059,-0.12892373569624727,-0.14792116820455203
256,-0.15771054907868315,-0.1448374369843316,-0.12302790651816707,-0.14909840916110467
257,-0.1589859648832892,-0.14227018043742448,-0.11265452989417436,-0.1501987353536992
258,-0.1589859648832892,-0.14704882090588328,-0.1152995468957696,-0.1494961004299672
259,-0.15423224277802586,-0.14709573511908658,-0.11778843866970735,-0.14691764118873646
260,-0.13996968078523248,-0.14510924866946565,-0.12466967312747558,-0.14610437138579688
261,-0.13414616901694632,-0.14918122786345733,-0.12718878014257756,-0.13882021478908502
262,-0.13750518805996587,-0.15139634113926906,-0.11806884952777669,-0.13919738785535582
263,-0.1339308170843524,-0.14674419558356275,-0.12629846388920069,-0.14519677694975044
264,-0.1376445199688379,-0.14284250506894108,-0.132289057368643,-0.14385748964082198
265,-0.1394252924378447,-0.1423895948849844,-0.12599410986583615,-0.14629101412483306
266,-0.14027755096139058,-0.14482051435103907,-0.12599410986583615,-0.14613267618631098
267,-0.14158778529883922,-0.14501955176984538,-0.12934674894970022,-0.14721750078359164
268,-0.14153968762494612,-0.1442001620542761,-0.12766432560824537,-0.14721750078359164
269,-0.14388865839401022,-0.14956000867287308,-0.13375108991317827,-0.15147459810117253
270,-0.15398044013626933,-0.14956000867287308,-0.12440278655604903,-0.15237070304455935
271,-0.15326062833035645,-0.14604285802243372,-0.12440278655604903,-0.15254968098511199
272,-0.15621925615510712,-0.15371300558866458,-0.12440278655604903,-0.16939275878439666
273,-0.15621925615510712,-0.1546228280253732,-0.12309902752239639,-0.16939275878439666
274,-0.15745772530581878,-0.1546228280253732,-0.12309902752239639,-0.16399691854954532
275,-0.1595137276855234,-0.1512035940196138,-0.12309902752239639,-0.16399691854954532
276,-0.1485548716106052,-0.1512035940196138,-0.12309902752239639,-0.1696591426813983
277,-0.1485548716106052,-0.1517213274623404,-0.12309902752239639,-0.16797001382815346
278,-0.1468630074960187,-0.1437199737252478,-0.12309902752239639,-0.16102679721318025
279,-0.14773553779885704,-0.1391795729845583,-0.13075214186845158,-0.16008513158320686
280,-0.14773553779885704,-0.1368188062391133,-0.13075214186845158,-0.16008513158320686
281,-0.1428891102438427,-0.1368188062391133,-0.13903861122425684,-0.1536972223363338
282,-0.14380769897225312,-0.13766360642063882,-0.13903861122425684,-0.15007837402704208
283,-0.14513133970750233,-0.13770151043236495,-0.13935187765917498,-0.15353755179134107
284,-0.14687506103550885,-0.13760267725572467,-0.13286886401606102,-0.15020722130554146
285,-0.1465886092746639,-0.13487246826627888,-0.13286886401606102,-0.14864783420499417
286,-0.14206908178595942,-0.13916243316433227,-0.13495235282333992,-0.14372460672432533
287,-0.14106172515398105,-0.1420409521400904,-0.1351515042404387,-0.14372460672432533
288,-0.13817549658708844,-0.14543235232078663,-0.13609991615576583,-0.143056973755934
289,-0.13821710655371272,-0.14728428547796402,-0.13609991615576583,-0.14301253594107313
290,-0.13915656289459585,-0.15845034037989197,-0.13394639507557443,-0.14190943653729338
291,-0.14501066155481168,-0.15767425851276415,-0.12372591056001414,-0.14085318959665147
292,-0.15018723406208734,-0.15998457212141218,-0.12304749212797297,-0.14901699040295394
293,-0.15591290123673004,-0.1691695975950481,-0.1005354579706115,-0.1354744817348829
294,-0.157957139118437,-0.1636850245274811,-0.10708864451828408,-0.15198328600832883
295,-0.157957139118437,-0.1636850245274811,-0.11239800396981234,-0.15198328600832883
296,-0.15966894243962337,-0.16171144616479216,-0.1191579508622099,-0.15563468907955608
297,-0.1444170275647281,-0.15925523672046968,-0.1191579508622099,-0.15165595620860345
298,-0.16768440095012352,-0.15744284743639872,-0.11795732305114567,-0.15165595620860345
299,-0.16768440095012352,-0.15957024760167238,-0.12291662939487231,-0.13969326872699755
300,-0.15711868720955052,-0.15957024760167238,-0.12066237562151721,-0.14502078801634372
301,-0.15693423026925354,-0.16029950109459853,-0.12066237562151721,-0.14502078801634372
302,-0.1581939535786072,-0.15843210867403565,-0.13074006610212752,-0.15168185802299655
303,-0.15817639635602468,-0.15840966530497885,-0.13074006610212752,-0.15430538619316722
304,-0.1598249405077487,-0.15874219586028204,-0.13074006610212752,-0.15430538619316722
305,-0.14636544954372624,-0.1663079512039746,-0.11883545729112086,-0.1540988844898999
306,-0.13873518776870758,-0.15402063640823643,-0.13622551261923788,-0.1540988844898999
307,-0.13454102012901306,-0.1539618153702923,-0.14341497750339355,-0.1541845517399341
308,-0.13454102012901306,-0.1539618153702923,-0.14399966045859575,-0.1509847965470532
309,-0.12650355973063532,-0.15011008091884787,-0.1388034343818959,-0.14519144132037642
310,-0.12668838362954252,-0.14783270840184287,-0.1440669562597503,-0.14519144132037642
311,-0.13101022352454494,-0.1588879827936019,-0.14301834126816518,-0.1454468027089717
312,-0.13047031608885792,-0.1588879827936019,-0.13060702779617445,-0.13884529252662853
313,-0.12419265294975922,-0.1588879827936019,-0.13060702779617445,-0.13950643381087185
314,-0.12419265294975922,-0.1588879827936019,-0.13060702779617445,-0.13782064891612925
315,-0.13507615496609912,-0.15261115440714432,-0.13060702779617445,-0.14668298337583074
316,-0.13334744844276816,-0.15062029181097056,-0.13060702779617445,-0.14791488147978268
317,-0.1355340969398696,-0.15062029181097056,-0.1259041213564792,-0.1547200086963443
318,-0.13890367913948756,-0.15062029181097056,-0.1291990527552924,-0.15965228409211032
319,-0.13890367913948756,-0.15062029181097056,-0.1291990527552924,-0.1580766016903333
320,-0.13898627289804197,-0.15047738921897552,-0.12456852315199812,-0.1494512123233994
321,-0.13898627289804197,-0.15977060710591387,-0.11816881744683552,-0.1494512123233994
322,-0.13898627289804197,-0.15977060710591387,-0.13358239913681946,-0.14333632209405614
323,-0.13795200509907943,-0.1604476660041887,-0.1351014712293999,-0.1430041253574339
324,-0.13631624329059305,-0.15973985282271758,-0.1348544841777346,-0.1386716257037616
325,-0.13629447713298118,-0.1580465186806931,-0.1348544841777346,-0.14791361552051968
326,-0.13743757126804695,-0.15807693626920877,-0.13513679967568207,-0.13836522393330977
327,-0.13743757126804695,-0.15714182798046386,-0.13418507355295556,-0.14223014846833879
328,-0.1383238112702379,-0.1504671666178894,-0.13075046577483534,-0.13772230357733276
329,-0.1417339438980718,-0.1504696784370257,-0.13497014023296477,-0.14058497662547223
330,-0.13875175543596382,-0.1504696784370257,-0.13540161094865333,-0.14111402249946453
331,-0.13541742799047324,-0.15010384459080583,-0.13317980358669873,-0.1394851225987816
332,-0.13546476365886778,-0.15010384459080583,-0.1294605348291318,-0.140783018801186
