,tcrd,eta0d,n,etainfd
49,-0.3673520971349168,3.4661195867917347,0.7703164457490544,-6.831661097809736
50,-0.33168514418373674,3.4715177744134116,0.7692285287850555,-7.257008884014445
51,-0.38851763357456726,3.4687113009951465,0.7666370900818321,-6.718529810792404
52,-0.3455062794010386,3.46061294442069,0.7757678853208699,-6.590685091782378
53,-0.3450587906790038,3.468319882043356,0.7745621712209634,-6.583423632073442
54,-0.2888029165922855,3.474322297231255,0.775145994164029,-6.397845344144174
55,-0.3829384805878141,3.4646043411023935,0.7674136375227194,-7.398721105798693
56,-0.3353175960136533,3.4674138456329504,0.7714277741812908,-7.210156653654579
57,-0.3169175206976996,3.4638300393737196,0.7745654261023269,-7.008836315371436
58,-0.35828059768430537,3.465271264228241,0.769067405388562,-7.109181025561861
59,-0.34696613419612343,3.465585756078051,0.7722791642643726,-7.1433408334011546
60,-0.30355508427499756,3.467719808264091,0.7697259699635286,-7.230979137357579
61,-0.31541016641810443,3.4737094737209553,0.7699730363891196,-6.809085822700948
62,-0.34483109377162446,3.4730157220520184,0.7694908731060844,-7.059964245838696
63,-0.378676340194899,3.469294780004133,0.769612520970565,-6.714129697703604
64,-0.3825949461306319,3.467400240158784,0.7716316772081986,-6.908021863199107
65,-0.37632797890019637,3.4617010972423876,0.7689074347292685,-7.048820906904549
66,-0.30472370271875854,3.4745178044989693,0.7776335106359402,-7.206804488959936
67,-0.3390765871216493,3.464809735037177,0.7702995860224597,-6.423219381641223
68,-0.2754998133365817,3.4719894103527116,0.7733904093785605,-6.947389353135436
69,-0.3187618227979367,3.465242583280604,0.7741279844014098,-6.712714829509736
70,-0.2801151989591899,3.4717084106803786,0.7771636425872628,-7.081633513875995
71,-0.34804162971027985,3.466846821712031,0.7694458503647126,-6.985832808951869
72,-0.35477280716396536,3.466946146740696,0.7713503072319782,-7.617885744938588
73,-0.3457924902625097,3.470011237120216,0.7699015752024613,-6.236192774354188
74,-0.2901606011922642,3.4737444158093327,0.7749762981573673,-6.786034687106095
75,-0.31390593530629374,3.4687254828270686,0.7755180839318188,-6.9179488657369825
76,-0.3342538889338087,3.4678908051722064,0.7717621782458228,-6.900149374118444
77,-0.3502153995546381,3.472633613576339,0.7680766644745998,-7.253138566033553
78,-0.36893094750719496,3.4664750260692534,0.7744136802282524,-7.112493276940418
79,-0.36105291794001504,3.4734234297965267,0.7692214540384618,-6.687307434902587
80,-0.339654416589872,3.475796640328329,0.7692987822790011,-7.2189051877234816
81,-0.37737610702052155,3.4631834622452518,0.7691326296187933,-7.088256876820886
82,-0.3281246475829635,3.4680387298839053,0.7755309013551182,-7.090612604726921
83,-0.3235940282445241,3.4710282230923593,0.7721808430305881,-6.491401064605424
84,-0.33540319937638036,3.472673876966002,0.769943108064624,-7.085631226552606
85,-0.28457445449820584,3.4682194314696835,0.7727416839314549,-6.93872956075817
86,-0.30056087543773174,3.4642497520539024,0.778858391005168,-7.05075418670262
87,-0.2921760888794465,3.4704779303775704,0.7724916689644934,-7.264750913205508
88,-0.3811389359382367,3.46006479788594,0.7758913785446672,-7.680630310938581
89,-0.3497363947476384,3.462888171519258,0.7723154268657504,-7.167229789406269
90,-0.3192481091424187,3.4577925506748293,0.7774978712904911,-7.030778547151673
91,-0.33205332084772166,3.4696356823043315,0.7730299174818265,-6.843453105415833
92,-0.24940902337903886,3.471953180910825,0.7798595576692154,-7.057256812402273
93,-0.4030288957921917,3.4652333498352514,0.7642963539855694,-6.869967946784973
94,-0.3557264800030213,3.459484145045196,0.773501677582183,-6.920412748287899
95,-0.3808868153256779,3.47146495335547,0.7629021573309198,-6.828382565771364
96,-0.3400030956860041,3.471788637187845,0.7718156967336479,-7.279100649448435
97,-0.367648372524492,3.467290038986643,0.7649013011141733,-7.4292699529681405
98,-0.2936367854995785,3.469971707318195,0.7759918914137628,-6.982476117279512
99,-0.3351231661877327,3.471813345917065,0.7671414540215944,-6.934142601280741
100,-0.3874828749423963,3.4660481604131212,0.7686023275431907,-6.9389232289633505
101,-0.3783752184370384,3.466163923145002,0.7698812512856144,-7.180688334617457
102,-0.31570603063136593,3.469240176157129,0.7735027287472154,-7.139742530438324
103,-0.3086215777467496,3.4671726174924165,0.7738243360331332,-7.699836373475691
104,-0.3534125787995091,3.4707839293956018,0.7742680560357466,-7.398494464604043
105,-0.35107509771475315,3.463716440520004,0.775938831081491,-7.254303713207333
106,-0.3963590290767946,3.464674080623805,0.7685856823732844,-6.9158067023050895
107,-0.3803471939905271,3.467604241915647,0.7692782844552134,-6.926354250922921
108,-0.181048252514236,3.4740262723682336,0.7838621241685199,-6.207550798570068
109,-0.3338861176307216,3.4617718998645586,0.7755097715392095,-6.983422743038962
110,-0.37317408303382216,3.4613691777770086,0.772099270208198,-6.874441112559521
111,-0.3696461330452969,3.468516849969667,0.7659049538673673,-6.7298095069852755
112,-0.37729782405640355,3.467202522361187,0.7693353822017832,-7.088551504379998
113,-0.26525032052867215,3.4735995367999792,0.7749032784653358,-7.27275571348753
114,-0.36569798195096187,3.469983795003043,0.7727313112757032,-6.904494197585143
115,-0.2925528911311017,3.464633248033822,0.7796572501423393,-7.083171149287134
116,-0.5228787544391145,3.452797992783074,0.7592078990798188,-7.140908675463796
117,-0.29960288824045606,3.472509160042803,0.7717908222243097,-7.111987175450712
118,-0.3221133465663228,3.4681549287151183,0.7739215779112473,-7.194253654980737
119,-0.32481622375166946,3.4686042833574424,0.7722640900418395,-7.196883639361146
120,-0.36692649325809845,3.4689659327741915,0.7681781610435914,-7.194513108477409
121,-0.3651643549330956,3.46300748771814,0.7724377959047095,-6.839285871904098
122,-0.36431550959099573,3.465732483902587,0.7714468773924058,-6.867656494858966
123,-0.33297569097735524,3.4686548485303956,0.7707118452727182,-7.560164145179851
124,-0.26406493606909687,3.4733732954391168,0.7750019076137988,-6.759055917964079
125,-0.38249073509090026,3.4627703148365674,0.7682069441525622,-7.166670782955038
126,-0.31457475437493954,3.4669455233316833,0.7700223614792003,-6.585307881390577
127,-0.3282244562930288,3.4700518894382957,0.7708760496630231,-6.842989826778106
128,-0.32646434017427656,3.471187522290646,0.7701490876748012,-6.589116779601505
129,-0.2909192714689778,3.4683834628352033,0.7742811033394192,-7.470550178352966
130,-0.41331945353993327,3.466516136443954,0.7653906407693492,-6.776299733423459
131,-0.38889648007847877,3.4590142520030405,0.771307221579614,-6.991055335354307
132,-0.3895471749885923,3.466833953675468,0.7685373695758628,-7.132402750020344
133,-0.32189564186206265,3.4697432691442454,0.771474280753932,-7.168820013635348
134,-0.34323624380428275,3.4662748706805573,0.7686973245727711,-7.0770287502164395
135,-0.3805967337699096,3.4639518253858568,0.7703157090190993,-7.049145880187573
136,-0.290656705299739,3.476432538069996,0.774066502979618,-6.85922649869161
137,-0.32598780468576044,3.466748371728588,0.7723795018959809,-6.72870522082198
138,-0.3530005465443079,3.4697857256291122,0.7710826015853529,-7.11056968127532
139,-0.283950083801305,3.4712286338802145,0.773731194934199,-7.156004012342343
140,-0.2809508815954909,3.468503869220773,0.7763521871100281,-7.002576459987395
141,-0.3286220234103222,3.471618741917068,0.7672185603430611,-7.190847741395477
142,-0.33550900337969497,3.476548719171642,0.7681077022797173,-6.97935552182329
143,-0.3609713621200833,3.4585711058753317,0.769193087624641,-6.386820283581812
144,-0.3693068241355711,3.4658675682757547,0.7679787796033555,-6.896275046345091
145,-0.3859643746402288,3.469758800871081,0.7653800773387993,-7.086821591497267
146,-0.3470546765999178,3.468383892686376,0.7702031477450497,-7.148642317359637
147,-0.3932503095427755,3.461957983646479,0.7687631886247974,-7.02612148365294
148,-0.3924026781509752,3.4669711472142146,0.7671498759945776,-7.205083426020548
149,-0.4620552157669693,3.4615511848960394,0.7597821115584141,-6.933782697906286
150,-0.27415268809187043,3.4741946260382526,0.7760665170515383,-7.5216833845579725
151,-0.4106116093717819,3.4619305156255047,0.7703611326444322,-7.0632605082492015
152,-0.36463617177448304,3.463642676677798,0.772132785557277,-6.583154098728769
153,-0.3718913936587212,3.46366723021038,0.7684843983265135,-6.265680201019237
154,-0.422186872420713,3.458855060532484,0.7692953269568504,-6.504826380121153
155,-0.3213080273553585,3.461357648236476,0.7718412065830405,-7.058287059905144
156,-0.32035361365683723,3.466628812072151,0.7731234631501459,-7.345412029623449
157,-0.3354462821875523,3.4702045680629254,0.7699913626115135,-6.975748394212337
158,-0.3286137002799357,3.4759013918333825,0.7687759812308801,-7.314850206103347
159,-0.41423673701391056,3.462316353452602,0.7661241332393084,-6.720011241231697
160,-0.37437516189099773,3.4675775462356953,0.7625034479934762,-6.558276768191424
161,-0.3939517258758601,3.4717401258970195,0.7640800898101322,-7.159214454528315
162,-0.3712481820318332,3.4715486282303103,0.7646858624304598,-7.059071920298864
163,-0.3741939201414069,3.4606559660100116,0.7731856888157748,-6.802944652066755
164,-0.3358028102000719,3.4679259631667514,0.7736481518581128,-7.189218784871801
165,-0.4221274019589955,3.4625544403948028,0.7663486859142931,-7.29576228730028
166,-0.35112696911360314,3.470170071946298,0.7670770995207647,-7.14010438399872
167,-0.3471057522995361,3.46639104680537,0.7727181164895989,-6.99620106760978
168,-0.38692716978876873,3.4641175689241246,0.7678250426530203,-6.5384980418058785
169,-0.3603148254773121,3.472549489111184,0.7669223298757362,-6.853446358284173
170,-0.4091948293875108,3.4566774081104312,0.7712491213446275,-7.184566784249454
171,-0.32791209177784136,3.4618719565290164,0.7761572105344011,-7.365060411683887
172,-0.30294053193893217,3.467886157903847,0.7762793138174761,-7.5296399655626
173,-0.3231295299893817,3.4638403633116295,0.7745601101288501,-6.964028402879331
174,-0.39266177281399633,3.4712529183395735,0.7666777904830548,-7.241666713119056
175,-0.3913600953477251,3.4634563932247486,0.7682216857354148,-6.692197431487947
176,-0.4045424250602064,3.467850222624958,0.7591365229419369,-6.614420132739473
177,-0.3545127783270702,3.468351068744442,0.7718724762343544,-7.105916531466217
178,-0.3223044927990081,3.4764120894394313,0.7676356752631843,-7.002636567878688
179,-0.43744534432185356,3.4579885734729703,0.7693625209116655,-6.29906750826899
180,-0.3360928835515069,3.4721542209504106,0.77043071248733,-6.984325829125544
181,-0.4517101892437332,3.467199887792172,0.7620215666197421,-7.089745173186561
182,-0.3157247418373649,3.4700941097239646,0.7727104181478615,-7.405220235748111
183,-0.3494779498646542,3.472211164548591,0.7702691961210353,-7.29293931309825
184,-0.34661887422912924,3.464445288640661,0.7712933211984836,-7.052077678932656
185,-0.3152743398987736,3.4728956726207336,0.7733990521884052,-7.109824236470804
186,-0.40535347503667474,3.4558259210805,0.7707309552134088,-6.967922556058542
187,-0.3498466164321814,3.4617783148331793,0.7750393718609574,-6.253220021727103
188,-0.29334245986139135,3.466642656028145,0.7771017170912066,-7.1075958224515094
189,-0.3402564909634654,3.4652030677111236,0.7695510196702438,-7.2908527622481385
190,-0.3956565646470345,3.4631350419781124,0.7678336585760771,-7.069917626108552
191,-0.34403208037070165,3.4641993347766915,0.7704395903342303,-7.026830516707176
192,-0.45675207221264347,3.465532882097357,0.7584915028610217,-7.011755933674934
193,-0.40990649591942685,3.4659964219550115,0.7656249622322618,-6.92903814264771
194,-0.4105628310371146,3.46671517045278,0.76265140573781,-7.156062253626677
195,-0.37490661945670417,3.465881316839006,0.7674342137150908,-6.71878529636279
196,-0.3424668943653134,3.4637013577543816,0.7767228074210369,-6.958575935546605
197,-0.2786825692992928,3.476365300282103,0.7724024637940684,-6.819691799483063
198,-0.28998906515725775,3.471156654031163,0.7736760259199568,-7.083923453101818
199,-0.35238235403547635,3.474033109553532,0.7664576075290562,-7.752992954146517
200,-0.34039742342609947,3.4674004953175785,0.7697869932101601,-6.986338368965136
201,-0.29983031149769385,3.470096708660518,0.7759521819178278,-6.6573911935070615
202,-0.37986495608452553,3.4642569082140864,0.7680229414007794,-6.976602455844931
203,-0.33470678559103106,3.4656512497431753,0.772054495397578,-6.8708639206930355
204,-0.3875853145960068,3.464062970968626,0.7704912560658458,-6.803323195535286
205,-0.3552487694199944,3.456596478349153,0.7785264309341973,-7.256263406051627
206,-0.36251140843239843,3.463418539174309,0.7698003886701228,-7.413256413595793
207,-0.30637122854752064,3.468445519344354,0.7731027139016665,-7.441669075106388
208,-0.38172361850254233,3.4648373944971853,0.7676355329005139,-6.87801771730519
209,-0.3567862363560947,3.4651229202567393,0.771463427560756,-7.303095389349057
210,-0.3961517006187608,3.4660598044156816,0.7616436140708573,-7.212747963074959
211,-0.3185204901876898,3.4660588159103742,0.7751324170533235,-6.139546126167488
212,-0.3456933898527992,3.4650856822350904,0.7741764375189482,-6.712034340871154
213,-0.3550411249717836,3.466201345817762,0.7686085345526407,-6.864719608568381
214,-0.3777665264440589,3.4609297723105836,0.7713040105960088,-7.503354587773099
215,-0.3932305318758843,3.4724780446222843,0.7628909242252649,-6.824636063526376
216,-0.30007292221510734,3.4699902400799396,0.772224570597956,-6.707937247742248
217,-0.40569342390503227,3.46765379266898,0.7673351519490141,-6.830455544837468
218,-0.40799957333093534,3.459625464032536,0.7703285300547341,-6.54775585526007
219,-0.3529389324517279,3.4649193632963784,0.7652103974274123,-7.1451339671691585
220,-0.36656085821954676,3.472260943437458,0.7633147209555727,-7.252554323335874
221,-0.3552436704459151,3.4615964014891194,0.7734489020724196,-6.856501554098622
222,-0.3380035818568203,3.464144539601919,0.7736715037519958,-7.357469225817995
223,-0.34359027123623037,3.4651465302192594,0.7699493491952893,-7.29644523420836
224,-0.36837402321658624,3.4689732726402758,0.7675953980231576,-6.4010328955148985
225,-0.32013362970542175,3.4766803105216795,0.7706952141326808,-7.10170613142056
226,-0.37650203873824073,3.466909789176334,0.7666812459185502,-6.677492870119098
227,-0.37638089043443207,3.467586545148163,0.7687282154157524,-7.223257028125184
228,-0.37468643241263644,3.471186740771638,0.7624925416012167,-7.361024396075273
229,-0.33892023310277686,3.4657905254086825,0.7706489713878298,-7.07722677585382
230,-0.3544931717310128,3.460623114354071,0.7733836381549883,-6.705506770133944
231,-0.30872656725789854,3.466127486053604,0.7760677986570014,-6.554061644319744
232,-0.2622106216437108,3.4702569962004572,0.7781958111532074,-6.418456304309486
233,-0.33214606584529344,3.4666262216184456,0.7750484879940955,-6.837624592727542
234,-0.33289389540560993,3.4620302464964254,0.7751736192626014,-7.083375285956055
235,-0.3115087477466867,3.4696053316109574,0.7715780530920229,-7.070564752103036
236,-0.3209978097927984,3.4665148157399224,0.7716787269737161,-7.088118361356346
237,-0.34352589115992904,3.4579872003900287,0.7795256528160298,-7.528206413052617
238,-0.34815062299773647,3.471132758596643,0.7687019057474578,-7.176078277424449
239,-0.32550352822234724,3.463110333262756,0.7736659074236072,-6.817539190565213
240,-0.3335623426372163,3.476250427741121,0.7707105417716993,-6.964657985967571
241,-0.35643541183775207,3.471490871438011,0.7672602145317404,-7.09203083898576
242,-0.380596422070027,3.464303730119803,0.7713596575416841,-6.5714672116118065
243,-0.37041059685226224,3.470426988206088,0.768769796194962,-7.3679103192994075
244,-0.3622561592118372,3.4678104964656313,0.76504929574895,-7.070970247278116
245,-0.3185687622528941,3.4663776872815,0.7741145085616313,-6.953001045047736
246,-0.3757141472486387,3.45813684376644,0.7685931894814497,-6.329012829316429
247,-0.3655926057318499,3.4637745421650266,0.7700210097076959,-6.462627075062247
248,-0.3543596595346042,3.468359150359375,0.7731792514917303,-6.411607466063273
249,-0.3064256993149974,3.4729174872749256,0.7722792502636613,-6.675867636894638
250,-0.3109734913863345,3.4671169620745323,0.7744485677680842,-6.841943431276249
251,-0.289860619430659,3.46833354614287,0.7764007130030212,-7.219806911394525
252,-0.3811642605888651,3.4670755884491435,0.7628753317301877,-7.195585503851937
253,-0.37078975886802745,3.463632203694075,0.7704953046360052,-7.051504949938022
254,-0.3433539800058756,3.4677531147770386,0.7690859585016986,-7.198045084280398
255,-0.3024869728240188,3.461164742617872,0.7774929105599963,-6.960819746312342
256,-0.29865849217529655,3.4728813056769683,0.7709002937663546,-6.767314339211817
257,-0.3222385048230945,3.4674444179195967,0.7731732643756886,-6.988323632401403
258,-0.3647810747351648,3.4617304310250594,0.7664560483870164,-7.253459135802533
259,-0.39037033452797837,3.465304785316384,0.7674248779823803,-7.320117797825676
260,-0.307678192234595,3.469738036165172,0.7717510711987356,-7.322623603618394
261,-0.29428337517894615,3.4698181361228944,0.7750805211244326,-6.911765095577896
262,-0.34878658369228865,3.4629780720646353,0.7744255732746991,-6.65723642949065
263,-0.25934096938175033,3.4688607842403893,0.7784689001580938,-7.395798091136258
264,-0.3911784207696989,3.4695013770667003,0.7661761403977748,-6.403455580111143
265,-0.3872202348242563,3.4637788102383977,0.7722695937789155,-6.541048374970965
266,-0.13988207849200382,3.4757096044195386,0.7917417295075624,-7.159567661587348
267,-0.32600849302372664,3.4677141334937978,0.774134814403404,-7.6167845300442885
268,-0.23370553788753126,3.4707465610873687,0.7792065010005437,-6.9466433438237525
269,-0.33098976520598566,3.4736460631317856,0.7688297908803031,-7.29387045948328
270,-0.3603653476681417,3.4657251840353855,0.7719842636340665,-7.583548316576187
271,-0.29728087309837764,3.4641938363844145,0.781908799290414,-6.416595145430675
272,-0.29337537557610915,3.466984041154067,0.7784216143459142,-6.798920493904078
273,-0.3536463541431317,3.461423959129452,0.7749991076106246,-7.190974776799514
274,-0.356120926444061,3.4581450894265906,0.7741773365489533,-6.570838501200168
275,-0.39065121372114797,3.4664366695215603,0.7655323165065117,-7.043527892937621
276,-0.3686878039298249,3.46539843050839,0.7695098371218203,-6.644696519325115
277,-0.2906611028390446,3.4691531599369045,0.7752979450381055,-7.305441568218336
278,-0.32540004538728506,3.465315287127488,0.7737420363017807,-6.4983030023799815
279,-0.33510875719201544,3.4640427161591956,0.7742427627703057,-6.903905431850292
280,-0.3877404496872852,3.46746985573949,0.7655208841774004,-6.751811208098296
281,-0.40393001488620306,3.464321302600422,0.7629763744738938,-6.644698203104217
282,-0.27171388414548114,3.4696449899324073,0.776185610293192,-6.750563001970867
283,-0.3121043315148353,3.4743753197608997,0.7753211684710759,-7.342306584768122
284,-0.35480200256224326,3.467367724399357,0.7749532659597178,-6.787578298941226
285,-0.3378372422550104,3.4688732770640267,0.7723788553906322,-7.098971249528065
286,-0.39068645494046156,3.460143307660001,0.7691038627373166,-6.930018684164543
287,-0.34222522073536804,3.4640658779272036,0.7760785300312635,-6.691268392141424
288,-0.3710152490120995,3.471000243131812,0.7679574457672798,-6.3586124829703605
289,-0.2982145010613287,3.4678071583629864,0.7734514524719849,-6.550816902041737
290,-0.3347809748444453,3.4707021667794797,0.7699672578478138,-6.809693361120181
291,-0.318705514944411,3.470219804140084,0.7673010664257499,-7.166952396759593
292,-0.36811217352552367,3.4697875351891847,0.7675236611532754,-6.625632955044927
293,-0.2461018872551459,3.470295643812087,0.7792779879540437,-7.167815815551309
294,-0.3356061558994196,3.465010697449931,0.7750300575990673,-6.701881478840824
295,-0.42953306813291353,3.463700073014709,0.762641155010535,-6.546189844299011
296,-0.36088181498891364,3.470762540931756,0.7691346737684713,-6.933985745107592
297,-0.3442155413600159,3.4614528683696815,0.7724770307301435,-6.690915791823151
298,-0.3769584028897527,3.4652339441018047,0.7691607227801212,-6.850697393260081
299,-0.3703783984123293,3.473287025538675,0.7673205012583322,-7.01534982258846
300,-0.399554669267586,3.466617289815186,0.7702667323497346,-6.7338132061181115
301,-0.35276577370555684,3.4616546292048915,0.7736427972253234,-6.9431411079386285
302,-0.37444944128107915,3.4684921162301374,0.7695528845041367,-6.917353793440574
303,-0.28830131430228484,3.463978445224676,0.7813724990501649,-7.269834556661378
304,-0.3401678798051103,3.46592905818114,0.7750102028341816,-6.822666778359901
305,-0.30652941179273596,3.4723902537639972,0.7687507462623467,-6.953954432620814
306,-0.28883700463935097,3.4749580749125273,0.7751608146880127,-6.8392977799814805
307,-0.24408902030744042,3.47347195417845,0.7765750827448359,-7.221774050568291
308,-0.3155092188358031,3.472513986823943,0.7716372174505989,-6.457672688818341
309,-0.2885504166354689,3.471001495664976,0.7745104504049328,-7.382821373573687
310,-0.33280813703156026,3.4643426851268706,0.7760679902261579,-6.7888368549840585
311,-0.3425318432582046,3.465973904703176,0.7731627993631085,-6.643107332551979
312,-0.32417693977446327,3.4717679454661843,0.7702479291366303,-6.928027101819633
313,-0.41384069055172396,3.4631693710424822,0.7678656988969244,-6.534012257761557
314,-0.38485813619058373,3.4623358921745746,0.7671454587322575,-7.359190476446996
315,-0.2946054107602666,3.4741111639607904,0.7747435130317866,-6.714714599779886
316,-0.3692591401017803,3.4646743917722684,0.7742372396308331,-6.679436212093983
317,-0.4380976134272782,3.460424107119645,0.7611727905771296,-7.423297560681639
318,-0.4027341041935584,3.46811449133824,0.7650834642496156,-7.326079615276823
319,-0.2786171432516754,3.4653810507127467,0.7832801202484156,-6.955979393642835
320,-0.48730361700202196,3.4621275428769063,0.7622850352915495,-6.804519503572706
321,-0.27826486179898874,3.4719266052686324,0.7740779363778602,-7.073109212485103
322,-0.2977005597645881,3.4708830603934513,0.7774052997101465,-7.515727910045128
323,-0.3925580942839932,3.4600207493408064,0.7719427629239003,-6.85339339566839
324,-0.33574559745036403,3.470630421874481,0.7714780313261806,-6.379522905578692
325,-0.2798272345756989,3.4651818721099272,0.7762738564827253,-6.752128880927789
326,-0.33029868859987394,3.46513934462118,0.7743119670589597,-6.708898674086751
327,-0.27679412705764034,3.4709650123352223,0.775591097551986,-6.939738660230074
328,-0.3937923351479925,3.468578214421979,0.7632991312350335,-7.343665757987327
329,-0.4164852702545884,3.4675338419424118,0.7596658539373576,-6.709701692591887
330,-0.372723295626637,3.460678897832261,0.773786738909408,-6.829492813230825
331,-0.37479604660551635,3.4666310291581377,0.769540719929109,-6.975626753506474
332,-0.3866770794647964,3.463316114939936,0.771262503287079,-6.665395182000042
333,-0.3511183976586543,3.460746773205145,0.7701221942187073,-6.770539840733564
334,-0.33714191342487376,3.4629217947355597,0.7716767565350336,-6.92680137566886
335,-0.34618327245012326,3.4647443238112134,0.7758767864777749,-7.050605860211322
336,-0.3686108506289975,3.465058708982202,0.7656296670988645,-6.91781054917863
337,-0.3277923897359666,3.472784945830679,0.7694951259665933,-6.991925241993421
338,-0.34433208731141923,3.4647467130763303,0.7736596489860925,-7.186719932647877
339,-0.38616987779842993,3.462974738827106,0.7711458203711619,-6.635576817879039
340,-0.3571069664551263,3.46949943406826,0.7691732994607601,-6.7336793869095315
341,-0.38439515643540123,3.4669318434579877,0.7627639284221238,-6.836715094084849
342,-0.2901174866914349,3.467011385960734,0.7771771491594534,-6.75223360336717
343,-0.25945302577115215,3.471781462786038,0.7776851135026746,-7.298937151703638
344,-0.3474094041602752,3.468548821031229,0.7705038858096587,-7.168154114736147
345,-0.29449578140471905,3.468673539961717,0.7759949946172998,-7.062606617632432
346,-0.3620284075295839,3.4649618322662166,0.766183110181869,-7.33738222503888
347,-0.3404613404169167,3.4677275889783545,0.7716327597694496,-6.756217389962293
348,-0.42447484336573027,3.461408550952747,0.7646790011113302,-7.28792573698889
349,-0.3793808722528996,3.4639295415436617,0.7669758598494326,-6.828712018780802
350,-0.3058479385353152,3.461492994752602,0.7781477922350332,-7.214723186383498
351,-0.18575255161307147,3.473090983742127,0.784074501777617,-7.105878876183355
352,-0.3994916497554881,3.465021792188822,0.7623705583254545,-7.2596119791868
353,-0.38569334638106495,3.46747206944398,0.7648160988960099,-6.592653294044546
354,-0.3248586697970054,3.46659064623172,0.7732579416858133,-7.42624258174114
355,-0.3944024275831498,3.471234636634146,0.7622769692092262,-6.892703367638464
356,-0.345315049675379,3.466955495066192,0.7718785069168053,-6.900411618302924
357,-0.3892753588392592,3.4640435826174167,0.7695500128531385,-6.992509828166573
358,-0.3802145709693455,3.466785889253315,0.7692244696883667,-6.5014376585194045
359,-0.30036428678271554,3.467062517124665,0.7770381374006599,-6.71809734909857
360,-0.35590898900697754,3.462803123325605,0.7719628186869707,-7.228180244126582
361,-0.2944557995418946,3.46262628109571,0.7797211805240442,-7.097271111772086
362,-0.36119617289954636,3.4677252755128416,0.7681547024790047,-7.200288022544668
