,F,V,R0,eta,gamma,alpha
67,5.603266627076865,2.8639801421686534e-07,0.008330431221937919,0.8549468373095317,0.04629856523245063,0.3299404235425719
68,5.808337816759726,2.933897255732289e-07,0.008107353766226297,0.868222277369864,0.04969546089153172,0.5587327925972854
69,5.719415974473632,3.053285797943513e-07,0.008232391081213541,0.9243151903593192,0.04705850804907876,0.35703255947455115
70,5.765389539432026,2.834013412338038e-07,0.007964826768106862,0.9083710322726816,0.045146000153339666,0.16257288547906934
71,5.766643204656386,3.044518122190733e-07,0.008094514210606637,0.8404531215143749,0.04594746332458495,0.39490821329553033
72,5.812838276586292,2.791766749787457e-07,0.008501189357803488,0.8604147410911568,0.04383940617163975,0.15946873721498206
73,5.600501390279758,2.843098859603946e-07,0.008070610206935929,0.9510664265796646,0.04176222866016359,0.30809012241419326
74,5.804324292425997,2.86105548307409e-07,0.008505107896647076,0.8394891600252863,0.04102487159346295,0.5381776680407281
75,5.593782046199388,2.884225654201071e-07,0.00797711979841616,0.8660304061071704,0.04804601498047205,0.37467287489759926
76,5.717732315268225,3.29542994802051e-07,0.007686813499978692,0.8517737889204778,0.03869414453786817,0.24362884551352137
77,5.716456545321755,2.941644552371415e-07,0.008106727910773898,0.9600207759803547,0.044816849483956915,0.4328678252209513
78,5.557915872936363,3.1596081491890445e-07,0.008268252453470638,0.843169921371201,0.045550138945971375,0.6018087547969865
79,5.682417962654922,2.9680599739448797e-07,0.008647796366166473,0.968686948725967,0.04405595237410403,0.31242073420455985
80,5.778462886872187,2.984109198653655e-07,0.008180958888639105,0.8222201899099515,0.046161780585128286,0.5658473117344305
81,5.695988374377058,2.897509351964228e-07,0.008020338467317865,0.9445806850180457,0.04393067705723595,0.1439452336498827
82,5.835415902487384,3.1604137650463563e-07,0.008417130007179429,0.8986719472719853,0.03967136011323359,0.19639861138916156
83,5.652475780920612,3.017661042955277e-07,0.007820889211790456,0.9525813298846836,0.047824656382483094,0.01751769922945382
84,5.803586553645989,3.0415109115981677e-07,0.007971459341792341,0.829920411326917,0.046068267840944525,0.3908634701354269
85,5.657353554115741,2.9041660315910507e-07,0.008127309694286114,0.8912155050897281,0.04526044551916154,0.5156190422692847
86,5.870009017447848,2.969919737477042e-07,0.008353559668287954,0.8593780333192206,0.045370352511229554,0.2113119675396783
87,5.7021997891935765,3.2329989111823687e-07,0.008268638035272531,0.87106611771679,0.04390409564217939,0.1023924364882032
88,5.705335176157907,2.891622859663006e-07,0.008476834089117688,0.862190011225932,0.04376397378180806,0.2863704567304077
89,5.6397133067998615,2.744604326039085e-07,0.00787286491525256,0.8880336902541739,0.04331944246737525,0.39420374078430137
90,5.680576662173093,3.180401128851905e-07,0.008299747460719566,0.8249228542976229,0.046654124635677245,0.5119421439116648
91,5.608360997491897,2.9938532578906494e-07,0.008324917927856456,0.877020425128501,0.04875698729401901,0.07285667506934675
92,5.670059099275333,2.913389289087204e-07,0.007964942737429042,0.8238966539840235,0.047940614524898006,0.17769251876920555
93,5.628193271643962,2.85827999379364e-07,0.007989548514059922,0.8901881966940272,0.046653315176624195,0.42055885261216863
94,5.776961601946305,3.214635176399104e-07,0.007987630642913503,0.8562784148465098,0.042478902732976595,0.0360098403906884
95,5.778951594039054,3.2977063936576286e-07,0.00844575764270582,0.9078369993746139,0.04810673019266394,0.2582108894899313
96,5.644309696546023,2.927743392716435e-07,0.008643472884377801,0.8408656049260552,0.04898067403744467,0.6146974045568615
97,5.626656533188313,3.0018537963170516e-07,0.008144929522179174,0.836415448530917,0.041310806033971796,0.39872670186754927
98,5.747364296037919,2.9262123227867586e-07,0.00847830135922336,0.977224350375262,0.04331133703081809,0.3194032207892626
99,5.63772689244058,2.854612345177726e-07,0.008398391126786506,0.9510360697815428,0.04210987355079882,0.14740299427292064
100,5.694046971974715,2.7824269919992167e-07,0.008361828082833726,0.8226984971987414,0.04458708982664051,0.12330461356404564
101,5.6215092808630205,2.9743038566640355e-07,0.007853123009909532,0.9162426878039917,0.04594398189334821,0.28303483887841896
102,5.673490383482129,3.016479995616713e-07,0.008366802622852346,0.92422008225303,0.04645704670020984,0.1678427447328938
103,5.78774684442535,3.0169200174505426e-07,0.008444331271073354,0.9272895215012362,0.04549792999740622,0.23862967232833154
104,5.879432994331736,2.8918377405339625e-07,0.008445883074259105,0.8464223419870375,0.03830416087483889,0.40156518710654937
105,5.751793182554083,2.8103025749143237e-07,0.008120185888278881,0.9508316363190836,0.043815689702691334,0.05831849824049045
106,5.840739595642753,2.855454281868278e-07,0.008382183632965237,0.9685590027195025,0.04446930090668697,0.557796399779188
107,5.701358444326628,2.8920441600235147e-07,0.008444794031065947,0.8708077001894915,0.0430309760142207,0.4540513549298044
108,5.770255666312972,2.874994826660499e-07,0.008128199423374921,0.8660157280029943,0.04342578423377607,0.16617497771814696
109,5.881636273432021,2.9276892875304233e-07,0.008370372554510157,0.9397522686495652,0.04403055187786722,0.25287149897010375
110,5.604991391163955,3.011401777612235e-07,0.0077214024806255156,0.9134918052094749,0.04550076018511048,0.3986729570293275
111,5.729169211104134,2.947154229957613e-07,0.008308947586539616,0.9257287918498265,0.04398380394556184,0.4007935722230157
112,5.6320411629743035,3.0325237193101006e-07,0.008119679195396728,0.8109790926769461,0.04671219733262178,0.3479566250462734
113,5.851244115181913,3.001503838050484e-07,0.007865933897030691,0.8876974678961421,0.046600617131342476,0.13060736789552585
114,5.895140214502767,3.12361177653791e-07,0.008874630853102135,0.885629414776355,0.045753327280323976,0.6511569979275453
115,5.8320531157047455,2.955132186984261e-07,0.008057324256988884,0.9203178092985668,0.04097168345309497,0.26123792662437834
116,5.763284153618484,2.9558848350352654e-07,0.007870242328749055,0.8841304755773098,0.04897178885971163,0.0670629509525332
117,5.767029948384774,2.7392222048742994e-07,0.008155755424577877,0.934686182819208,0.044942710175192496,0.553722007161677
118,5.704595146885397,2.952478535395601e-07,0.007958333850452672,0.9100576704418188,0.04182852909183458,0.389643414528157
119,5.677078949587805,2.9018837792655094e-07,0.008494715898950556,0.8935444722619178,0.04505746590970119,0.23172437319105607
120,5.84330879931287,3.0151794561630734e-07,0.008612259586955752,0.9539072683954941,0.045057102644072436,0.18825804124010762
121,5.6388364808356775,3.016225301719885e-07,0.00813852691940836,0.9016054444279843,0.04396254256920417,0.6152925956620774
122,5.581648896610131,3.0457824692009164e-07,0.008028866420780975,0.8569470051299347,0.04301220138597739,0.30965423974184253
123,5.759898900452384,2.962059656416538e-07,0.00811525229357058,0.9004746035581709,0.04185182182902634,0.3751766748973043
124,5.763344669922653,3.104410664929449e-07,0.008526763287489277,0.9514893481610993,0.04535613842349507,0.1916569872768062
125,5.580627566564241,3.111679368038019e-07,0.00818972225878158,0.79907065676806,0.04325680892664774,0.17634888007633853
126,5.910003963114684,3.0742822193444495e-07,0.008173222589845883,0.839487525569438,0.0463645484422495,0.3201915641775599
127,5.847647665220358,2.991501620740185e-07,0.008153495965351991,0.9219038287781013,0.05043397507056999,0.25098575319654837
128,5.862488258978783,2.913437594881805e-07,0.008310674474106551,0.8951349315873707,0.04468636375999841,0.17380664225250625
129,5.769211181034647,2.755361154228618e-07,0.008620932122534735,0.8474412554763405,0.047979793636011014,0.1036665483537038
130,5.7842976878534,3.0720221876607105e-07,0.007848168006479106,0.8760631287872693,0.04271719261693254,0.47011469661679156
131,5.735449456397814,2.8416653489015286e-07,0.00798718903623329,0.8976907203500168,0.04249562123549631,0.28870145089642985
132,5.721692325316426,3.070513534566814e-07,0.008587843989009648,0.8859623409159841,0.04618167902069796,0.45291781466602743
133,5.612567340396607,3.2010974611455205e-07,0.008662736055350331,0.8539196646223943,0.04534618118126308,0.28766163029254593
134,5.751073277473304,2.935979948150339e-07,0.008413196006146036,0.8831892671032775,0.04780198640777508,0.25657085093055854
135,5.654588993711637,2.6225574090486245e-07,0.008300642186655079,0.8874696097386907,0.04127678563005752,0.30332274724713654
136,5.570306609198857,2.8934876632983596e-07,0.008057467606538962,0.9296923579950351,0.04292540696805429,0.4507166486305671
137,5.828587115664803,3.1308471004483e-07,0.00793476842184719,0.87932906457186,0.04787371373825271,0.2791897844697572
138,5.865290266959882,2.849784875282082e-07,0.008362420252681635,0.9595120737152485,0.044143054082672835,0.18479399064454624
139,5.590288168954768,2.9560924959091397e-07,0.007904587661391023,0.8589794137762876,0.04262683334128969,0.16407023874855184
140,5.720653069792729,2.8847241003868383e-07,0.008261831895466115,0.8840479575799605,0.04523937741973222,0.38512667752065616
141,5.54508930962416,3.032918896971334e-07,0.008448513741130849,0.8423217197038765,0.041868644579266076,0.25915668438806133
142,5.761384071475989,2.87656527935408e-07,0.008093718152443117,0.9184417584223892,0.042956190577832676,0.31293805325850965
143,5.734370988654591,3.055494998697516e-07,0.008753763781758123,0.8149683606283468,0.05015400783755238,0.04963894772191829
144,5.755942185959911,2.858942816982682e-07,0.00860632360662802,0.9052533785343498,0.03938123860546045,0.42799479533531326
145,5.588263362801437,2.859645035376731e-07,0.008114499229613619,0.8650438278298572,0.04845191223720013,0.1486864985167648
146,5.779097217893818,2.848422323237248e-07,0.007961878425302835,0.9431894742675586,0.05017431260270552,0.11774714986892156
147,5.591990780685732,3.047143165094462e-07,0.007821535894011666,0.7480863790737894,0.04391270622246969,0.36880794733228617
148,5.7202907779664995,2.9101917838933505e-07,0.007888370099508242,0.9037529381436618,0.04338517259546201,0.1919358435442422
149,5.6935232579964925,2.957794391373813e-07,0.008405904721327809,0.8662252878761694,0.04497822637293537,0.2684156817532802
150,5.566603957079793,2.8506890684150124e-07,0.008131195657187751,0.8096692957825764,0.046583935660619025,0.4739513940198785
151,5.698992309379985,3.134066289591238e-07,0.007905073555531883,0.820945926799977,0.049490902108118406,0.20265462997994685
152,5.767432187546786,3.0725553733725366e-07,0.008175993927469694,0.9228340908430243,0.04056942797493274,0.28084623716452356
153,5.6819730200274154,2.9391406948906624e-07,0.008534312871453014,0.9587628404283505,0.04318988900259766,0.2384130412877519
154,5.8275392378453486,2.9033404203166143e-07,0.008404201237830125,0.8547643971525979,0.04759030005014741,0.5810960788876723
155,5.57335106144214,2.8807107038368504e-07,0.008404885278332563,0.8477781553481006,0.046980223966366724,0.14555571599974518
156,5.755846795910625,2.823315315514588e-07,0.008210482771804672,0.9023291561661072,0.04557925798895864,0.35563838925938945
157,5.708378864632079,2.9059412040989044e-07,0.008329025235333389,0.8633166814148052,0.043033685066775997,0.2485734542544295
158,5.808889559307367,2.946597231094677e-07,0.00868905372427882,0.8801574120825446,0.04443223731360991,0.18098621617447355
159,5.747790956569746,2.976419783534068e-07,0.008388860925530086,0.8683717039318656,0.04238582000853144,0.6418389170894467
160,5.842757051781185,2.9125323569187684e-07,0.007781009003341296,1.0136749551851716,0.046287117717041394,0.25035657818110285
161,5.775811986438642,3.112827315278361e-07,0.00836142487535558,0.935274221429693,0.04758829265509193,0.0494422639729525
162,5.729584983690251,3.017866179491127e-07,0.007531749310909504,0.8713234952670736,0.048062935886151945,0.20096714058638807
163,5.649880646343838,3.1007824108505694e-07,0.008056209719314037,0.922885261504014,0.04225374091378401,0.21744901114811002
164,5.7564122190125655,2.97955937839622e-07,0.00814619133970269,1.008532956759304,0.044449787088126615,0.3818346851603341
165,5.715150092710483,3.2759034753442456e-07,0.008355723459339756,0.8903669359069757,0.043685294451733046,0.5735421757248633
166,5.6945403249184645,2.994570111750191e-07,0.007932656104439762,0.8229669917587186,0.04618327343217199,0.35605410813932975
167,5.729161283165863,2.872506402899253e-07,0.008022751322910299,0.8728679437213853,0.04853216096021569,0.2939824954551084
168,5.716219970994629,2.9207317351757807e-07,0.008456789851780652,0.9531956374053163,0.041348788385486085,0.30315952704028
169,5.584267940358149,2.9951326625860615e-07,0.00813022417853344,0.9105367693510825,0.04063890717224682,0.12068539603378663
170,5.6812447062901,3.1006635548696886e-07,0.008189436145547742,0.8907603235890199,0.04232162743334193,0.47781037577081426
171,5.844959078940061,3.0051693159102516e-07,0.008099761104810007,0.9304862311256229,0.044379820518887725,0.34480569200483285
172,5.68910417609644,3.1046456759229354e-07,0.007942755679421492,0.8941101486322407,0.04883813593028551,0.1833495410339603
173,5.587930600822018,2.9255385670062533e-07,0.008015614226315295,0.9087984550024839,0.045133893377829706,0.391256285022123
174,5.780247422893708,2.7617121829119266e-07,0.007990540740216153,0.8343063494123195,0.047692300775891865,0.138026731305179
175,5.671247318350922,2.8119867819417063e-07,0.007629067418076561,0.8525603631191905,0.04589823489526604,0.17761711313351305
176,5.544373294733781,3.2823023758518593e-07,0.007967201523231276,0.8563923652616966,0.04242067831369198,0.2023448354271286
177,5.680349254460339,2.793017510984984e-07,0.008487364522758271,0.8714563604371,0.04653524282526706,0.22384947312851036
178,5.807176702469139,2.7848003426582383e-07,0.008604487579066398,0.8432217147801621,0.047462560787480575,0.5028984133969135
179,5.70282191734216,3.0150824662821887e-07,0.00874670323834063,0.8418730151828792,0.04632102881958054,0.10180222205449217
180,5.7247349520604764,2.9522931434731027e-07,0.008073752522787678,0.9018781872661645,0.04319382375014867,0.20002396994940688
181,5.635063872634088,2.7430309071784957e-07,0.008216188589509458,0.9335925744264683,0.04258112468540048,0.3771171076813222
182,5.795942291254001,2.763762164232047e-07,0.008591162157415727,0.8127557919607162,0.045753373494358665,0.03687682671987185
183,5.944585931347669,2.821487865470037e-07,0.00813515686101518,0.8693170519394815,0.04869725668457302,0.2725662142094056
184,5.6570481602148215,3.120795551015097e-07,0.008257023245985682,0.953353349084332,0.04664169803649373,0.34727356076427035
185,5.816627257106215,2.82119776817165e-07,0.008196035360297326,0.8550991671880023,0.04406212062686544,0.18166015573284883
186,5.759652157531916,2.9803887091854573e-07,0.008169368859807687,0.8528314716906895,0.04287225749603244,0.2284018540421291
187,5.687431431891227,2.721467447616823e-07,0.008107498321019414,0.8464333442365901,0.04679861843437068,0.18065521034128446
188,5.753751213911774,2.8282379422696035e-07,0.008349601978127928,0.9552928520582836,0.04412911922543443,0.17096258660157904
189,5.575669446684128,2.88845920406601e-07,0.008084160764972894,0.8650255886014736,0.04441658636904781,0.49310239481881013
190,5.833574907500837,2.9198536843267527e-07,0.0078260853209373,0.8471785632721959,0.04566050746078137,0.4082429584736063
191,5.839556302780235,2.882249351593046e-07,0.008448677752780862,0.8470902501664379,0.050209496577135415,0.47367291610556694
192,5.69403137317058,3.19588033987112e-07,0.008299863769857276,0.902695159960455,0.042450273133015845,0.06626666697962702
193,5.682271689379392,2.9051868241174565e-07,0.008582095125244783,0.9028694652881245,0.04932632233834122,0.337345288023656
194,5.734162678316226,3.039029847032323e-07,0.008254092393214398,0.8784588436439134,0.04751643086699966,0.23785615046971575
195,5.787091601296195,2.7841217311178385e-07,0.007872740477914312,0.8086121557039843,0.04178834991516041,0.4006286798135725
196,5.725775570200196,3.013996006595573e-07,0.008397181207378233,0.8593362894171643,0.04788560911439286,0.2555902600587441
197,5.481119169367885,2.9879306460759546e-07,0.008585844627132709,0.9358922917656559,0.04615470987757818,0.26853516250955445
198,5.631904595409322,2.8800287186682887e-07,0.008480460051308807,0.9023172584614242,0.04997238094344752,0.2658874863875934
199,5.620913808682733,2.864198138986389e-07,0.008533565252347691,0.8501816838936409,0.046367776377939145,0.169533467818963
200,5.674053088202422,2.7508883009556295e-07,0.007905366655892764,0.8583493355150591,0.04171448986182564,0.17908580915271569
201,5.65018049621084,2.810729854054677e-07,0.008015253988190826,0.9427317131838081,0.04476536142411499,0.09748282013033198
202,5.729088741268603,2.7024133209994277e-07,0.008131363015605539,0.8619928090876485,0.0433487413986931,0.393666222491809
203,5.598875693376771,3.1733429729058653e-07,0.008345242970096632,0.8953746977870003,0.03983744285279992,0.13548147759243742
204,5.741608851755589,3.0045315566024135e-07,0.008346003728574825,0.8641770545338074,0.05049803495100549,0.337668101060719
205,5.812658688956569,3.01089221010798e-07,0.008193505911453413,0.9226279319634227,0.04077112348948649,0.32111868322712245
206,5.625541707781105,3.160283130342762e-07,0.008349113631534524,0.8843029295144049,0.04602327907591756,0.10759287748833486
207,5.797954635135757,2.8495416413436286e-07,0.008315825759366909,0.8506362186616067,0.044482318920307476,0.14334151176203158
208,5.719445523624431,2.9682977119849514e-07,0.007940080520909358,0.93425904606073,0.041742225914260654,0.25056059431061944
209,5.557725609165597,2.8811745873687187e-07,0.007879572127365186,0.9520556867040899,0.040935682962344296,0.13179958038462217
210,5.65878141856152,2.9349169460187696e-07,0.008579372080620196,0.9642206960175899,0.046519488278488196,0.39044156643889993
211,5.7628907609062345,2.7679020113789285e-07,0.008734618008458308,0.8835247493643372,0.04391600937033941,0.33372412622831193
212,5.6285969706370125,2.847205545389034e-07,0.008289790282234949,0.8528586685780378,0.044859354953729516,0.46757986442650595
213,5.899691157458681,3.0903548046914877e-07,0.008449485246254374,0.8893047672659166,0.04364064952937088,0.16800308683051657
214,5.797377785584998,3.166120954465934e-07,0.00822298066972091,1.0381515985656242,0.04354964819600962,0.14600022972992885
215,5.685517116083124,2.9923887353772136e-07,0.008479714009027807,0.933960894192288,0.044045348091470295,0.30321787790209714
216,5.857791030001551,3.01393895357649e-07,0.008001651139233516,0.8541808610537259,0.04426680418630683,0.21117438636329944
217,5.815931113592766,2.962653679872678e-07,0.008055076822734762,0.926746088901505,0.04489370005125733,0.4126347719184322
218,5.653438854259428,2.8957435925084383e-07,0.008168081920612585,0.9443410507798383,0.0452166887606097,0.31328806477752913
219,5.781496911823201,2.8537528731135886e-07,0.008382734500723955,0.9458604135694029,0.04807914003932011,0.23738544659784233
220,5.699223691546749,3.077411387860627e-07,0.008279649786889855,0.9031307802983642,0.04488773837377994,0.08803452074649287
221,5.6239639837323026,3.0297042586926367e-07,0.007964993510394308,0.9226082870675145,0.0512437575122486,0.11978338643284615
222,5.595517966739372,3.301892851337518e-07,0.008148799688968976,0.9520655641278883,0.042390494897550327,0.16798719890438227
223,5.513245362741953,2.826190918289542e-07,0.008207723347150437,0.880271666283531,0.0449327083946202,0.4273060670687029
224,5.664659398278079,2.8546220038180815e-07,0.008251827421843716,0.9148708158982537,0.04280191160440276,0.1975567799571385
225,5.607425737390414,3.1398632885908394e-07,0.008221637972208769,0.9659808836337649,0.04427289044814761,0.2711377518821134
226,5.859282518173483,3.0776324413363915e-07,0.008124508177598388,0.9579396751271828,0.045098882217930875,0.17833407800311968
227,5.754320187549281,2.71640156975997e-07,0.008990870844771908,0.9326881932141916,0.04372211074143488,0.10557008870500524
228,5.797359003252176,2.855280405103549e-07,0.008239708056731404,0.8574560471199005,0.04514719306304005,0.581710692101876
229,5.799272585130237,3.013149667743072e-07,0.0085804919590795,0.886909462978871,0.046144849801472966,0.3538718563193507
230,5.604250699177883,2.8586712756862477e-07,0.008156434034347031,0.9330954459072687,0.048689700433845816,0.07408500701240804
231,5.774021599155572,3.199546226337862e-07,0.007971854299475145,0.8972885833345725,0.04974862456012575,0.3666336022262818
232,5.786528918301645,2.9530481489992205e-07,0.008566945400648092,0.9098577977392239,0.041918598615945345,0.42770067977922205
233,5.643255274006597,2.951916224253014e-07,0.007911569963027236,0.9210853809647976,0.04621090136322449,0.18035275777347898
234,5.81823508010383,2.9288905239883073e-07,0.008506412578673956,0.836319495528142,0.0447204437892412,0.14947809986423508
235,5.771205176748226,2.942386172639618e-07,0.008484014494843905,0.9177332947523135,0.044117683130729494,0.1674878436046717
236,5.793197630020884,2.8570165463614195e-07,0.00790353221429634,0.8929608193746157,0.04442558098996739,0.5539302814250472
237,5.7514516811907175,3.033654007334579e-07,0.008064130533239882,0.9309496668998585,0.04560011189945727,0.3275783961775673
238,5.618814046171147,3.196065641317238e-07,0.007947404314002945,0.8550576554931373,0.043833703492441325,0.4280095667940179
239,5.6926728356966665,2.9534089962829746e-07,0.008299962563251023,0.8927134434185586,0.047011996552352296,0.2833041389089066
240,5.678804945099321,2.9665661155049894e-07,0.00802178239276212,0.9014942026014824,0.04824310018466244,0.344133900836854
241,5.7791394745158735,2.6663481962643e-07,0.008279145413893884,0.9068262761774377,0.04619908998429474,0.2598254302087304
242,5.759602331001467,2.900209190983388e-07,0.0077389000492420045,0.8779665657974262,0.04758092135319742,0.48689740303450213
