,F,V,R0,eta0d,gamma,alpha
23,2.9239271917732355,1.2707412714453942e-07,0.005892680725958267,32.10723479150221,0.06677660400474081,0.08590214709008497
24,2.885198426486687,1.1194335102090202e-07,0.005640364090508646,32.10630623837304,0.06784196288535305,0.6080578855254307
25,2.783581059159662,1.401478737941004e-07,0.005496750315452103,32.16176425944902,0.06718338889915512,0.49523374182623026
26,2.980390048410679,1.4647983938748589e-07,0.0056244388045238606,31.94762200379443,0.06412319123284799,0.3225711870123643
27,2.8195985545006503,1.2821090895771865e-07,0.005514818028835531,31.948711151676992,0.06853426422704417,0.2327585389044626
28,2.9825500163804013,1.2367258071243807e-07,0.005820258395027541,31.982078174974124,0.06203656744652475,0.2837933655610703
29,2.6621312001292403,1.2643140648179845e-07,0.005871686766998928,31.976428697948837,0.06237094517792871,0.20224663967496176
30,2.7731588405300465,1.1713724516318474e-07,0.005415115602808999,32.13516251891494,0.06731646476985252,0.3028044657482663
31,2.7616596229841917,1.0911344402147041e-07,0.0057246775607462065,31.948524827404334,0.0667051238217293,0.2611332775506946
32,2.8429487251404812,1.444727132971344e-07,0.005589569373812694,32.07737086400146,0.0680485141334045,0.2626311032881585
33,2.8053118164931683,1.2253604178167353e-07,0.006007867047466863,31.918641216119767,0.06383428063638341,0.18023693448429806
34,2.954556997832538,1.2127947029283535e-07,0.005944342071172346,32.119896127729206,0.06265805243136201,0.30157763413569044
35,2.7171266984810365,1.2605573434010063e-07,0.005672465065883688,32.14044690947895,0.06732596750970855,0.2083403830845807
36,2.8619057043208276,1.3308876198407373e-07,0.005930780564027269,31.9968446379212,0.0678270382769362,0.17784008726138117
37,2.777054548736751,1.4043876257682196e-07,0.005716050237397803,31.991553780323734,0.06628231923039633,0.20876784905267207
38,2.784650830339401,1.1320353412260339e-07,0.0056749391998695865,32.29561000486277,0.06845946680306562,0.4920498438057507
39,2.7381640925538546,1.3509698322083787e-07,0.005777805703764857,31.79041059417153,0.0630624923516527,0.23935653824370737
40,2.8549985278112713,1.198024099258019e-07,0.005641257210229259,32.30354277385473,0.06529210431478912,0.2377878404217058
41,2.920724825921724,1.1244251293699041e-07,0.005375547101914842,32.062968224967264,0.06768546777897326,0.27706945659724797
42,2.9919001863118937,1.3107434398529898e-07,0.005321360337030692,31.98298882165635,0.06511749356628671,0.31782162822734256
43,2.9123820591355876,1.3314833636988502e-07,0.005724919093761201,31.92364237272972,0.06098787943368294,0.31850030816133384
44,2.701712312107089,1.3198911433406653e-07,0.005661499143279342,31.869092871837722,0.06307316948863761,0.12527290835446175
45,2.9317211378313526,1.3603056017740525e-07,0.005444289599881337,32.20225793497446,0.06502620521203953,0.19651122985243108
46,2.725498457767705,1.1712026148965844e-07,0.005621173620842641,32.19225278963872,0.06211024588832381,0.15907465606151303
47,2.952203100789064,1.4769311269012622e-07,0.0057770184410459455,32.07225341467224,0.06844576302327629,0.09624328975530075
48,2.738104340777313,1.1267537051374136e-07,0.005641120072947549,32.09028043806405,0.0637499193538641,0.13738498876803554
49,2.8872759328372117,1.2136611481704305e-07,0.006321060364634389,32.012280243460026,0.06816309780511444,0.3169631398867205
50,2.9330711846752036,1.3551528433418854e-07,0.005735156191982089,32.18555580462984,0.06435864571065193,0.20480353299240925
51,2.6472531542762603,1.3188950703030508e-07,0.006012168953405176,32.09535453075505,0.06674631124146523,0.2808003045048878
52,2.6812409810444984,1.4958175129547372e-07,0.005514978541835757,31.836484530959687,0.0660723537125244,0.2100807068135851
53,2.811661499424384,1.2756945293190112e-07,0.005796847815088704,32.08279425905183,0.06837182997229414,0.1775214615176879
54,2.7309291085516203,1.2584091304633516e-07,0.00567381560476448,32.27594762400195,0.06569898505839207,0.27573505520437963
55,2.7865089635229507,1.1864481381312551e-07,0.0052957218775883455,31.96381050487011,0.0682080387681534,0.29354422998488267
56,2.8682211728938056,1.1910209118655112e-07,0.005476053651095331,32.05373924374408,0.06382993112369263,0.29697631926940077
57,2.825590019221517,1.0284610755474737e-07,0.005911359742761035,31.9390704505107,0.06900606840780193,0.3122086973245626
58,2.601353058731501,1.417759871223505e-07,0.005687801629620006,31.98513501940157,0.0650426114676228,0.12848889355778842
59,2.8119049228289654,1.3679161934424715e-07,0.005275335477355304,31.995195665592945,0.06680970903638143,0.3237817733984691
60,2.7897233382978204,1.3385378146890966e-07,0.0061750424269317265,32.063547990619476,0.06317225132347092,0.24953330234434568
61,2.830119207857377,1.1808911748542894e-07,0.005655538315840601,32.25617422390184,0.06427321533715513,0.3407472750596353
62,2.717682465082295,1.4025401534287497e-07,0.0058390337654153,32.23380420971501,0.061279193242931226,0.32966647708548436
63,2.9394489057848525,1.1776995360306766e-07,0.0057393139004566105,32.11408696086816,0.06491575837120067,0.3293478985599708
64,2.781622409274034,1.226438710031832e-07,0.005338378786431857,32.053303140389566,0.06721667494870737,0.3049634908918927
65,2.771921721666181,1.4311319859107057e-07,0.005709132283560415,31.87114634669111,0.06791050201669892,0.2537162569377765
66,2.785402265848327,1.2663907553328944e-07,0.005927977696944856,32.282258423218266,0.06445162860663572,0.20120425125379995
67,2.7588160170517053,1.4219481089449833e-07,0.005606156399793175,31.9703763519499,0.06715119692438755,0.3577962088320463
68,2.911493994508768,1.2806761598513938e-07,0.005499042842470689,32.200739249721394,0.06316884079436137,0.33587987857634427
69,3.00481595697957,1.200964865111758e-07,0.005519161155479565,31.98421766857423,0.0668459053023444,0.2187991428031726
70,2.883662609601551,1.0423642771924949e-07,0.005529730883032652,32.19169212372258,0.06659503008314968,0.30011162480464315
71,2.7085532518923183,1.3750923780115068e-07,0.005684600057980397,32.03556915876122,0.06758711208698208,0.26535369390652797
72,2.8810203843490836,1.4378718135546025e-07,0.00543462385714842,32.038751250614276,0.06792489842556887,0.1727493295045998
73,2.953222089001778,1.4228755332995219e-07,0.005671495780152199,32.13710357122036,0.06640595248706391,0.3191638483074363
74,2.9205732231844013,1.267073267074977e-07,0.005726082774977962,32.25730134168408,0.06532573205057404,0.3786895653117665
75,2.8367185896851477,1.2192697337575862e-07,0.005788556604384441,32.09580970490608,0.06523584665670941,0.35983641273021405
76,2.706281640283657,1.4410827122561632e-07,0.005747803877580771,32.06903122698395,0.06340571002582021,0.25989609197594354
77,2.801051480544988,1.1366057742095853e-07,0.005548185569914084,32.22148975280211,0.06656552281140941,0.21184825921814138
78,2.682037333046057,1.4819765863904725e-07,0.005638185382919538,32.0236606876301,0.062167593911948184,0.11560953750889587
79,2.743007393804163,1.39883251984756e-07,0.005253681219204456,32.24694886073221,0.0651989759388961,0.27401695625628286
80,2.967272897516169,1.1951900671082412e-07,0.005785267852638191,32.32356854074177,0.06671368320073906,0.3382202651929075
81,2.8581016397234076,1.3145887339615718e-07,0.005950771189426811,31.918426052869773,0.06377064711058557,0.5632124100445122
82,2.898384345282464,1.421290456152917e-07,0.005413953951304235,32.07377538006275,0.06424369590624618,0.2613760043541418
83,2.7374787212023945,1.2839911071661045e-07,0.005555836452142973,32.16980317944072,0.0677776036594673,0.19833151890291503
84,2.7504716254731476,1.2095974046036037e-07,0.005390387651863791,32.22278712531767,0.06875729908474855,0.3040818059748318
85,2.832523775535736,1.321917459159754e-07,0.006150983158953249,32.07957168582087,0.062413420797770666,0.15848529649035364
86,2.7784916536972974,1.1800677322574113e-07,0.005257031911943658,31.952478496938742,0.06744286136692934,0.19318281680549879
87,2.7353702675503966,1.2645788893324541e-07,0.00580230945328744,32.152105241084755,0.0662474480284578,0.10922342116934455
88,2.834166424580762,1.2799119865951325e-07,0.005431866346670095,31.819038254280308,0.06500646694914919,0.3201761163258602
89,2.6996988269335813,1.3342135654335672e-07,0.005768260623587232,31.90900222912038,0.06396563003394554,0.2555161955840499
90,2.770320385487133,1.1479181516668627e-07,0.005628977032456883,31.746819613721808,0.0670560236556679,0.11262591790431423
91,2.946523670127923,1.4318183251772418e-07,0.005941459181447056,32.125036593253284,0.06669130213404367,0.4037049879297229
92,2.7221468179738224,1.3001064229290893e-07,0.005730584351059017,32.199572656042676,0.0651176222660997,0.10029112660315855
93,2.7239622299642146,1.3262292281271262e-07,0.005743644779747229,31.983922345411663,0.06403396507751352,0.26750892644849567
94,2.809235596387148,1.4284977345631606e-07,0.005760929298927851,31.800567802307377,0.06447138202044513,0.5113026621365517
95,2.7249085513224722,1.1972027048325283e-07,0.005636233084040912,32.18385577442088,0.0671235786788385,0.16335567297696513
96,2.781988031510721,1.3182760206399892e-07,0.005615006353486284,32.194274854351434,0.06372721450759262,0.234356688080217
97,2.658676493461111,1.3829658585753037e-07,0.005580055499279907,32.04977102343779,0.06704377424639282,0.2077339456168754
98,2.765481110534015,1.353489173469035e-07,0.005655153892707944,32.13583322298713,0.07099953443894594,0.444662407630486
99,3.04828670488994,1.2446769338157495e-07,0.005546086141088473,32.195070343798974,0.06647002013807664,0.40839679139873497
100,2.7277631309598123,1.303338403985503e-07,0.005825338821909907,32.009993803868085,0.06734971873228997,0.20677958649577757
101,2.6853680579813397,1.3791993786584046e-07,0.005580286625237295,32.013699582689725,0.06837487141868324,0.48891430419577575
102,2.873257675781028,1.2382250571862375e-07,0.0055029936850034865,32.112333456051566,0.06775704403897263,0.18528322823598703
103,2.9985409145539395,1.4642531998872725e-07,0.005771278428914356,32.04600791237399,0.06644737267363157,0.24275371671485624
104,2.665729721844522,1.318312128896621e-07,0.0057325138014032925,32.16194525915732,0.061455281214343724,0.21692051357701186
105,2.814905520237562,1.3066927018087088e-07,0.005607403196618477,31.935442414793016,0.06345106117711022,0.056747386586952185
106,2.6521989882944372,1.3975586235739152e-07,0.005312714444149475,31.966039723448638,0.06359083395380949,0.11983062135885901
107,2.799194064303089,1.1745056311811181e-07,0.005489540474641855,32.059842737565454,0.06698467327233593,0.17342527390715864
108,2.84682832697751,1.2285880120097434e-07,0.005656183704158895,32.26639455507039,0.06838541664019204,0.40048069090301097
109,2.7439122893477412,1.118557302422998e-07,0.00611666497726161,31.873402987311128,0.06522087393428802,0.15797161178932376
110,2.883025041824539,1.108558974824174e-07,0.005780152234823464,31.860569448271026,0.06696308141312877,0.20059449798587903
111,2.9361246781015202,1.2255771721764703e-07,0.005013242959225873,32.089114162896045,0.06608263868181984,0.4614459706954049
112,2.8256517999739534,1.3874150779623813e-07,0.005778044759164571,32.04696625836476,0.06604554192083659,0.47828773503031174
113,2.707983950120988,1.2900791482619905e-07,0.005717455806731319,32.25262827434414,0.06614048438943479,0.21990759092536813
114,2.895409369950113,1.418565254898931e-07,0.005526332452854609,32.13622167315919,0.06872707661028878,0.27838959992976514
115,2.935978928897467,1.2460567984267308e-07,0.005619081408398788,31.96473449390336,0.06827816659631875,0.2693332358286317
116,2.878001559746818,1.3358516247037324e-07,0.005708310156372504,31.58865359873662,0.06306157963289054,0.2535485787635255
117,2.9904433890512077,1.4194715737406103e-07,0.0059870949427172125,32.21747992407043,0.06683095090379353,0.27542203948447574
118,2.861222525179978,1.2543226116247431e-07,0.0057533029414981495,32.07750253181565,0.06409364329796764,0.23727652452152254
119,2.801721863394071,1.237287352164273e-07,0.005565074321019354,32.09191994551578,0.06531428249433198,0.43407946357705474
120,2.742868637638759,1.2707707884868097e-07,0.005598356263188238,32.10352806855538,0.06556956188304214,0.2689070473375955
121,2.678524234390172,1.331241667896153e-07,0.005767468899032104,31.912809717119455,0.0645958317933862,0.32603726472424943
122,2.956018773035974,1.1672677849050661e-07,0.005688212406716526,31.999890595478554,0.06546081697204434,0.4054062543887591
123,2.9264047600117125,1.3441856548802874e-07,0.005353054969369519,32.09354272002583,0.0627420715976211,0.21783717025335092
124,2.829885392218102,1.21341308843382e-07,0.005665628114144101,32.24533222119757,0.06654354905426424,0.17962104369479123
125,2.7154592739794094,1.2237045529158991e-07,0.005313348324588625,31.90524176157216,0.06111476347385197,0.40252185163130644
126,3.0335432308632866,1.1332236070484524e-07,0.005604130846999179,32.038731277374225,0.06036877406074037,0.23119832511420096
127,3.0326427298487926,1.2102405523897192e-07,0.005424448052325213,32.13841004553234,0.06576917442722027,0.27447793794297654
128,2.7267444977224518,1.302681942791803e-07,0.00568049935952863,32.174928211492144,0.0658821030171816,0.3133798123636129
129,2.975102657779408,1.1323975816502048e-07,0.005900600220514724,32.08483417336451,0.0681027312383625,0.5423649542435002
130,2.880767404484831,1.6595036383010578e-07,0.005345187255299743,32.02497721938162,0.062298862781957065,0.17430974833172197
131,2.8450717651381545,1.301251909264093e-07,0.0059688537297999545,31.78562844698492,0.0648339216002148,0.2817682746926914
132,2.8060740470457235,1.2289145593719438e-07,0.00567095180540389,32.035156926538285,0.06375324854608339,0.24179013839098856
133,2.859851144256752,1.2102344735330185e-07,0.005750766189239657,32.12849301035163,0.06433276138066683,0.374513481547686
134,2.846869381686761,1.4738840778022274e-07,0.005708929507632587,32.01725162080372,0.06574229150161974,0.30302996878050964
135,2.649022671294637,1.4947064033752428e-07,0.0057051019401598065,31.942960419399316,0.06855888150763823,0.11467071198192125
136,2.831519004763669,1.304268629604059e-07,0.0056808762142236775,32.34412956163998,0.06208408342746604,0.10613928557911224
137,2.758417399240022,1.5334599136120817e-07,0.005675759291903184,32.03241541275361,0.0639518306073336,0.20001929992777415
138,2.7953713261553417,1.336310154801455e-07,0.005645449161589455,32.12985710218597,0.06549556554402951,0.32487354615816266
139,2.6985118499845724,1.3882287764347013e-07,0.005732524249317426,32.17625100112598,0.0701797976259666,0.2952160484856518
140,2.854520581736822,1.4262619574609758e-07,0.005727615312668677,32.088697624866356,0.06563712778060596,0.6158602708126452
141,2.6702496823941217,1.3961289654265636e-07,0.006082727320998334,32.188805663915545,0.06709431363250781,0.2262137391430524
142,2.7198381370266347,1.1417110857286284e-07,0.005995606470290104,32.347887556543995,0.06841343742280664,0.34657855519569986
143,2.7579343775832212,1.2741731981199572e-07,0.005344028888051071,31.77154588936776,0.06741075521788181,0.1909610180095321
144,2.872611137016394,1.2335244091476928e-07,0.005956270859664121,32.004213572617836,0.06787540531271297,0.09275886799800509
145,2.917535554510679,1.2870292998240625e-07,0.0059047781816292935,32.128992025203985,0.06484780545544752,0.11687476579928592
146,2.5515222017774035,1.3246295470670657e-07,0.005493413111672347,32.08484796507106,0.0651495476635688,0.18896022726698344
147,2.9362078636197473,1.1572150079604225e-07,0.005484727395391648,31.879334662558843,0.06557856774129973,0.5082934817496886
148,2.8752753743647768,1.3398843312661526e-07,0.005742730996886677,32.039552244579056,0.06457591163213897,0.28892195165328277
149,2.7736499190207478,1.2028577719844654e-07,0.005798888699516566,31.866368826475036,0.06737953660308017,0.23101344019814202
150,2.9476991765854095,1.2876457930144135e-07,0.005625415550304693,32.27182717830023,0.06730440382780059,0.4868935863862497
151,2.984735930154589,1.3201227402186718e-07,0.005849972682772591,31.878459012351932,0.06672732384980277,0.21174754862955475
152,2.953826478313434,1.2174053269768254e-07,0.0059507649044156586,31.933086820737856,0.06601126307806512,0.28413049032944276
153,2.81854069455424,1.2266593339175905e-07,0.005927662319260201,31.933870900451485,0.06755802419584589,0.3589847688450802
154,2.6271451968150745,1.378615364377175e-07,0.005991949551298336,31.780568848783012,0.06561120145033052,0.3862990116357202
155,2.7298251579662485,1.2694090709601312e-07,0.005639937905092371,31.860202112661792,0.06552860097192778,0.21574689687961837
156,2.945698436139433,1.3739440879065395e-07,0.005854459650848188,32.028585857106755,0.06870008965348859,0.26673625124204164
157,2.946902100221177,1.563886405973696e-07,0.005642519670013652,32.143317268380336,0.06466688751604499,0.23225679589597073
158,2.857532266404066,1.299400322703879e-07,0.005541859708732251,32.3269546605426,0.06730587105096883,0.21473699167375812
159,2.823040177568377,1.2078796187835903e-07,0.005616258703081318,31.89076130089998,0.06762920631711937,0.0532509191550948
160,2.552945022971006,1.0919837542619828e-07,0.0053447608243536796,32.05898688968821,0.06552697085700628,0.31050902530213015
161,2.8635394106749947,1.240866970627527e-07,0.005661842919567336,32.19271310640258,0.0679389944012441,0.45789482672949877
162,2.891676020017279,1.4161536061970317e-07,0.005403137951726969,32.186548867195214,0.06649494103990011,0.307208327326072
163,2.7176558792107133,1.469772415426079e-07,0.005683165005033477,31.837854216585452,0.06704287720305277,0.14911348347149397
164,2.8658085055661564,1.3184936014353597e-07,0.0058344613936648386,32.07015872962914,0.06785085370470367,0.3176422741235707
165,2.827320525161628,1.2597206051416662e-07,0.005707340822738429,31.898354978684466,0.06262524772220926,0.38018279589768644
166,2.765486307468727,1.1559577968628033e-07,0.005391107089244533,32.142208467883826,0.06849621019407306,0.16116129728763323
167,2.733084601855169,1.4571889859811628e-07,0.005275550978131844,32.020971477099245,0.06551347906228523,0.3693489612277546
168,2.8949328510399517,1.4736616771302987e-07,0.0057333300359828365,31.94825519745748,0.06791921544603058,0.16975494684519887
169,2.8245670847756634,1.435359500579612e-07,0.0058282259327870276,32.2187792512215,0.06666729695776538,0.457571058911407
170,2.8118387594567364,1.3299424810689061e-07,0.005686675328804419,31.711437115817642,0.06685408036127193,0.43481463026690476
171,2.7952730381568665,1.188446459178829e-07,0.005320363695386833,31.876592293251953,0.0628697713671846,0.11337707179111398
172,2.907631353139304,1.0651013958403898e-07,0.005230588400756928,32.06888219393611,0.0604978610720028,0.28221452944390074
173,2.763038707607821,1.1605947453034938e-07,0.005795492975237643,31.939400189193,0.06408665263560342,0.20174675136901285
174,2.8856987334103334,1.2284137533854707e-07,0.006160679982288212,32.17703239347353,0.06629965048632067,0.22730847620473865
175,2.965193202180669,1.3765807164765372e-07,0.0056183639712426,31.927138769087367,0.06620382978128686,0.21584216805975473
176,2.8577922297658835,1.302279477122797e-07,0.005780497681503244,32.067729810416544,0.06703914750559152,0.14151210047071025
177,2.718507576814873,1.3742667007906465e-07,0.005477166779682831,32.08379483116858,0.06480194647112048,0.11360932708940669
178,2.7862063070441807,1.2768758652138137e-07,0.00555502410838745,32.343468175245896,0.07010666182795017,0.4787087843717079
179,2.8336634686961366,1.1653099236777281e-07,0.0056909735946820755,31.7530433241092,0.06546823871340424,0.23211281845764212
180,2.7912647063523934,1.0913100913523934e-07,0.005814781861619395,32.206046710154325,0.06453577936669044,0.24148653388720087
181,2.8767069276588013,1.124862212630734e-07,0.005627122521464545,32.04688182853165,0.06374590210397652,0.3853108057046399
182,2.7194236087323245,1.2742016604053898e-07,0.005914353916408272,32.13976696703,0.06847657029047861,0.06075620507836127
183,3.0220671279984757,1.3725378096762113e-07,0.005700355267047169,32.20788069055339,0.06692459634158808,0.21229997969244463
184,2.902208961817111,1.2935334810697454e-07,0.005626331744429092,31.95872698640676,0.06478102958325603,0.16568765397445567
185,3.0096931050625892,1.1576096461885905e-07,0.005936383698985888,32.22993479211683,0.06461028129290539,0.27516643004509
186,2.8143353832629256,1.1404778363915151e-07,0.00546550484753321,31.684446731025066,0.06313444668041074,0.3254812608611259
187,2.8150726212758013,1.2550278729694315e-07,0.005872906518544085,31.87360745484697,0.06536710059207113,0.2023573936871452
188,2.7981541571509196,1.2749492095778226e-07,0.005239041210142614,32.02902926250915,0.06757377399705818,0.3589893660973938
189,2.8956019577037253,1.4327421373056914e-07,0.005222779135911915,31.982953818969715,0.06828716836582566,0.17972173993476176
190,2.8524304325221572,1.17990924476883e-07,0.0059067893380212845,31.916880591569736,0.06636789377782783,0.0928554490912444
191,2.7174744243540516,1.1164573965788935e-07,0.005586257391429219,31.950867580582138,0.0634992937251712,0.36697972588219113
192,2.7099295582199603,1.2414704985378978e-07,0.0056150295601643625,31.993503996958037,0.06680197163855113,0.3517902024884399
193,2.747763714211083,1.3476941175688314e-07,0.005336521241376504,32.008337698987106,0.0652404856303036,0.18026408659703821
194,2.7426659324508034,1.2536171098664758e-07,0.005741045860909638,32.03135191334957,0.06690825675209004,0.29031902713391894
195,2.8706336542046498,1.2254765647948927e-07,0.005839880631819839,32.00465358759723,0.06892683197587653,0.1941916514277903
196,2.873400895863349,1.3541585828586598e-07,0.005846704431080568,31.934960743632505,0.06964201310330181,0.26751103439093465
197,3.0406795764113563,1.343731660437633e-07,0.005517974476596297,32.34195488702791,0.06533693734188196,0.20495038053285533
198,2.969813843207821,1.1294103352770227e-07,0.005798283766868475,32.173935042788045,0.06696367662079365,0.22207054939244197
199,2.7604253175612268,1.3626743554960808e-07,0.005348812229598246,32.26661516714306,0.06857303150411348,0.33657761058796565
200,2.829516375034649,1.2519976160923672e-07,0.005493579505942306,32.0533113190728,0.0669137655455282,0.22686075767663738
201,2.8698627321714603,1.2155193208649103e-07,0.006136933334650952,32.13985049635373,0.06524673826931403,0.34115397601856173
202,2.839986125344212,1.2824075097915607e-07,0.005510040944158442,31.952707154811296,0.06574886858775449,0.1352173615472587
203,3.0427735746366964,1.3041147564890293e-07,0.005301517424210977,31.99729121684538,0.06441227110118923,0.06993325571036438
204,2.826110690268052,1.1492750944140447e-07,0.0056313973587023385,31.946510935658953,0.06564456190171088,0.2059493049426921
205,2.990045914537616,1.1634350448379672e-07,0.0059384728375559675,31.708870820628295,0.06817472617617264,0.17148310533529562
206,2.7839742452595924,1.3144263197965137e-07,0.0051984591900234335,31.925930220440385,0.0656264129852901,0.1612106911890283
207,2.8282602840763924,1.2238456496532954e-07,0.005765482029843926,32.086825307950775,0.06397596067402371,0.17128653433176422
208,2.843691937022216,1.5221700764844985e-07,0.0057053449913636875,31.971260647525565,0.06696965172567358,0.3286047071894866
209,2.7541555967001083,1.370871229162812e-07,0.005640047476482576,31.98039056935777,0.06384763645739656,0.22184045313174147
210,2.796598306322109,1.194255137135717e-07,0.005294980863726086,32.01036653048792,0.06893774164312887,0.16865684189680283
211,2.763269578506836,1.2899828281841212e-07,0.005357313111909728,32.010334888086355,0.0655821315890843,0.2859269334427377
212,2.8688556281597237,1.3682672705909537e-07,0.005368438065864287,31.979199705054246,0.06362013635406555,0.3118767771859263
213,2.872331547110404,1.1926070459322144e-07,0.005756189556520418,32.01489764331021,0.06389007673652361,0.2987360578668564
214,2.8069659760964187,1.3522645192138255e-07,0.005920982330859234,31.846572815215797,0.0671745899189135,0.42717731446258567
215,2.7287066006001406,1.3216317092310468e-07,0.005734061950018267,32.21647747923036,0.06661956353195538,0.19802944127469177
216,2.6850376672929688,1.1142549073613262e-07,0.005784071599030824,32.13642879424651,0.06339045627940176,0.22443271921701882
217,2.9540309791059522,1.2985312808305098e-07,0.005397916871438022,32.06143136628338,0.0702586489779657,0.3368027792693077
218,2.8100424453594117,1.2911918364435163e-07,0.005314018940531397,31.805062143906454,0.062218592991327086,0.44772216456088043
219,2.7313157452057166,1.401727608666254e-07,0.005400126662270963,31.973881400778062,0.06320974946384483,0.30752509431093855
220,2.8926011823497997,1.323871580449295e-07,0.005555052812766563,32.20948400297215,0.06808504227370656,0.31175149474949276
221,2.738340641792196,1.4130578321076945e-07,0.005839070421753074,31.86780974768373,0.06621044324765357,0.33496811405124277
222,2.7833169757737912,1.351412779624578e-07,0.005576057493817598,31.94911687517446,0.0652813581362726,0.1548261721646933
223,2.93494848001276,1.2773036554629037e-07,0.005448743765122062,31.981145634093966,0.069717443559074,0.23045383063188185
224,2.7450612376127217,1.3675564182189675e-07,0.0051866354784002346,32.103763705017016,0.06780759262667788,0.6286301268073312
225,2.8873996298526357,1.3791712529364722e-07,0.0057221258136006,32.3521445388233,0.06550181188964942,0.4196031256286183
226,2.86469170961512,1.2565781055799918e-07,0.005247730420464711,32.03758642082891,0.066327279721549,0.3246462983272035
227,2.8631175371457225,1.352235861629485e-07,0.00559304489740175,32.05927538700309,0.06688044003169334,0.267010655708928
228,2.9737279122816997,1.238981475321435e-07,0.005877928949312915,32.174903066184,0.06633141906904538,0.18414389147964158
229,2.8930797283924035,1.2468009187386742e-07,0.0057392001465205915,32.00174797122553,0.06721401065485898,0.20594803090562536
230,2.9129415977238615,1.1348071656447064e-07,0.00568117959459522,31.83680830753285,0.06670164115676315,0.22567630729255142
231,2.8773787495003726,1.3099066895665476e-07,0.005713309225406489,32.01253311784347,0.06479635978207651,0.24637845551204665
232,2.8988523943344395,1.2655086148918983e-07,0.005701843783587265,32.1450025268159,0.06624235034454218,0.23594922751328415
233,2.7831187650204465,1.2819462126719767e-07,0.0057233675133986335,32.028502888645306,0.06880060895126486,0.14394677456928445
234,2.969794630756373,1.201866959740126e-07,0.005936519715382424,31.88163843737361,0.06438607234354164,0.29279704368427584
235,2.700237168764548,1.2948971296758772e-07,0.005777482595574634,32.12406159091408,0.06424466031059738,0.35322932734321644
236,2.756715345713608,1.3301178215703086e-07,0.005480715780627027,32.02493492389303,0.0659663219842782,0.28129663753050954
237,2.898710528145513,1.4182897396160474e-07,0.005965485991893337,31.752999724577002,0.07117869256563476,0.524776920485753
238,2.9946345856332894,1.2623849277573306e-07,0.0056446052189306675,32.17316624181544,0.06185944785434579,0.565417973955103
239,2.8726327303102046,1.3090143246730262e-07,0.005609852922593248,31.916091976195013,0.06645645587003249,0.49518154953013177
240,2.9030611768639996,1.3715501208139053e-07,0.005594033461319076,32.33823989786892,0.06563640015293667,0.11439531528970724
241,2.84977511501453,1.3128994063780562e-07,0.00576715153356761,32.18468992906112,0.06637271352026665,0.28688498472495644
242,2.8101815831959853,1.3760077261457136e-07,0.005352073960383848,31.95420327647845,0.06443056787438138,0.42696333451408863
