,F,V,R0,tcrd,eta0d,n,etainfd,gamma,alpha
0,8.538813619748074,1.3844668019498222e-07,0.006485678139515412,0.7198365793527292,32.17652938458949,0.7702505134797893,0.0014428983216317188,0.06467009125807065,0.24957808915681368
1,8.687347309445691,1.5392363137805397e-07,0.00607276738111518,0.7718780830242246,31.97631084431805,0.7777380428070643,0.001242302639309447,0.06775282750810423,0.34046220579395886
2,8.432777128173997,1.6970634052775268e-07,0.006351000030731867,0.7511301394291756,32.08944352674625,0.7767866379456082,0.000900159124125684,0.06450020818086413,0.17936743154606483
3,8.454429117656929,1.631915148980308e-07,0.0064951118539234584,0.7489728785689251,32.151718968920264,0.773628290064829,0.0009713078108118967,0.06631297167061523,0.1391502010439087
4,8.582482006846098,1.7609890926864757e-07,0.006842709014952541,0.6903015945622669,31.892005851872455,0.7746703798725982,0.0011852505325364027,0.06697332633346517,0.5652136538016731
5,8.374511843892163,1.4210350603570905e-07,0.006741448508351991,0.7314745472996359,32.10484592187491,0.7767070148004517,0.0007583521379657352,0.06908910837970883,0.15764197399368673
6,8.440988898169579,1.5554624756532393e-07,0.006819910809521083,0.7360950555963143,32.040223322483456,0.774936922379639,0.0013736575406618223,0.06742297010267019,0.0607407475833094
7,8.65247612154068,1.3596579541301484e-07,0.00696419489210211,0.8072466404618872,32.241795398077926,0.7809643537585109,0.0013811357819553467,0.06753965682328399,0.44091968505656154
8,8.367473039060132,1.7202626673804675e-07,0.007134883514973207,0.7666776978667463,32.480161651684185,0.7702859237378598,0.0020889661310462665,0.06781096626731996,0.2862169812424623
9,8.435770470700689,1.719461725321692e-07,0.005284560333399281,0.7593713204764178,32.11489145362727,0.776254660014853,0.0006763329777421544,0.0710897302613118,0.42752477732104255
10,8.372612024649937,1.2340638611287726e-07,0.006782770935397295,0.6967964494136826,31.893735753575545,0.7696240502024795,0.001480797298040103,0.06529096692754212,0.2441160021387837
11,8.564412137635607,1.2107630368183432e-07,0.005884608137039904,0.6993910752546033,32.1903964553355,0.7654298932866859,0.0009761856344106236,0.06655123515096982,0.23269993379091497
12,8.412151944640696,1.421446654054552e-07,0.006225250424594427,0.7144603274760988,32.09933271427416,0.7677345695461938,0.0009039403720838734,0.06294325035894678,0.205349550304363
13,8.496717536876545,1.6269457033017507e-07,0.006467664479416987,0.7222416787231059,32.01815253184504,0.7706990476578525,0.000981679577217853,0.06650214058907968,0.42594092641302383
14,8.592535152702013,1.4484440729173638e-07,0.007786829563532207,0.7398122558325592,32.27933254675496,0.770718716712818,0.0007342933765603893,0.06797558341045912,0.37390852223163906
15,8.559039357423265,1.8093231640957167e-07,0.005939461400936353,0.7312736246459665,32.19888848639135,0.7706946389396565,0.0008776012596880779,0.060469924588559945,0.11179918542177515
16,8.451498007266144,1.6171618949809906e-07,0.0064945885960228465,0.6956976628784375,31.982856852574166,0.770868198995909,0.0010522054330229047,0.06776793719408371,0.32976356744132934
17,8.65099968742004,1.907961328406176e-07,0.0066322852389677205,0.7426133074547485,32.08476436283633,0.7715560378498892,0.001373380070034296,0.06811743581097357,0.2963110798254533
18,8.526023371479782,1.487109198368968e-07,0.006137024488993466,0.7220111143566076,32.12986320059355,0.7718394432841987,0.0007061668943984463,0.0664481477586805,0.5300468670477312
19,8.467686346569565,1.445252812007515e-07,0.005958848359267542,0.689595005649274,31.97931328544036,0.7704543403180022,0.000872312660095365,0.0650342633187159,0.3536605628251084
20,8.346109619599893,1.5689702191160333e-07,0.006533535850868784,0.7138571586095901,31.99933971272841,0.7749045273747265,0.001237643698802249,0.06293797179629658,0.07390548409552314
21,8.43187804066771,1.5596384598384372e-07,0.006255111342966656,0.7172881797376084,32.05807657459208,0.7736387017724683,0.000649718662250048,0.06277174417328045,0.13956436340323775
22,8.540651354961861,1.490919547268951e-07,0.005703797588155254,0.7923058284442468,32.20697006078838,0.7814191055857802,0.001441797192505964,0.06356969117239997,0.5444385133532579
23,8.638320869718338,1.3699641378006595e-07,0.006281871639808198,0.7585167913308101,32.10723479150221,0.7750101986780266,0.0011835167417368893,0.0655467878458293,0.5198135012416356
24,8.322640884998078,1.8020935374424005e-07,0.005607763847495496,0.688986367871834,32.10630623837304,0.766685127426936,0.001125706735870843,0.06580989482481826,0.17177951966744587
25,8.515483323331207,1.3547976838969738e-07,0.00620323422205297,0.7702482630418745,32.16176425944902,0.7748855648804539,0.0013481089117263745,0.06578418348561833,0.3770436067334114
26,8.48365263119082,1.857126646113952e-07,0.005487563219228012,0.721451339052368,31.94762200379443,0.7761659193521313,0.001000534246125697,0.06588845636150986,0.2185714939808169
27,8.592907969016,1.616563262540766e-07,0.006255118485418001,0.723530962646014,31.948711151676992,0.7731403680829446,0.001205971606550494,0.06388701232420829,0.19567105337559362
28,8.453300721881838,1.379339364364445e-07,0.006024316056300047,0.6814608340178412,31.982078174974124,0.765192388068726,0.0006493423859116745,0.06731263206935463,0.11750513849742995
29,8.460677018464088,1.4960712967134557e-07,0.005726740059663347,0.7017918318277431,31.976428697948837,0.7694726981736609,0.0008829213156790638,0.0637930028285039,0.36773170507498876
30,8.531400011063804,1.5492353504965005e-07,0.00668115351935359,0.6826529226397949,32.13516251891494,0.7644556858763131,0.0007605529358439579,0.0661089846408424,0.19866435417522257
31,8.541116448514886,1.5253456205296575e-07,0.00623974151441682,0.6840199973285666,31.948524827404334,0.7706241106914125,0.001167488224920927,0.06415120449816963,0.31738086128736714
32,8.447227594738004,1.2897313645437626e-07,0.006520791868951143,0.726901981983103,32.07737086400146,0.7757761698705128,0.0008941598717846779,0.0640879198686977,0.25183721610278037
33,8.516275750608479,1.7417717206509745e-07,0.007267409489081504,0.687475559845543,31.918641216119767,0.7700618655912924,0.0013947448335004716,0.06631846783506794,0.2587772225585765
34,8.545993970714227,1.7513287171978037e-07,0.00635987193941771,0.7380499831428085,32.119896127729206,0.7757629155128573,0.00043184614962933616,0.06592535805070371,0.33320495676285644
35,8.35711805328038,1.5901724130475234e-07,0.0060420320775977174,0.7004251981154851,32.14044690947895,0.7724666439732157,0.0009882018123419229,0.06787778184641631,0.3372481400409005
36,8.535425042772378,1.661369850133441e-07,0.006318503283162094,0.7244086112713984,31.9968446379212,0.7766293984710704,0.001010734355238991,0.06799035332413297,0.12077706039611864
37,8.402146791014028,1.4709928140672955e-07,0.006391282559153256,0.6914882582053586,31.991553780323734,0.7727560204595595,0.0009124625104571441,0.0682320421623415,0.25955020668302997
38,8.552313578929972,1.6757413458675454e-07,0.006348069940314558,0.7316194305792627,32.29561000486277,0.7700758106491167,0.0012828261204983274,0.06744802939481594,0.3050035908492522
39,8.381920243368025,1.7190196263983984e-07,0.005894239792908315,0.6817545839120184,31.79041059417153,0.770922644102581,0.00048766183170930626,0.06154858975657212,0.26715964650687046
40,8.526788697844076,1.8274095162587883e-07,0.006886876446922843,0.6958249238767712,32.30354277385473,0.7637775058101536,0.0011077639005123731,0.06753410503633492,0.4330940711206924
41,8.506706501535133,1.2144132037978692e-07,0.006517429083358462,0.7257347004541361,32.062968224967264,0.7726859913938235,0.0013261881253356187,0.06632961482665958,0.13343058498605065
42,8.412684780660525,1.6070468613154952e-07,0.006026209304167348,0.7014090249140311,31.98298882165635,0.768501085612731,0.0006201511693066138,0.06589776438455504,0.09191257069287694
43,8.537952980851918,1.5165838380829552e-07,0.006457684809048879,0.7078583272013902,31.92364237272972,0.7724180453170306,0.0010353587162100684,0.06454519992708131,0.12297458336490542
44,8.442879905469026,1.276567452245448e-07,0.006278937038408671,0.6764893055709609,31.869092871837722,0.7683565160206386,0.0007231265243747556,0.06555883828580548,0.21301620138458408
45,8.4739694394274,1.1383967998398553e-07,0.006894572970218771,0.7374629173887842,32.20225793497446,0.7717925995474855,0.0008557391520552073,0.06384084483211004,0.10512696745831857
46,8.499035242395449,1.501778203207292e-07,0.005899840179055564,0.7044183267603646,32.19225278963872,0.7651494735054929,0.0007788519837287471,0.0646145944147879,0.4698502082983955
47,8.464655881493721,1.7558721249154613e-07,0.006542716419338518,0.659877969820576,32.07225341467224,0.7658874001087977,0.0015092583807071876,0.06801886158957819,0.3586335648578174
48,8.442806614751845,2.5096467374882385e-07,0.006707367414048152,0.7373893796266097,32.09028043806405,0.777048925617071,0.0008445739218877569,0.06631165723457202,0.5242037814204337
49,8.494582623737871,1.3985856209708168e-07,0.0063248724757312925,0.6925657516929237,32.012280243460026,0.7703164457490544,0.0010790641969028946,0.06487722955633629,0.2602092654724046
50,8.491455948050842,1.514386169483998e-07,0.0058868460612633115,0.7177132634786325,32.18555580462984,0.7692285287850555,0.0007052142617043056,0.06394607902769815,0.13101990065837243
51,8.493079239205429,1.52922171360227e-07,0.006043216772939909,0.6780612651305835,32.09535453075505,0.7666370900818321,0.0012083133579978166,0.06731554799416685,0.24655666448369434
52,8.483606452815792,1.7150188557084147e-07,0.005871583891823795,0.7078618868412343,31.836484530959687,0.7757678853208699,0.0013730989425131959,0.06521823355977109,0.30866209312533466
53,8.30086822304086,1.6155751404203563e-07,0.006699424169774667,0.7081787179362379,32.08279425905183,0.7745621712209634,0.0013831059338715694,0.06629454799391706,0.20519364000971196
54,8.358118017288353,1.752608828055697e-07,0.006399216241961438,0.7491598378280028,32.27594762400195,0.775145994164029,0.0016651412169785714,0.06597138369231688,0.2587646678867532
55,8.59148688057924,1.5519795768545224e-07,0.00617890201668687,0.6818548453050094,31.96381050487011,0.7674136375227194,0.0006120349888279324,0.06997096697177517,0.2858654161471206
56,8.479540935782705,1.3521381484554018e-07,0.006485307979208466,0.7151109339011859,32.05373924374408,0.7714277741812908,0.0007390413728622288,0.06498040926727829,0.19639432997203807
57,8.40473269017172,1.4905699645255633e-07,0.006432392760792956,0.7283908298156536,31.9390704505107,0.7745654261023269,0.000903859784384648,0.0677606455627017,0.16197711032083326
58,8.569792238844846,1.629242285176646e-07,0.006781623803345991,0.6988769442387252,31.98513501940157,0.769067405388562,0.0008175642822505583,0.06700035473714347,0.4462314895786839
59,8.429347251940115,1.5188048601321935e-07,0.00739773849468299,0.7068292651936947,31.995195665592945,0.7722791642643726,0.0007901080628808248,0.05859230672138791,0.45283957589216145
60,8.55192269404437,1.621567430930199e-07,0.0066272137063306934,0.738189225393551,32.063547990619476,0.7697259699635286,0.0007238118048957565,0.06942531742770287,0.3682910327362312
61,8.55784181789322,1.5467560837388708e-07,0.006206784079037283,0.7294896007606927,32.25617422390184,0.7699730363891196,0.0011037014176864398,0.06861314520748057,0.4578495863852728
62,8.54653650788523,1.520148052040271e-07,0.005977815048814038,0.7083399863996522,32.23380420971501,0.7694908731060844,0.0008588087994137536,0.0650457863482991,0.5889403514197152
63,8.49172708854153,1.5512289929028564e-07,0.007088757447049272,0.6847672084247421,32.11408696086816,0.769612520970565,0.0012136417876693125,0.06781105243618407,0.3229214252535179
64,8.458958636970802,1.7240939135947216e-07,0.005895656104630818,0.6820891261786406,32.053303140389566,0.7716316772081986,0.0009997334513134454,0.06531893025841738,0.22759288533192004
65,8.56411247255495,1.7307193489678425e-07,0.006041225130496216,0.6863771788891617,31.87114634669111,0.7689074347292685,0.0008684323164187656,0.06614054486118467,0.3982848528512375
66,8.529710524547552,1.8716612624335794e-07,0.00592452585097791,0.7373270677145716,32.282258423218266,0.7776335106359402,0.0007415229182108094,0.06983870777495603,0.3709046696738838
67,8.587819644618982,1.7272715501228064e-07,0.00590111490895795,0.712427884198701,31.9703763519499,0.7702995860224597,0.0016234213997933127,0.06662058636955079,0.24228717751803844
68,8.447423677677058,1.9301292686229855e-07,0.00566593913073291,0.7591925738075167,32.200739249721394,0.7733904093785605,0.0009611410811748753,0.06763418950780814,0.15472292827829112
69,8.584968707085773,1.5967095833823437e-07,0.006343501524526709,0.7270486951097933,31.98421766857423,0.7741279844014098,0.0012153601461721729,0.06655288102017642,0.3067168066783725
70,8.614607220681865,1.923999774615913e-07,0.006320343422994959,0.755696680970072,32.19169212372258,0.7771636425872628,0.0008403992227290506,0.06374154154556771,0.1434020910272215
71,8.458693751181507,1.6881442375944836e-07,0.006281702349025985,0.7060694821345764,32.03556915876122,0.7694458503647126,0.0009248927168594067,0.06665086951145717,0.5062029288629345
72,8.453354151668893,1.4604668689409387e-07,0.005699871791331454,0.7013327628891469,32.038751250614276,0.7713503072319782,0.0004915800588145555,0.06782607566893745,0.29614350448053545
73,8.430802031917846,1.0657103598518266e-07,0.005992253928666226,0.7076593180708728,32.13710357122036,0.7699015752024613,0.001957293212294247,0.06568747009506519,0.2440961152681878
74,8.377209882306001,1.30830429274329e-07,0.0064298429821963024,0.7481434052068525,32.25730134168408,0.7749762981573673,0.0011294384834014297,0.06342439534844604,0.07410618087678766
75,8.488722664677617,1.4624050436086305e-07,0.006219239913873888,0.7305877474400337,32.09580970490608,0.7755180839318188,0.0009898581917649897,0.06966742927911546,0.1756719659248844
76,8.472069469237104,1.464773651348616e-07,0.007750424468817499,0.715872007172203,32.06903122698395,0.7717621782458228,0.0010076349032310768,0.06717779595533183,0.187717026491163
77,8.466907067435077,1.5197427340262265e-07,0.006621417750958766,0.704536316564551,32.22148975280211,0.7680766644745998,0.0007079489537920797,0.06549406835770415,0.3182268143809784
78,8.576355089318273,1.5339839964080393e-07,0.0062223393698530695,0.6914731567469703,32.0236606876301,0.7744136802282524,0.0008148607836347985,0.06777097263100205,0.15097743152036816
79,8.348074973355894,1.7764268171572757e-07,0.006406340755359668,0.696942116749901,32.24694886073221,0.7692214540384618,0.001246634903651761,0.06245517956533296,0.10530766844649161
80,8.470555112391096,1.3325226120621038e-07,0.0068397638270219965,0.7120163412854895,32.32356854074177,0.7692987822790011,0.0007326040438870281,0.06663845914015608,0.28617904192679117
81,8.422252404272438,1.5417402208054427e-07,0.006651327347934648,0.6856581445526982,31.918426052869773,0.7691326296187933,0.0008348513467380468,0.0664200384044112,0.16847141529741694
82,8.486064342993592,1.58726846413958e-07,0.007090435482366454,0.7202732337919536,32.07377538006275,0.7755309013551182,0.000832886978789772,0.06806411137948658,0.2347803239163994
83,8.481766244307803,1.7521770305903654e-07,0.0066349869971339326,0.723543921159001,32.16980317944072,0.7721808430305881,0.0015164229125474596,0.06398311951411095,0.18958935599881133
84,8.558743824847246,1.1827095342962299e-07,0.005984103806748776,0.7150497206205898,32.22278712531767,0.769943108064624,0.0008370462546699012,0.06688431046092369,0.26849580757376457
85,8.4506248770477,1.7583092358663164e-07,0.007130499516853665,0.7523343387029979,32.07957168582087,0.7727416839314549,0.0009695005065865663,0.06695597310447705,0.15468610523232082
86,8.523917022399461,2.0411131242540347e-07,0.006286046671981807,0.7404028304398947,31.952478496938742,0.778858391005168,0.0008667550156337218,0.06538833535383703,0.1408469404735785
87,8.51773582420444,1.5056000103720433e-07,0.005623627932089979,0.7466370499156078,32.152105241084755,0.7724916689644934,0.0006997755527916961,0.06429245730385375,0.3254981636358601
