,F,V,R0,eta0,etainf,n,tcr,gamma,alpha
918,2.6532213243868377,-14.493489839760038,-4.4406212889452465,3.4674323436288534,-6.6275933730835845,-0.26046293722100355,-0.30437211115794105,0.06696072142909154,0.1871132621658013
919,2.7628717196237647,-14.490239871977307,-4.436335707524675,3.4666388645086315,-7.209207395854641,-0.26342370541734783,-0.3402216635054447,0.06958629240474785,0.05826730728312355
920,2.764407470766675,-14.52077394103607,-4.422480689586069,3.464849355365206,-6.683359802854303,-0.2591681963359462,-0.33883202918938915,0.06906201283289899,0.14311765696453752
921,3.0197704958978564,-14.507223763411929,-4.445706208225199,3.465602163271647,-6.997198700940346,-0.25506166157899923,-0.3243422006214459,0.06519071537096038,0.06321076729107032
922,2.589262292939161,-14.530478808190718,-4.377276483747726,3.46704573296203,-7.316018491852549,-0.2600562807571249,-0.263054265387506,0.06255776424254213,0.06673549185972776
923,2.8973863821774803,-14.537902027606592,-4.4668736066855494,3.4632780134733783,-6.641063564683515,-0.2763561605229571,-0.405344457671897,0.06393082632643926,0.09105806390949486
924,2.798881659176213,-14.458245933608605,-4.429856557251283,3.4660569817682245,-6.975725727794562,-0.2588554937721405,-0.3571611998745079,0.06559764538355965,0.15269860376099995
925,2.782500339465159,-14.478251550015539,-4.466119280711816,3.4798181439198093,-7.437789879161232,-0.26507460190229837,-0.3713954804683245,0.06755638180400496,0.08985682899478126
926,2.785232783299021,-14.469898049977818,-4.461229916224578,3.4704691347201946,-6.504469316063029,-0.26121108943900423,-0.4302823311220189,0.06713130287767483,0.21544420530079755
927,2.777019568697266,-14.46951639693155,-4.414511353262942,3.468251485717913,-6.8277709309565715,-0.23845007583762953,-0.32743110201803616,0.06631044960343359,0.25404830813642476
928,2.67799768388251,-14.478698556210075,-4.478970127952974,3.4645834973939666,-6.74196660484444,-0.26290331694335317,-0.3375172537586397,0.06311863876756761,0.1346232711327582
929,2.948413940765535,-14.52984365761275,-4.402764708988849,3.4660287667503313,-6.8890150523787845,-0.2508887469758528,-0.38031167093623275,0.06414415361142221,0.1334352340723854
930,2.8495505790640667,-14.526096093103003,-4.4178146007928945,3.4664493508898038,-7.0322736933813506,-0.25284583243139247,-0.37900031067500994,0.06401983457141716,0.15900422707712097
931,2.699758285274766,-14.478625884817609,-4.5039688369739,3.4672333546103555,-7.3497013669715505,-0.24532614696888622,-0.3490238448411268,0.06503783272850833,0.07206914307086007
932,2.7916951983765124,-14.594360266874352,-4.4694866312591355,3.464249347371267,-6.339016323016791,-0.25542387903059904,-0.3140984449658958,0.06329479797605905,0.04315925320113561
933,2.988550868239886,-14.544169739685618,-4.454937316324857,3.465138761632375,-6.744448910151249,-0.2555081623452438,-0.38094692610556724,0.06430033142723762,0.1365792970338205
934,2.855019572433917,-14.489831070309418,-4.521079238504061,3.4629363673073708,-7.361825184275341,-0.2502350172461659,-0.43369059788824527,0.06608258197770368,0.14342117141604738
935,2.691081723428794,-14.457564363447215,-4.4251865667689705,3.4615416598975384,-6.768873887100827,-0.24795247151267114,-0.3148591708788959,0.06645175246472951,0.1547197657296465
936,2.7178341117910927,-14.510782699058893,-4.378923255682601,3.46318175808847,-7.166767077015119,-0.24824954827597184,-0.3913491750966455,0.06761680897367102,0.21545578810495541
937,2.7561100861926575,-14.469158680737298,-4.485381709971054,3.4648011756609236,-6.309768189250053,-0.27362278168754,-0.3769672194166099,0.06448712460873149,0.18928878616227102
938,2.9633203564300548,-14.544768332523935,-4.454365975564495,3.4648551767951434,-6.997951921781151,-0.26322856865684774,-0.3638411984100277,0.06414952132487793,0.16405086427270982
939,2.8817864895926695,-14.514768213467645,-4.486565540594382,3.4658206597357397,-7.116127073154688,-0.26729415889391167,-0.3718299775803048,0.06651179317362946,0.20316894978490582
940,2.7510602534761084,-14.495214205612994,-4.463420734174672,3.469126698050937,-6.7144844580352245,-0.2602778730237792,-0.326204715611909,0.06576763359480647,0.08211997496194741
941,2.8077024822255745,-14.478899674006746,-4.4649921600664735,3.468063989337487,-6.231228060385982,-0.2661459655405312,-0.41980312306129475,0.0640140087948869,0.1282724600705311
942,2.8712554748798236,-14.487106907600854,-4.3949414109610005,3.4659335190737988,-7.082318279151702,-0.2601864184657179,-0.35213650818043535,0.06405904241769152,0.06528999184650072
943,3.0645272964484827,-14.534131345468756,-4.5141728917725015,3.4658875642441838,-6.95473998192646,-0.2601155866947842,-0.37655337500021635,0.06631967921112128,0.0446328602306081
944,2.7564381130833207,-14.471566817821744,-4.40677167189026,3.4664124116073025,-6.860028869877487,-0.2517525102117211,-0.38973373737545003,0.06789466014735487,0.3098355915088883
945,2.798644699437468,-14.525422371177827,-4.465696269667211,3.4648595354620535,-6.574807582459686,-0.25947767707033353,-0.35868959781575477,0.06548073038188042,0.1804217653408165
946,2.8098456186363507,-14.519177655639407,-4.5003098589976345,3.4654908536092868,-7.0337414737576704,-0.27845663567259726,-0.3612259481971013,0.06735057744827617,0.028672708489159652
947,2.8324429906379143,-14.520240370072083,-4.397367540576294,3.4639542098057774,-6.674295679413442,-0.25574260939203985,-0.3516463242197175,0.06800810198928413,0.28642730586035003
948,2.854804388092926,-14.561993458331036,-4.402136653694768,3.467350383239959,-6.984626467203283,-0.25727042790689314,-0.2902886548084962,0.061745567496472684,0.04548545380911763
949,2.552298397557042,-14.468038754703478,-4.429410529416909,3.466140219090983,-7.402655039944936,-0.27028060097518714,-0.3486261449890191,0.06416886042687081,0.20904381126807792
950,2.7223323531569985,-14.515713240946077,-4.469003932147155,3.4649268288237,-7.232707363956845,-0.26308455679387016,-0.4128855562153668,0.06622573435725518,0.058573664788392904
951,2.833441331538493,-14.49807864312429,-4.42101375678137,3.4637864402864285,-6.929643461603609,-0.25827788970403204,-0.29326911013649287,0.06589111001950065,0.05004571089547108
952,2.853591895713863,-14.519746830161555,-4.517783749999381,3.468949766134548,-6.852518043611251,-0.2503137640688637,-0.38844153801958564,0.06608375707983652,0.09016418731161224
953,2.7867740866351305,-14.474457909136966,-4.527480492181703,3.4670957937268905,-6.8822746126270875,-0.25860396014717896,-0.4277240856723134,0.06488786206626672,0.17447457971013058
954,2.820838968063817,-14.504652959189377,-4.446538270172136,3.4601910501854487,-6.774203453409759,-0.2659336016703388,-0.3801586392427281,0.066828045747366,0.09082036102322219
955,2.697812978845796,-14.482475499880808,-4.521256240742633,3.472612934973205,-6.752858710035822,-0.26215260476235563,-0.3256192355199004,0.06541535138795085,0.17780130740007832
956,2.620742850499384,-14.455374981078316,-4.437112152828515,3.470956030527106,-6.985672312542437,-0.2583150909047708,-0.4010216617931108,0.06781981718429737,0.05604889398012873
957,2.919724119020065,-14.546230433308128,-4.434638044943116,3.468905968719519,-6.8148442209468465,-0.2580603917236187,-0.3716357013089392,0.06381980129459572,0.12227817782220701
958,2.8043105518912403,-14.496517900232424,-4.451008450083209,3.4647497001443033,-6.718813577101235,-0.24767842922074296,-0.35487356008484594,0.06499371040824733,0.12451058517084626
959,2.9189475267334504,-14.495516786119188,-4.4147723943314805,3.4693248860486827,-7.045639189377233,-0.25336599796852016,-0.36519063721890005,0.06456442500295625,0.10018051388846974
960,2.9223845726322217,-14.563889339162145,-4.451848749806094,3.4610357611711215,-6.798331749678389,-0.2587914510423279,-0.3580920336845451,0.06477553146409794,0.04972207028642296
961,2.8082074314212586,-14.498683947425818,-4.4870794132406635,3.4647501047794536,-7.562455071918739,-0.2581430369902891,-0.35948007405126425,0.065791458920386,0.053919172232869975
962,2.5894586880375225,-14.44258391649846,-4.419915608445528,3.460221920356627,-6.810991120267824,-0.24928948229731301,-0.28137047324074,0.06946873761917777,0.14533254656292852
963,2.74809985444052,-14.521780699130208,-4.413027929281937,3.4605747077610403,-7.041848423048646,-0.2609116834312395,-0.34865572940479966,0.06663365505085708,0.12962536364812163
964,2.9460187406720952,-14.46782360125227,-4.4370796976565945,3.469328131246653,-6.244490831000124,-0.2499334349102622,-0.3935332683126257,0.0651772470722634,0.21564474835846964
965,2.9535274360589114,-14.54639075975728,-4.510745868284681,3.464957288726015,-7.336248936802556,-0.2631035732727615,-0.31420783963514093,0.06444855157107326,0.18190096457587412
966,2.827159791633231,-14.476711580041353,-4.410675519970043,3.4666890065216642,-6.949421755832142,-0.2567630969063175,-0.3225690056726444,0.06502058725165392,0.23154301157308532
967,2.6734439677906345,-14.519211634617296,-4.401085064342616,3.4709813806771987,-6.982713092022902,-0.2618817669010864,-0.32844630295389304,0.06760209176526272,0.07004168032967303
968,2.7563753052723676,-14.4762565532474,-4.450170491319278,3.466446043472052,-6.5750563196381515,-0.2519278831775201,-0.3482015106087452,0.0626352547585118,0.03281419954800496
969,2.6119273262476694,-14.512425758199223,-4.384817970223934,3.459085634298634,-6.90843593368806,-0.26269875615934857,-0.38572668052244186,0.06722506458124801,0.018055253491020357
970,2.8882584316243305,-14.458999472992527,-4.421529390653727,3.467760930875705,-6.864469197599142,-0.24692140378692407,-0.3821236492228878,0.06637173271296506,0.19560639663023127
971,2.8138023672942087,-14.495036858896556,-4.431430775348643,3.4627672433137535,-6.874316061174222,-0.24815554484200855,-0.38946947614351,0.06647160981805414,0.22926844088420623
972,2.7008128361899764,-14.482348733283118,-4.4453671060926805,3.4619522721778737,-6.2845428675344674,-0.26761768736583713,-0.3458404281735784,0.06905929774742774,0.1246390167116293
973,2.8356118493313254,-14.46848447723804,-4.408445845449704,3.4675061426342277,-7.037989451822641,-0.2765887340703268,-0.3704074842529438,0.06626159329117724,0.06476233864712187
974,2.850417651116804,-14.483730772896244,-4.437196017126057,3.4672328730279034,-7.441066977002536,-0.25496822553337145,-0.33302599868398164,0.0659629458378352,0.28082200415092745
975,2.722165001459196,-14.496202886012124,-4.39175590564582,3.4723409758846997,-6.8896566523553044,-0.2553427489191828,-0.4352568869148704,0.06401911128457341,0.04539361879440762
976,2.8049609628302963,-14.493852748467555,-4.4000925589936015,3.469742371641437,-7.2711396467295755,-0.24938770723711923,-0.28920182790787585,0.06383952433382728,0.12112790986371261
977,2.671590039715679,-14.485144399433068,-4.466840215554496,3.458366398633344,-6.762097225899149,-0.2539247473764152,-0.3796082362072033,0.0647313602761,0.10434262583888787
978,2.759119073331352,-14.563158211952622,-4.363578011944128,3.457458613294745,-6.653564534172498,-0.2552362308697194,-0.2945487579469099,0.06258117942917288,0.04410658609652456
979,2.973759266389537,-14.568898364347383,-4.414305415537636,3.46254392027876,-6.6655536652872085,-0.25110039228773867,-0.43289110692151833,0.0685061515795086,0.06310893474902654
980,2.7293513601219406,-14.450726174234264,-4.527077548586465,3.46917093000536,-6.967074703678098,-0.251095544474285,-0.3985368505312342,0.0647878576018498,0.19970067089565763
981,2.7878736679652585,-14.455031568359512,-4.4456259161288285,3.4627472355333264,-7.006436123550612,-0.26987713459645024,-0.48166501676072,0.06782942679776374,0.1663303393703981
982,2.7657919138974645,-14.511154950792559,-4.478580435075011,3.468560090081173,-6.395821716571798,-0.2528731505645514,-0.35383179499555545,0.06562193151075621,0.12473009148012235
983,2.799428509068326,-14.501738465657638,-4.4665639558244665,3.473104099623838,-7.590437728944885,-0.25244512577045075,-0.4255192817919337,0.06652735692714543,0.1913996470038964
984,2.7843562405446334,-14.535165833078757,-4.435786423491199,3.4716457374981418,-7.044902089204213,-0.2602933495020244,-0.42933852855548654,0.06385153772768982,0.05800119536277222
985,2.6908957371957936,-14.482354246560059,-4.457158827300607,3.4697814787662753,-7.023307163525102,-0.2524099589191892,-0.36334013300845014,0.06498021126637918,0.13427160239088085
986,2.7858575745253957,-14.496843979446519,-4.412107859160919,3.465828269603693,-7.656964217284596,-0.2517205378946499,-0.3784324422649989,0.06653436279792055,0.06754569076742632
987,2.898590836828067,-14.549550140717217,-4.454241582528878,3.4639962711724115,-6.644398221458873,-0.2526770951145287,-0.3626450353359432,0.06225489018784297,0.1853841871481442
988,2.721754131549389,-14.487776598244784,-4.45623568244264,3.4749761977381755,-7.699563447935501,-0.25828048418057287,-0.3524587181362497,0.06646449283658154,0.07207726157566464
989,2.890160700193346,-14.51806204646205,-4.422479620974427,3.4652819570294393,-7.10842224870183,-0.2550902038914114,-0.29517954809302804,0.06646367914212944,0.08378742987303946
990,2.806187007918191,-14.538972178382226,-4.458536876453874,3.456844658494771,-6.807840958899988,-0.2556390167373838,-0.36111955382590255,0.06501477616745244,0.11266952892827363
991,2.684070035905619,-14.460257166290075,-4.412772729867063,3.46834959570094,-6.680696640794482,-0.2606414274104991,-0.4448348549459582,0.06866763710302132,0.20167147845843786
992,2.80721932380777,-14.537372813075297,-4.484518880756854,3.468625687406596,-6.840218086169703,-0.2582924465933461,-0.3235333829836941,0.06495609747419498,0.1364412885183819
993,2.775858623331288,-14.456311481442773,-4.427615885127887,3.466538334952479,-7.0379990577804845,-0.26378260311225454,-0.3693021523215555,0.07112754684739335,0.273101409168118
994,2.538001754074355,-14.550203129396522,-4.417221923772627,3.46700710544495,-6.839356322234448,-0.2572492387696698,-0.2894326915791364,0.06889807751975544,0.028457462565128877
995,2.6749102716453126,-14.480162909642031,-4.443292950000814,3.465384335745797,-6.743139442681865,-0.2567771843813159,-0.24032782164174726,0.06887417097014598,0.12366754599120175
996,2.6864028648918166,-14.51179400970796,-4.418103415076074,3.463078964887415,-6.59743465599448,-0.2631617191678088,-0.41196041336303735,0.06749942153713138,0.061824498927627716
997,2.792690454344016,-14.502872332920523,-4.425535179956341,3.462877268536086,-6.962297826286334,-0.25642208820782475,-0.36687905526468895,0.06647908892814727,0.033055403496992423
998,2.751157105290238,-14.485804099288327,-4.436247804703312,3.4622537751875666,-7.07767321154031,-0.2550292053192347,-0.3630107327527812,0.06948158812945092,0.15652961142055982
999,2.7004770081419527,-14.477584196874812,-4.415185910679014,3.4637756345466113,-6.456894224080548,-0.2677839090665491,-0.3266806404640254,0.0662931337499109,0.11003281253753704
1000,2.73292498666854,-14.478563708959229,-4.410810504746665,3.464879133545923,-7.2778015030693926,-0.26196494404129694,-0.38577480085257904,0.0664627527242134,0.17023162697454938
1001,2.7081491385828786,-14.454083411862207,-4.417893371284224,3.47175534622561,-7.046946657342595,-0.2616616847129165,-0.30886145118875763,0.0639852966558341,0.27327793946687173
1002,2.7256039927142015,-14.495116731664112,-4.369330806035057,3.4646369887444726,-6.54378544252597,-0.25676547845152453,-0.40514794757762906,0.06364274873455526,0.06531006871447124
1003,2.9510308089373583,-14.53228395381449,-4.438284589539709,3.4671745276725803,-6.794968026504671,-0.24894314046588698,-0.3468624621282461,0.06394700722347767,0.1583210836078739
1004,2.66766269614055,-14.518589444205274,-4.454652455359552,3.466314384575348,-6.9664544171057985,-0.26480729397174296,-0.405788374746622,0.06145274295187835,0.08890604511654145
1005,2.7541660559784655,-14.484522654104172,-4.462916628252476,3.461366978594785,-6.902549497565172,-0.25585189880034453,-0.3201852353154521,0.06628218404158195,0.06774006013516572
1006,2.8769195810948407,-14.500466319558774,-4.366637746163737,3.4662554498093536,-6.918135507993346,-0.2574819369907494,-0.41320261879473125,0.0672646082021392,0.1203235829037052
1007,2.695836755973721,-14.474048441518994,-4.4614530936860834,3.4631797850855275,-7.035660838655637,-0.2513507939887529,-0.3922993014395838,0.06502459475123917,0.09743765778067591
1008,2.8694563199335534,-14.462966400305307,-4.4648993319044,3.4625744602160875,-6.866120703747583,-0.2602435878533598,-0.36806882494972004,0.0657440709306634,0.0857490309967104
1009,2.886058915992704,-14.536166815802256,-4.390046348257732,3.4636198808392495,-6.834039170925209,-0.25022756229526244,-0.3099163548942713,0.0708923368751657,0.19831061004602601
1010,2.8303134180601037,-14.52896082105671,-4.4461089934786395,3.467499492617755,-7.191771749341349,-0.2520905284991292,-0.3367778414000656,0.06529383982818013,0.13293384203919603
1011,2.9353735997294623,-14.54500640290244,-4.443978165558642,3.4654629063061155,-6.463035615184003,-0.2562949838783324,-0.38383680035390033,0.06285633835388621,0.11791532966639184
1012,2.8851984435531186,-14.50034150005785,-4.418253889348192,3.469721437509311,-7.031014760461822,-0.2628158771225153,-0.29905657398907515,0.06707270601077782,0.04771602742064576
1013,2.916609230583696,-14.48228546025987,-4.4253680745259425,3.462090849199437,-7.280592395765904,-0.24792245926983802,-0.39462204598991524,0.06566760434982706,0.030813102932727557
1014,2.9651083194010632,-14.54993806721729,-4.443628063182607,3.4675917925089355,-6.830062936350486,-0.25257632102542144,-0.33161280344252586,0.06583053166510244,0.12814504705432878
1015,2.804624503932394,-14.527923086687988,-4.434688807186703,3.4717879073522613,-7.108179258182021,-0.2550874765091925,-0.31641739668542423,0.06602689461869833,0.058869699505453316
1016,2.9082115506644595,-14.468221642406414,-4.471351760884688,3.46989311705366,-6.7307782811769306,-0.26024702754604745,-0.3026872463143369,0.0650164091892966,0.12020882016810261
1017,2.937604583022342,-14.514419839553343,-4.424286992146246,3.4595494666055315,-6.9764537930322446,-0.2683728153419065,-0.4604185421752298,0.06326457145767747,0.07547601592311264
1018,2.818531029407326,-14.504066941798067,-4.406917882959311,3.469912779592858,-6.718736547555831,-0.25386022574013756,-0.4933660424837176,0.06554709355267681,0.07350195141317525
1019,2.749142346496362,-14.536377850543321,-4.41302429810516,3.4622588184946075,-6.500677901374881,-0.25757903885941413,-0.31785823342764274,0.06732188256523411,0.17872309181670912
1020,3.048882366226909,-14.50917375492278,-4.469433681607996,3.4714475359713877,-6.353665392819728,-0.2588484111462527,-0.27327522057859277,0.06815091485685504,0.18257543356530576
1021,2.6593615082882196,-14.526214187136821,-4.414373124837216,3.4600125234152825,-6.640895249822358,-0.25025072742748067,-0.3403956441615774,0.06558506024721476,0.16400184321720931
1022,2.8863223856460185,-14.51106665705679,-4.394118277209829,3.4662724636791413,-7.319360538600664,-0.255964602390305,-0.288285617295842,0.06729177105845385,0.13948617654306053
1023,2.7323145563211773,-14.495770756100217,-4.41965478505914,3.465633449712702,-6.580561309142164,-0.27482400284966807,-0.3126914121308453,0.06629357536610274,0.07082050939924595
1024,2.834001456261105,-14.490963036374788,-4.435378570070442,3.459500287357604,-6.941777461774039,-0.24782417943230933,-0.41022947487624545,0.06519327080288691,0.042776131276192245
1025,2.7482120649052386,-14.487169859767006,-4.4774385699022865,3.459034991568956,-7.1108330073919594,-0.24778015222286456,-0.3415794172708162,0.06921683713869621,0.10035723638776713
1026,2.705327500178073,-14.497947126393733,-4.417825414006443,3.4680350166634817,-6.366690381774074,-0.2531573698823418,-0.3446279874642159,0.06318468337700434,0.027181380929358512
1027,2.80482384905106,-14.494266555515665,-4.445788525936969,3.4612539729929064,-6.875160580144414,-0.2647365700520471,-0.4034798053247263,0.06658768371422667,0.10140098769905112
1028,2.733426574643984,-14.455991225900464,-4.43949226030282,3.462955323851974,-6.804031138649385,-0.2591914013565253,-0.3018246743119497,0.06641776656316209,0.19590572282965296
1029,2.864624061253646,-14.49718901092239,-4.379558622318938,3.4697323204722323,-6.463781754613366,-0.2571724358749108,-0.3436445650896029,0.06526241546251621,0.13314926875940097
1030,2.767298250366896,-14.511307310182207,-4.459379224497567,3.4634359503749437,-7.056539283772591,-0.2508428259025728,-0.35180768921472966,0.0638682714715826,0.12361791112839553
1031,2.6771831220221443,-14.463458377420475,-4.430663025699923,3.4635907186639443,-7.102244389415038,-0.27004528742613526,-0.4668780459525617,0.06687081160995836,0.17931211107192277
1032,2.9228674477769845,-14.50353215585346,-4.437435476043467,3.460028501206271,-6.854729543940805,-0.26319690397163636,-0.36736602521550443,0.06577124117040585,0.07621135829888713
1033,2.8739473737834547,-14.51930939187123,-4.443740320183213,3.4685537469521255,-6.661276700106543,-0.2599217710353021,-0.3114168423755177,0.06687997315720057,0.07460545941383706
1034,2.693704640552744,-14.492034458830341,-4.469975654532148,3.463374507201082,-6.8596986061365115,-0.25774268851077803,-0.36811463129188565,0.06341549357041149,0.13678972045682247
1035,2.973368889063737,-14.504960505763757,-4.443647435556867,3.465484745751998,-6.882852919370848,-0.250904464279253,-0.327105142736824,0.06704471768698736,0.13050655593448376
1036,2.735056558644482,-14.456658006855902,-4.407526540563177,3.4573129996472725,-6.560025814139197,-0.25531332852093674,-0.3976408793596842,0.06900130011398281,0.11027608180244539
1037,2.766627160186217,-14.533454385629435,-4.414642544720622,3.468796734845848,-6.774691369907533,-0.2599403594762753,-0.33588082958629195,0.06290026255110505,0.08574500263872081
1038,2.8828492559620207,-14.553663306235473,-4.4336588586743435,3.464436442868746,-7.324918144390029,-0.2508975851363226,-0.31981987371540466,0.06501191234792396,0.0733195578123018
1039,2.823270318124466,-14.498147932254978,-4.434934374203433,3.4659310960086867,-7.190408391343772,-0.2672713864270258,-0.3446638833149309,0.06471849149337354,0.1232461824737025
1040,2.642384642943967,-14.486358415771127,-4.418182330496674,3.465464363035508,-7.185031090496248,-0.26200646559106777,-0.36801743693412825,0.06369788003403735,0.11006106642082132
1041,2.8816603159607546,-14.497074925806164,-4.462747456152126,3.474128202283511,-6.921979684117457,-0.2593033540517278,-0.40154050723848,0.06882278653473693,0.10023540672657105
1042,2.696381149189238,-14.50303582623321,-4.45951876139764,3.463828784505571,-7.084976623695249,-0.25414124055882614,-0.2661337659301066,0.07024083924487462,0.07025399575704241
1043,2.744773676944271,-14.484677219085592,-4.452884721229077,3.4662365871298593,-7.26505281388438,-0.26043108408593074,-0.2974870519882748,0.06308797114176798,0.14435624996626184
1044,2.8998115384825573,-14.500348856037975,-4.432756005607132,3.459323807689577,-6.707519276625711,-0.2658273166750854,-0.35186046593026565,0.06474432036811262,0.1806961325974896
1045,2.8991165436824735,-14.502243949767072,-4.428574806985537,3.4652619611447593,-6.955540673987403,-0.2482815759485998,-0.4085904262714841,0.0681605007583576,0.08423895447032294
1046,2.791839648623191,-14.494596309825551,-4.421409333049482,3.4626507431274884,-6.398423701774469,-0.2654510194504193,-0.38516655732107724,0.06428239804992289,0.15622679927445104
1047,2.7828528341009746,-14.485632763203336,-4.426815605457479,3.4684683893023918,-6.710717938046318,-0.26502503010281325,-0.3989639978552734,0.06734288187762824,0.13665333583596584
1048,2.825842250632701,-14.538522646417093,-4.408956776186522,3.460733953990267,-6.872518360889438,-0.25923094550275877,-0.3815632988782484,0.06088912665349552,0.15709777341483744
1049,2.83999646224632,-14.49517545697927,-4.40224986067596,3.464892313230434,-7.111619140078503,-0.25945129804425904,-0.3732569863255324,0.06993693161975553,0.1423027671220123
1050,2.813210068177531,-14.528430888815716,-4.436170922090022,3.466533438918901,-7.182060507208451,-0.2614689060104998,-0.22752713369437294,0.06750221105526337,0.07869266189515306
1051,2.5830441245843483,-14.462768586903433,-4.457564704046563,3.463730471472767,-6.9565310243489,-0.25577699559595757,-0.39801768426918216,0.06601400610615314,0.09999337601753723
1052,2.7907029009917936,-14.478770000172187,-4.49323546926261,3.4591470279069716,-6.650307404610085,-0.25974909466365276,-0.3762160630631305,0.06765124908544404,0.04810822096937056
1053,2.6025361589678386,-14.508963460537563,-4.401526308014505,3.4667473886420423,-6.940004952506607,-0.2512687308061569,-0.3034915047365013,0.06409767892863044,0.08706911771810286
1054,2.8728240638396074,-14.493147855553289,-4.440106484615807,3.4606634708546475,-6.668013615959855,-0.2639471158536893,-0.38709124813337925,0.06621802337767163,0.029194192767493216
1055,2.743750041491937,-14.465262277116224,-4.425231736829094,3.4687992054461625,-6.413399900450463,-0.2575637768344577,-0.3273546778543075,0.06644605674099666,0.19280899800028772
1056,2.7065987061979535,-14.452721725381215,-4.377514833575335,3.4766194381218116,-6.812915122939809,-0.25639532880440663,-0.44066452308152815,0.06399378051533391,0.28056159826021837
1057,2.8560231340302,-14.492010254253069,-4.463733716860601,3.4652175005771944,-7.158144160040793,-0.2555343101473379,-0.3933015916497254,0.06429852155725824,0.22993205734352168
1058,2.848971349099985,-14.495017797957688,-4.442971398994743,3.4641191650854766,-6.533914285983616,-0.25936283177763947,-0.416686375345387,0.06677669001537952,0.10412758072104164
1059,2.6243407931333143,-14.489833319041981,-4.401416935114637,3.4695339621997947,-6.6139614884202675,-0.2617859509971818,-0.42123016645634803,0.06369515794590944,0.026959372474847976
1060,2.8462700923499327,-14.530305845287343,-4.439357329944635,3.4624831793399493,-7.074222908158805,-0.2575071867812189,-0.4251727969035129,0.067582966291016,0.039944260567359086
1061,2.795594657085261,-14.489722514613241,-4.487347356811306,3.4703970550784344,-6.616820769600432,-0.25430664628332744,-0.35554703165378326,0.06457264538299985,0.16567752248587264
1062,2.8722350627665416,-14.50278084758848,-4.437814776559874,3.473084351703877,-6.703769774215746,-0.25764377241484765,-0.3274359740647709,0.06526202649927607,0.0490163282926423
1063,2.775892700838356,-14.497228098116956,-4.427802543949334,3.46504328546892,-6.667130000260082,-0.2535013912943853,-0.36898479759992625,0.06629105612814258,0.021370264535162567
1064,2.8399043612675614,-14.523943430593464,-4.417234340453051,3.4673431279798517,-6.8853372905480414,-0.26072218511206424,-0.3957945497029787,0.06289352577825344,0.1866356774735336
1065,2.8090693450483264,-14.524126746745937,-4.428263329987563,3.466179506881749,-7.340489448105074,-0.26038538860847255,-0.330342594024203,0.06415927952767603,0.07130221617748286
1066,2.797563366091907,-14.475108218949789,-4.448086118220201,3.4680021853002403,-7.257745221461163,-0.261221560355675,-0.27950642638885803,0.06405083225911222,0.2137388924359416
1067,2.8194177888028267,-14.535197814492145,-4.436079791461047,3.4673642145348165,-7.641201008489935,-0.2528606872809157,-0.35742272456741436,0.06565100903169989,0.14921999535699482
1068,2.86110340199011,-14.517268796992886,-4.449228643137414,3.4692113172335253,-6.659691222181721,-0.25968912357028207,-0.371164083265872,0.0653974806836621,0.07117865441433653
1069,2.6106329109177406,-14.516953759474639,-4.417971267542288,3.464136836645914,-6.841685235971227,-0.2592457679941184,-0.28815189709620154,0.06606978205601978,0.07957475091777552
1070,2.8881020975511156,-14.447514857916351,-4.434108920616217,3.4792434317434706,-6.9874896522059675,-0.2595494960726758,-0.405518271378579,0.0658089823593094,0.17441339402752187
1071,2.943828561492783,-14.508648255307866,-4.403051670799525,3.4640196711518354,-7.025306873304117,-0.251601812419759,-0.3293285150158294,0.0636997449742046,0.2902636362043577
1072,2.777796954164654,-14.54902948983453,-4.430869042014662,3.460204734771519,-7.027443410630984,-0.25467450596106306,-0.3313191801840153,0.06756129727280347,0.04789436354515514
1073,2.741093809374071,-14.473963244165363,-4.429041243029092,3.4698469969248884,-6.944452569966292,-0.2559924010411614,-0.33640993672420355,0.06534915805005749,0.23747685529968166
1074,2.848611416866455,-14.508822576492708,-4.419556599677907,3.4639245721311145,-6.958766337161454,-0.26096508056473283,-0.2839568023828609,0.06583250875812385,0.20181512103870775
1075,2.6454076283886003,-14.471521200327363,-4.43616568346753,3.4710501028528173,-7.090849013436877,-0.2528274980484771,-0.3752300970490064,0.06135728268030806,0.3310107818858563
1076,2.765614082367757,-14.539215611356676,-4.423159151232457,3.4682175615924837,-7.026175712296997,-0.26020783559839006,-0.34112684691739953,0.06801403982377834,0.06257327897096063
1077,2.8696948832719325,-14.546501547645068,-4.440418539340933,3.462677950453641,-6.8617900550722455,-0.2522677103736999,-0.34464807634292965,0.06248851321565186,0.14889623532799223
1078,2.693831918921106,-14.472155454786861,-4.451184963744642,3.464120663211461,-7.457670218604094,-0.2610212513882269,-0.38975376811604784,0.06310409732731631,0.06455317559976231
1079,2.721874043010429,-14.477046014361168,-4.5010875512778314,3.472115547144858,-7.175373400322338,-0.25957522777381753,-0.35558623662093464,0.06362072942796125,0.07380013268138241
1080,2.8540737933241016,-14.607169420070852,-4.389719724864493,3.462520834202468,-6.500699842930984,-0.25870301871459345,-0.34075729124797477,0.06649096046022127,0.08867130169069358
1081,2.721299186806635,-14.471885212611246,-4.473457622846368,3.460988136297226,-7.269768350297818,-0.26216334792963497,-0.3628599977520799,0.06446870449981763,0.09473141005545949
