,F,V,R0,eta0,etainf,n,tcr,gamma,alpha,,vexp,r0exp,eta0exp,etainfexp,nexp,tcrexp
505,8.463155157,-14.5408027,-4.362387992,3.468239216,-6.486032437,-0.26068644,-0.342304787,0.062986317,0.240481346,,4.84183E-07,0.012747909,32.08020636,0.001524586,0.770522487,0.710131733
506,8.552887757,-14.56584848,-4.343001721,3.464237027,-7.210559328,-0.254659971,-0.380864739,0.064958147,0.222660118,,4.72207E-07,0.012997455,31.95207191,0.000738744,0.775180037,0.683270303
507,8.386440959,-14.52721395,-4.38160029,3.468043607,-7.065287113,-0.264875079,-0.3442581,0.063561285,0.226587863,,4.90807E-07,0.01250533,32.07393182,0.00085425,0.767301796,0.708745977
508,8.424654183,-14.54306562,-4.41722276,3.46346706,-6.898331318,-0.262373183,-0.275291706,0.064364036,0.396202571,,4.83089E-07,0.012067701,31.92747932,0.001009469,0.769223909,0.759350583
509,8.455748661,-14.53048741,-4.337646851,3.466349332,-7.156346061,-0.256616197,-0.383657438,0.061924595,0.13479551,,4.89203E-07,0.013067241,32.01963577,0.000779899,0.773665092,0.681364797
510,8.486559128,-14.53053955,-4.472533091,3.471004968,-6.630922031,-0.247338074,-0.383965498,0.064801928,0.086338619,,4.89178E-07,0.011418355,32.16905507,0.001318946,0.780876655,0.681154928
511,8.578921172,-14.51717147,-4.448622172,3.46442319,-6.499600512,-0.248549542,-0.380290982,0.0649589,0.201741803,,4.95761E-07,0.011694669,31.95802074,0.00150404,0.779931221,0.683662447
512,8.418275037,-14.56691262,-4.41273466,3.4686357,-6.503908706,-0.268222368,-0.28338014,0.066542963,0.079673553,,4.71705E-07,0.012121983,32.09292819,0.001497574,0.764737709,0.7532334
513,8.471305233,-14.55266094,-4.421004896,3.462243969,-6.915583984,-0.262461236,-0.398736377,0.067372239,0.094128164,,4.78475E-07,0.012022145,31.888453,0.000992202,0.769156179,0.671167613
514,8.568274519,-14.54499078,-4.349844102,3.469488869,-6.472224705,-0.260529738,-0.292451209,0.062934016,0.156703248,,4.8216E-07,0.012908825,32.12032057,0.001545783,0.770643238,0.746431664
515,8.639766657,-14.56189093,-4.442824843,3.467382468,-6.777411565,-0.250724589,-0.288807471,0.066564767,0.227952438,,4.74079E-07,0.011762664,32.0527335,0.00113922,0.778236677,0.749156426
516,8.66118984,-14.57682221,-4.370206946,3.459414391,-6.630746464,-0.251404886,-0.420578722,0.06826186,0.188219787,,4.67053E-07,0.012648623,31.79834965,0.001319178,0.777707425,0.656666683
517,8.376998737,-14.51392344,-4.43510388,3.477085611,-6.995711008,-0.264032593,-0.38342525,0.064410081,0.061664746,,4.97374E-07,0.011853834,32.36525955,0.000915801,0.767948509,0.68152302
518,8.417514815,-14.4777185,-4.46096897,3.470154776,-6.455687284,-0.258956371,-0.398084982,0.064975485,0.080483758,,5.15711E-07,0.011551165,32.14171684,0.001571559,0.771856697,0.671604951
519,8.537829577,-14.54789198,-4.359515839,3.46458111,-7.004258404,-0.265142346,-0.354664471,0.06625361,0.174110112,,4.80763E-07,0.012784576,31.96306797,0.000908007,0.767096749,0.701408746
520,8.462307573,-14.56104914,-4.382583397,3.460769224,-7.411668205,-0.257593141,-0.388668508,0.065804713,0.235740264,,4.74479E-07,0.012493042,31.84146032,0.000604162,0.772909633,0.677958971
521,8.580060823,-14.51060198,-4.463946829,3.466742462,-6.765756007,-0.254522809,-0.350266882,0.066388616,0.189314104,,4.99029E-07,0.011516819,32.03222611,0.001152576,0.77528637,0.704500046
522,8.483553417,-14.57576007,-4.37152898,3.461894795,-7.023715364,-0.266984754,-0.378221471,0.065210263,0.110770752,,4.6755E-07,0.012631912,31.87732031,0.000890511,0.765684745,0.685078759
523,8.493312685,-14.56762674,-4.493538567,3.463344677,-7.139765146,-0.254360927,-0.33577755,0.067030516,0.044330549,,4.71368E-07,0.011181009,31.92357219,0.000792938,0.775411884,0.714782092
524,8.296627751,-14.52851658,-4.445415872,3.46526752,-7.224304158,-0.260255365,-0.405152389,0.063070277,0.060733056,,4.90169E-07,0.011732226,31.98501527,0.000728659,0.770854711,0.666875179
525,8.432315912,-14.53295494,-4.382277716,3.459113595,-6.805597634,-0.251170538,-0.371780389,0.068022131,0.1965372,,4.87998E-07,0.012496862,31.78878628,0.001107558,0.777889701,0.689505649
526,8.341418203,-14.48235316,-4.420687789,3.465474614,-7.128070034,-0.25915954,-0.353268988,0.066395858,0.179681026,,5.13327E-07,0.012025958,31.99163985,0.000802266,0.771699896,0.702388234
527,8.464953768,-14.5862964,-4.376789956,3.465958203,-7.48365401,-0.266855114,-0.413082374,0.063526338,0.186532958,,4.62649E-07,0.01256563,32.00711439,0.000562199,0.765784015,0.661607781
528,8.619582736,-14.55708775,-4.376198883,3.468710329,-6.794693626,-0.24630712,-0.383915064,0.062023628,0.103477163,,4.76362E-07,0.01257306,32.09532332,0.001119701,0.781682118,0.681189282
529,8.594047154,-14.54579984,-4.424743283,3.463365476,-6.740089922,-0.256420733,-0.308935448,0.066298959,0.067736955,,4.8177E-07,0.011977286,31.92423617,0.001182541,0.77381633,0.734228165
530,8.292807725,-14.52914158,-4.384305995,3.464764721,-6.858970595,-0.258096418,-0.372288877,0.062570084,0.169470425,,4.89862E-07,0.01247154,31.96893726,0.001049994,0.772520744,0.689155133
531,8.507393985,-14.54598784,-4.371752188,3.469557907,-6.895393265,-0.266292798,-0.361389888,0.064998614,0.120153869,,4.81679E-07,0.012629093,32.12253817,0.001012439,0.766214749,0.696707308
532,8.360071964,-14.54254344,-4.439690696,3.473970438,-6.140893593,-0.251495501,-0.304537384,0.062905742,0.096370595,,4.83341E-07,0.011799588,32.26459303,0.002152999,0.777636956,0.737464458
533,8.47896214,-14.52942919,-4.412685222,3.466006805,-7.321668247,-0.253774361,-0.357983268,0.06497037,0.243393028,,4.89721E-07,0.012122583,32.00867006,0.000661058,0.775866848,0.699084772
534,8.382371406,-14.48689866,-4.35947117,3.455826023,-7.228901715,-0.256653522,-0.339458662,0.067168956,0.074478194,,5.10999E-07,0.012785147,31.68444995,0.000725317,0.773636216,0.712155735
535,8.386135476,-14.5196039,-4.392708045,3.466841015,-7.01959882,-0.257662412,-0.374785569,0.064379993,0.269167658,,4.94557E-07,0.012367193,32.03538313,0.000894184,0.772856095,0.687436671
536,8.615149,-14.53075481,-4.354745373,3.4722646,-7.078637826,-0.249309871,-0.382292738,0.061790029,0.151502291,,4.89073E-07,0.01284571,32.20960179,0.000842921,0.779338442,0.68229529
537,8.398039666,-14.50160718,-4.412139409,3.472225859,-6.91032779,-0.253060406,-0.423471656,0.061882282,0.197590776,,5.03538E-07,0.012129201,32.20835397,0.000997431,0.77642098,0.654769734
538,8.415244403,-14.49880481,-4.396605472,3.462765774,-6.425167731,-0.25331883,-0.379565631,0.061622152,0.366922148,,5.04951E-07,0.012319086,31.90509688,0.001620261,0.77622036,0.684158522
539,8.571570803,-14.58071081,-4.482078112,3.470046074,-7.072684233,-0.264698518,-0.288595962,0.065775662,0.165003115,,4.65241E-07,0.011309886,32.13822315,0.000847954,0.767437283,0.749314896
540,8.423949841,-14.53695292,-4.376084572,3.464668263,-7.296799637,-0.270794124,-0.444625267,0.066649286,0.189044345,,4.86051E-07,0.012574497,31.96585375,0.000677704,0.762773517,0.641064459
541,8.436622351,-14.52121612,-4.36745673,3.469945848,-6.892734747,-0.258389486,-0.351273444,0.062370509,0.224376857,,4.9376E-07,0.012683457,32.13500223,0.001015134,0.772294376,0.70379128
542,8.437136775,-14.51186948,-4.428067326,3.471811336,-6.96518912,-0.248941567,-0.365568791,0.063144595,0.173976205,,4.98397E-07,0.011937539,32.19500563,0.000944184,0.779625528,0.69380191
543,8.486431808,-14.51795418,-4.419147175,3.464825269,-6.874619814,-0.253403015,-0.398225762,0.064729186,0.215327269,,4.95373E-07,0.0120445,31.97087298,0.001033691,0.776155016,0.671510409
544,8.414939873,-14.56486264,-4.420663362,3.474616925,-7.130642832,-0.264294606,-0.383819237,0.063390624,0.299636697,,4.72673E-07,0.012026252,32.28545843,0.000800205,0.767747324,0.681254562
545,8.490114582,-14.52902042,-4.493035779,3.466386434,-6.826181267,-0.258610769,-0.384445064,0.066822867,0.073586754,,4.89922E-07,0.011186632,32.02082378,0.001084994,0.772123499,0.680828347
546,8.496244657,-14.57232624,-4.40881709,3.457217852,-6.813103394,-0.260517208,-0.391603422,0.066407265,0.140179282,,4.69158E-07,0.012169565,31.72858,0.001099276,0.770652895,0.675972137
547,8.35916383,-14.51022018,-4.357097378,3.463603848,-6.71091669,-0.248010321,-0.322959518,0.061366211,0.09030082,,4.99219E-07,0.012815532,31.93184692,0.001217547,0.780351889,0.724003163
548,8.64994506,-14.55890321,-4.403396058,3.471651554,-7.109274352,-0.251429932,-0.347890615,0.064301892,0.240766223,,4.75498E-07,0.012235716,32.18986186,0.000817488,0.777687947,0.706176117
549,8.41835291,-14.55852899,-4.385924847,3.463566306,-7.386043266,-0.247739996,-0.32175342,0.06562866,0.09708604,,4.75676E-07,0.012451367,31.93064817,0.000619844,0.780562867,0.724876909
550,8.482006731,-14.60277939,-4.431214568,3.463662218,-7.462097492,-0.261034781,-0.312050762,0.068405379,0.09793124,,4.55086E-07,0.011900028,31.93371085,0.00057445,0.770254129,0.731944372
551,8.431471427,-14.54944617,-4.418443568,3.4614177,-6.983645726,-0.258016464,-0.394789396,0.064709185,0.113645015,,4.80016E-07,0.012052977,31.86211543,0.000926918,0.772582512,0.673821934
552,8.27394097,-14.5056,-4.406682156,3.463850821,-6.544998467,-0.257002607,-0.351072866,0.066427935,0.119976824,,5.01531E-07,0.012195574,31.93973419,0.001437286,0.773366197,0.703932459
553,8.303033564,-14.47245987,-4.407545133,3.463816543,-7.150969306,-0.258053257,-0.393372655,0.065933313,0.174449224,,5.1843E-07,0.012185054,31.93863939,0.000784104,0.772554087,0.674777242
554,8.460586288,-14.55181281,-4.462834762,3.457341472,-7.236152236,-0.258896663,-0.412401179,0.064699808,0.07317051,,4.78881E-07,0.011529633,31.73250252,0.000720077,0.771902785,0.662058619
555,8.420865187,-14.54631604,-4.428118861,3.473265203,-6.979040478,-0.254216093,-0.359873187,0.063046691,0.1370007,,4.81521E-07,0.011936924,32.24184693,0.000931196,0.775524199,0.697764806
556,8.544626686,-14.53709434,-4.412007765,3.462922547,-6.958686798,-0.254328195,-0.366164502,0.064561235,0.058443588,,4.85982E-07,0.012130798,31.91009914,0.000950344,0.775437266,0.693388728
557,8.533517303,-14.54711254,-4.39979016,3.457087316,-7.179648299,-0.258450953,-0.385572369,0.067593164,0.249534049,,4.81138E-07,0.012279916,31.72443855,0.000761936,0.772246906,0.680061279
558,8.427845089,-14.52122318,-4.374563232,3.466392739,-6.964362053,-0.268111304,-0.332973547,0.064423269,0.193747953,,4.93757E-07,0.012593642,32.02102566,0.000944966,0.764822649,0.716789155
559,8.636115413,-14.5464292,-4.397846638,3.469451317,-7.078326399,-0.253314115,-0.368251744,0.063260244,0.043708006,,4.81466E-07,0.012303806,32.11911439,0.000843183,0.77622402,0.691942967
560,8.515602783,-14.53330985,-4.411052957,3.466465139,-7.27821607,-0.25291797,-0.364119416,0.064989272,0.15321578,,4.87825E-07,0.012142386,32.02334406,0.000690416,0.776531578,0.694808218
561,8.464380256,-14.52497655,-4.394053993,3.463222383,-7.377481424,-0.254092164,-0.409289211,0.068889747,0.206523997,,4.91907E-07,0.012350559,31.91966836,0.000625173,0.775620315,0.664122133
562,8.377442773,-14.54156021,-4.399375219,3.465512399,-7.30197482,-0.257996994,-0.327644307,0.067581017,0.219829265,,4.83816E-07,0.012285013,31.99284867,0.000674206,0.772597555,0.720619293
563,8.498016475,-14.51574211,-4.376239332,3.47350294,-7.350510319,-0.246734258,-0.385953957,0.067408648,0.040215747,,4.9647E-07,0.012572551,32.24951292,0.000642265,0.781348303,0.679801825
564,8.371525375,-14.56632333,-4.423513987,3.470471932,-6.85063524,-0.263200004,-0.378743001,0.063259911,0.104306645,,4.71983E-07,0.011992018,32.15191238,0.001058783,0.768588161,0.684721563
565,8.441175703,-14.58356992,-4.450467051,3.46054647,-6.706306266,-0.260922941,-0.315300609,0.068706703,0.199581454,,4.63912E-07,0.011673114,31.83436828,0.001223174,0.770340279,0.729569526
566,8.534064663,-14.57781087,-4.434240627,3.469390254,-6.76128059,-0.255351026,-0.294598542,0.063488729,0.115928278,,4.66592E-07,0.011864072,32.11715318,0.001157746,0.77464453,0.744830546
567,8.521117265,-14.5722779,-4.410435663,3.470034355,-6.685123713,-0.266794737,-0.364750863,0.065168265,0.168816298,,4.69181E-07,0.012149884,32.13784652,0.00124936,0.765830252,0.694369623
568,8.533542374,-14.56631172,-4.368349367,3.467474087,-6.751790283,-0.25689103,-0.314657782,0.065013966,0.24431744,,4.71988E-07,0.01267214,32.05567025,0.001168785,0.773452492,0.730038664
569,8.337440292,-14.52156428,-4.391956805,3.46695868,-6.927595324,-0.258643129,-0.421228665,0.066545471,0.225288263,,4.93588E-07,0.012376487,32.03915281,0.000980355,0.772098513,0.656240025
570,8.604001416,-14.51532661,-4.430858282,3.463776489,-7.130794736,-0.251563791,-0.405842961,0.063457414,0.308029786,,4.96677E-07,0.011904268,31.93736016,0.000800083,0.777583853,0.666414812
571,8.529461406,-14.52499561,-4.418005297,3.470141274,-6.837033205,-0.267036096,-0.376870978,0.06755454,0.255452537,,4.91897E-07,0.012058261,32.14128285,0.001073283,0.765645434,0.686004578
572,8.361217589,-14.54140582,-4.446892358,3.465434598,-6.651199994,-0.25681783,-0.359732233,0.067876685,0.108602549,,4.83891E-07,0.011714916,31.99035968,0.00129247,0.773509111,0.697863166
573,8.43006889,-14.58516496,-4.439455175,3.463273524,-7.55853593,-0.250908113,-0.369613504,0.066845485,0.07880598,,4.63173E-07,0.011802367,31.9213008,0.000521638,0.778093865,0.691001348
574,8.339751749,-14.51519143,-4.452463564,3.464491121,-6.910853318,-0.26309654,-0.320530897,0.062189159,0.291723359,,4.96744E-07,0.011649831,31.96019178,0.000996907,0.768667686,0.725763629
575,8.518807562,-14.54879596,-4.38739889,3.46276606,-6.622484681,-0.261636552,-0.388189912,0.070551471,0.094062121,,4.80328E-07,0.012433027,31.90510601,0.001330122,0.769790752,0.678283517
576,8.41915454,-14.53909019,-4.433768905,3.462714911,-6.805348696,-0.246078054,-0.335982689,0.065816623,0.143520422,,4.85013E-07,0.01186967,31.90347413,0.001107834,0.781861195,0.714635477
577,8.524529902,-14.60302726,-4.403785464,3.467987484,-6.857812153,-0.261537793,-0.441436592,0.062852896,0.079975442,,4.54973E-07,0.012230952,32.07213178,0.001051211,0.76986678,0.643111868
578,8.597841033,-14.56073483,-4.416634135,3.470354417,-7.074331394,-0.253201468,-0.298105492,0.064931523,0.109994703,,4.74628E-07,0.012074806,32.14813428,0.000846558,0.776311464,0.742223037
579,8.457898669,-14.52381648,-4.453325219,3.463674199,-6.711852316,-0.261608732,-0.404684939,0.067785188,0.044628632,,4.92478E-07,0.011639798,31.93409344,0.001216409,0.769812167,0.667186982
580,8.393823578,-14.55247172,-4.4105787,3.46648628,-7.285005009,-0.262449891,-0.277309589,0.067442809,0.155146503,,4.78566E-07,0.012148146,32.02402108,0.000685745,0.769164906,0.757819848
581,8.417534764,-14.54275356,-4.423089144,3.460337138,-7.239019502,-0.254318177,-0.421684244,0.064535899,0.112570632,,4.83239E-07,0.011997114,31.82770503,0.000718015,0.775445034,0.655941124
582,8.433973029,-14.53112423,-4.405629575,3.470892372,-7.01551735,-0.252741877,-0.268135462,0.064673048,0.175113033,,4.88892E-07,0.012208418,32.16543318,0.000897841,0.776668332,0.764804172
583,8.433366789,-14.49959142,-4.385697723,3.466219778,-7.068855443,-0.250114724,-0.344795229,0.066282233,0.223234803,,5.04554E-07,0.012454196,32.01548775,0.000851207,0.778711441,0.708365391
584,8.476606228,-14.54029337,-4.420147333,3.462734798,-7.181567237,-0.255986433,-0.372071031,0.068463905,0.449515928,,4.8443E-07,0.012032459,31.90410862,0.000760475,0.774152472,0.689305279
585,8.370798635,-14.50739015,-4.362487161,3.463250652,-7.019070207,-0.271310381,-0.336300339,0.066903689,0.092336737,,5.00634E-07,0.012746645,31.92057073,0.000894657,0.762379832,0.714408509
586,8.599232511,-14.56901722,-4.398451126,3.464412571,-7.110342617,-0.251171964,-0.401280934,0.066195208,0.13198986,,4.70713E-07,0.012296371,31.95768139,0.000816615,0.777888591,0.66946196
587,8.546417983,-14.52075625,-4.409591544,3.46562152,-7.199572287,-0.262252112,-0.403007336,0.064749169,0.108072879,,4.93987E-07,0.012160144,31.99633995,0.000746905,0.769317045,0.668307196
588,8.411753527,-14.52580232,-4.422032127,3.459895265,-7.323185747,-0.248431721,-0.464875073,0.066566638,0.057718484,,4.91501E-07,0.012009802,31.81364435,0.000660056,0.780023118,0.628213581
589,8.455555603,-14.53283489,-4.375498295,3.463139048,-7.485282614,-0.25636671,-0.328653074,0.069568179,0.177729452,,4.88056E-07,0.012581871,31.91700846,0.000561285,0.773858135,0.719892723
590,8.509310225,-14.53598379,-4.392835461,3.464683349,-7.29317374,-0.257000578,-0.468145381,0.067450253,0.116310521,,4.86522E-07,0.012365617,31.96633599,0.000680166,0.773367767,0.626162485
591,8.463950968,-14.53944091,-4.402426086,3.469517886,-6.686192066,-0.265084387,-0.358518406,0.062857079,0.192670112,,4.84843E-07,0.01224759,32.12125261,0.001248026,0.767141211,0.698710765
592,8.486481235,-14.54125235,-4.39328576,3.457199537,-6.40260607,-0.254198012,-0.356874596,0.067102568,0.16469096,,4.83965E-07,0.01236005,31.72799889,0.001657233,0.775538221,0.699860257
593,8.572018033,-14.54165874,-4.438404505,3.466581124,-7.03428406,-0.255978156,-0.357682304,0.068154925,0.117667054,,4.83769E-07,0.011814774,32.02705851,0.000881149,0.774158879,0.699295203
594,8.555238685,-14.5468309,-4.40511429,3.473181321,-7.167297082,-0.253180689,-0.408764717,0.065863285,0.216867256,,4.81273E-07,0.01221471,32.23914253,0.000771405,0.776327595,0.664470553
595,8.427730278,-14.56071264,-4.344869063,3.463997462,-6.906919892,-0.257573769,-0.334988498,0.067151614,0.155105727,,4.74638E-07,0.012973207,31.94441822,0.001000836,0.772924606,0.715346314
596,8.486856981,-14.53284435,-4.416288519,3.476413874,-6.291693722,-0.254006884,-0.369992872,0.063388638,0.216291702,,4.88052E-07,0.01207898,32.34352588,0.001851621,0.775686462,0.690739254
597,8.537729189,-14.5337946,-4.417609363,3.464875335,-6.923938133,-0.261519449,-0.385597635,0.064539683,0.166596477,,4.87588E-07,0.012063036,31.97247367,0.000983947,0.769880902,0.680044096
598,8.478322801,-14.50185775,-4.405266213,3.469151802,-7.181416185,-0.259301446,-0.402717286,0.06678136,0.279745325,,5.03412E-07,0.012212855,32.10949569,0.00076059,0.771590395,0.668501067
599,8.43377048,-14.5072741,-4.469482518,3.46801088,-7.261966676,-0.263236551,-0.368221516,0.06716592,0.137358562,,5.00692E-07,0.011453241,32.07288213,0.000701727,0.768560072,0.691963883
600,8.484956822,-14.51263827,-4.421969981,3.471630671,-6.939055582,-0.254170885,-0.36820682,0.065551938,0.252645933,,4.98014E-07,0.012010548,32.18918965,0.000969184,0.775559259,0.691974053
601,8.49941575,-14.57332729,-4.414981693,3.468061869,-6.57158997,-0.265154312,-0.299173141,0.06332962,0.123071293,,4.68689E-07,0.012094776,32.07451755,0.00139957,0.76708757,0.741431026
602,8.425184243,-14.56644344,-4.356860917,3.461924346,-6.455896467,-0.262683378,-0.375784099,0.066116945,0.053656225,,4.71926E-07,0.012818563,31.87826233,0.00157123,0.768985337,0.686750587
603,8.47220233,-14.5047891,-4.450651196,3.463965225,-6.899802413,-0.242617938,-0.383657628,0.064700668,0.240293614,,5.01938E-07,0.011670964,31.94338843,0.001007985,0.784571212,0.681364667
604,8.36776961,-14.52302014,-4.413945665,3.468880596,-7.149556958,-0.261960578,-0.348455661,0.06215668,0.244366298,,4.9287E-07,0.012107313,32.10078857,0.000785212,0.76954136,0.705777208
605,8.617684355,-14.54503892,-4.442915041,3.469543873,-7.379739417,-0.259253633,-0.33030937,0.069046863,0.152412787,,4.82136E-07,0.011761603,32.12208735,0.000623763,0.771627288,0.718701354
606,8.514380693,-14.51068284,-4.473006723,3.467276662,-6.231893621,-0.259243879,-0.346087716,0.063724101,0.114569278,,4.98988E-07,0.011412949,32.0493423,0.001965726,0.771634814,0.70745043
607,8.385095151,-14.5301912,-4.39116479,3.46158133,-7.250201244,-0.263406692,-0.414287731,0.068318574,0.232376356,,4.89348E-07,0.012386293,31.86732946,0.000710031,0.76842932,0.660810788
608,8.403603809,-14.53325334,-4.441620571,3.466799089,-7.115945281,-0.243541523,-0.452179676,0.064081779,0.073386065,,4.87852E-07,0.011776838,32.03404004,0.000812053,0.783846928,0.636239843
609,8.326115246,-14.5137968,-4.408674839,3.465963932,-6.840933502,-0.25171048,-0.309655716,0.067273041,0.191692108,,4.97437E-07,0.012171297,32.00729775,0.001069105,0.777469798,0.733699514
610,8.465812955,-14.51571739,-4.392382733,3.463348261,-7.469437442,-0.261593345,-0.365099887,0.065783652,0.277383707,,4.96483E-07,0.012371217,31.9236866,0.000570249,0.769824013,0.694127313
611,8.608774201,-14.56607433,-4.466630637,3.464777822,-6.5383746,-0.261635162,-0.352716068,0.064994766,0.221428357,,4.721E-07,0.011485951,31.96935608,0.001446838,0.769791822,0.702776706
612,8.532562372,-14.53704714,-4.369438586,3.461705963,-6.086865626,-0.253251542,-0.327115613,0.059855042,0.188213145,,4.86005E-07,0.012658345,31.87130141,0.002272521,0.776272592,0.721000382
613,8.469795611,-14.5213383,-4.484604069,3.470678423,-6.724355873,-0.261695342,-0.402695906,0.06545967,0.125690673,,4.937E-07,0.011281353,32.15855215,0.001201294,0.769745497,0.66851536
614,8.482392688,-14.53934024,-4.370587392,3.463926671,-6.769678281,-0.255430071,-0.439360292,0.067702396,0.08220957,,4.84892E-07,0.012643812,31.94215692,0.001148064,0.774583301,0.644448548
615,8.277466426,-14.49282946,-4.413783276,3.466575061,-7.348942229,-0.246703725,-0.451665288,0.065527369,0.103526155,,5.07977E-07,0.012109279,32.02686433,0.000643272,0.78137216,0.636567201
616,8.496209694,-14.55997747,-4.351976995,3.460328242,-7.452196145,-0.254953845,-0.318805369,0.067346904,0.117220372,,4.74987E-07,0.012881321,31.8274219,0.000580166,0.774952265,0.727017036
617,8.296354182,-14.52619958,-4.407746841,3.464609466,-6.898612778,-0.260703423,-0.380893463,0.068079382,0.117766035,,4.91306E-07,0.012182597,31.96397432,0.001009184,0.770509401,0.683250678
618,8.42376805,-14.55460465,-4.418157883,3.466189774,-6.855075355,-0.257537307,-0.333633402,0.064480288,0.068477283,,4.77546E-07,0.012056421,32.01452717,0.001054092,0.772952789,0.716316334
619,8.523139304,-14.59669249,-4.425159969,3.462985286,-7.166560068,-0.255192794,-0.311444507,0.069970032,0.082628687,,4.57865E-07,0.011972296,31.91210121,0.000771974,0.774767113,0.732388252
620,8.403741694,-14.50435699,-4.460313291,3.468271178,-6.880554337,-0.252651627,-0.354911642,0.063439669,0.052749861,,5.02155E-07,0.011558741,32.08123173,0.001027574,0.77673843,0.7012354
621,8.437735785,-14.49314881,-4.466983168,3.476232566,-6.848404661,-0.263438156,-0.425417166,0.067402844,0.14071401,,5.07815E-07,0.011481903,32.33766227,0.001061147,0.768405142,0.653497112
622,8.543068805,-14.52962731,-4.399411649,3.467878603,-6.959625943,-0.250763081,-0.30392428,0.066972959,0.243327239,,4.89624E-07,0.012284565,32.06863992,0.000949452,0.778206722,0.73791674
623,8.348703835,-14.50282232,-4.43571016,3.4713152,-6.633167819,-0.257838063,-0.328770656,0.066253981,0.188426336,,5.02926E-07,0.01184665,32.1790365,0.001315988,0.772720354,0.719808081
624,8.587984402,-14.57866188,-4.399087148,3.467439129,-6.55379121,-0.253190757,-0.349789691,0.066477803,0.058001241,,4.66195E-07,0.012288552,32.05454969,0.001424704,0.77631978,0.704836308
625,8.420795834,-14.51323524,-4.37032237,3.460569549,-7.141971049,-0.260415276,-0.390924546,0.065892912,0.31126793,,4.97716E-07,0.012647163,31.83510299,0.000791191,0.770731453,0.676431194
626,8.414839338,-14.55552201,-4.372140409,3.464698586,-7.29282753,-0.256193682,-0.409977339,0.066896532,0.088749259,,4.77108E-07,0.012624191,31.96682308,0.000680401,0.773992046,0.66366529
627,8.472115969,-14.52218718,-4.424860107,3.472807425,-6.949267208,-0.254085046,-0.421028896,0.06483989,0.155283461,,4.93281E-07,0.011975887,32.22709071,0.000959338,0.775625835,0.656371134
628,8.359077829,-14.55680159,-4.44317018,3.462270183,-6.78292879,-0.260615092,-0.283060718,0.06430857,0.140622821,,4.76498E-07,0.011758602,31.88928892,0.001132952,0.770577464,0.753474037
629,8.534793448,-14.57421363,-4.354657301,3.465155844,-6.732525572,-0.262623441,-0.376332016,0.066665846,0.051116427,,4.68273E-07,0.012846841,31.9814435,0.00119152,0.769031428,0.686374408
630,8.547529911,-14.49597513,-4.412923523,3.466291738,-6.934215942,-0.252492226,-0.324233822,0.069428154,0.11536876,,5.06382E-07,0.012119694,32.01779166,0.000973886,0.776862252,0.72308115
631,8.454812134,-14.53273901,-4.409873358,3.46923133,-6.790250164,-0.257255663,-0.28477483,0.06448249,0.162550264,,4.88103E-07,0.012156718,32.1120494,0.001124687,0.773170517,0.752183604
632,8.504494066,-14.50728359,-4.450024425,3.469512091,-7.733551694,-0.259252338,-0.306949489,0.067809732,0.211037754,,5.00688E-07,0.011678282,32.12106647,0.000437886,0.771628288,0.73568776
633,8.410675325,-14.5090546,-4.423796051,3.460702371,-7.078171991,-0.257334531,-0.331730804,0.06831065,0.161491133,,4.99802E-07,0.011988636,31.83933169,0.000843313,0.773109541,0.717680493
634,8.485815104,-14.53743903,-4.402974086,3.461552778,-7.153540491,-0.259401067,-0.444252388,0.066549971,0.137300186,,4.85814E-07,0.01224088,31.86641958,0.00078209,0.771513532,0.641303543
635,8.235247636,-14.52749081,-4.409869122,3.465507482,-6.873654006,-0.256826007,-0.257760597,0.066157752,0.27955611,,4.90672E-07,0.012156769,31.99269136,0.001034689,0.773502786,0.772780216
636,8.504406541,-14.54548451,-4.346541216,3.46200348,-7.178718186,-0.2457503,-0.337130842,0.066484181,0.137920412,,4.81922E-07,0.012951532,31.8807851,0.000762645,0.782117496,0.713815437
637,8.440215411,-14.53608767,-4.384520973,3.468900493,-7.223399284,-0.25577127,-0.398209164,0.065563219,0.098781525,,4.86471E-07,0.01246886,32.10142729,0.000729319,0.774319059,0.671521555
638,8.322195073,-14.51779437,-4.439375927,3.463137376,-6.814952435,-0.258480145,-0.387118085,0.062523721,0.201936404,,4.95452E-07,0.011803302,31.91695509,0.001097245,0.772224364,0.679010909
639,8.670400212,-14.55966779,-4.36004717,3.464299502,-7.151223187,-0.25421624,-0.316582666,0.064643221,0.169787031,,4.75135E-07,0.012777785,31.95406816,0.000783905,0.775524084,0.728634775
640,8.616181855,-14.55354877,-4.417313088,3.471696727,-6.457215983,-0.253378288,-0.318743208,0.068886006,0.052327288,,4.78051E-07,0.012066611,32.19131599,0.001569158,0.776174209,0.727062229
641,8.549322788,-14.52255922,-4.390968184,3.461960888,-6.272782688,-0.256666721,-0.410276866,0.06685855,0.069068575,,4.93097E-07,0.012388729,31.87942726,0.00188697,0.773626004,0.663466533
642,8.285378433,-14.50806056,-4.464583212,3.469264939,-6.863049113,-0.249128511,-0.383323105,0.065562174,0.054235019,,5.00299E-07,0.011509492,32.11312867,0.001045721,0.779479795,0.681592638
643,8.449029372,-14.5414882,-4.423912646,3.467268347,-7.64391923,-0.252949093,-0.314180918,0.065720565,0.09424427,,4.83851E-07,0.011987239,32.04907582,0.000478948,0.776507411,0.730386876
