,F,V,R0,eta0,etainf,n,tcr,gamma,alpha,,vexp,r0exp,eta0exp,etainfexp,nexp,tcrexp
421,2.816409763,-16.066445,-5.189792358,3.459781333,-6.455052704,-0.258076733,-0.404993467,0.06681642,0.037946112,,1.05301E-07,0.005573164,31.81001995,0.001572556,0.772535951,0.666981168
422,2.854156411,-16.0851023,-5.221106238,3.456379787,-6.848737004,-0.258731386,-0.313408755,0.067867901,0.127405957,,1.03354E-07,0.005401351,31.70200053,0.001060795,0.772030373,0.730951072
423,2.75784139,-16.02659597,-5.167057625,3.461916207,-7.200547435,-0.25383363,-0.337758292,0.066781376,0.054928639,,1.09582E-07,0.00570132,31.87800288,0.000746177,0.775820865,0.713367694
424,2.695494806,-16.02797693,-5.176651773,3.458328226,-7.159752754,-0.256551616,-0.344095182,0.067304561,0.025190575,,1.0943E-07,0.005646882,31.76383015,0.000777247,0.773715058,0.708861454
425,2.827427276,-16.0402555,-5.140599411,3.462885751,-7.431185335,-0.252197172,-0.435355783,0.066856803,0.047989363,,1.08095E-07,0.00585418,31.90892499,0.000592485,0.777091502,0.647034422
426,2.870047831,-16.04685572,-5.16745121,3.463708607,-6.699897265,-0.261282298,-0.331347092,0.066241911,0.136122848,,1.07384E-07,0.005699076,31.93519226,0.001231038,0.770063502,0.717955929
427,2.749672223,-16.05843974,-5.183107326,3.468800362,-7.018576033,-0.261077538,-0.331101567,0.067386749,0.107905399,,1.06147E-07,0.005610546,32.09821309,0.000895099,0.770221196,0.718132227
428,2.830108212,-16.05982638,-5.203576219,3.470174257,-6.885631154,-0.259261784,-0.31210244,0.06464008,0.071985318,,1.06E-07,0.005496871,32.142343,0.001022371,0.771620998,0.731906548
429,2.691003325,-16.04486754,-5.152948104,3.468413643,-6.428062839,-0.255928717,-0.295897325,0.06542519,0.035629784,,1.07598E-07,0.005782333,32.08580252,0.001615577,0.774197154,0.743863801
430,2.631050579,-16.01012631,-5.230985983,3.46436817,-6.848873794,-0.258930426,-0.391301353,0.068365027,0.131041732,,1.11401E-07,0.005348249,31.95626246,0.00106065,0.771876724,0.676176358
431,3.090289548,-16.10391339,-5.192137451,3.471733772,-7.257714947,-0.251582785,-0.374318827,0.069622176,0.071701089,,1.01428E-07,0.00556011,32.19250857,0.000704717,0.777569084,0.687757601
432,2.765912483,-16.05232832,-5.197771797,3.472526819,-6.593036293,-0.263110524,-0.455776187,0.066362134,0.044688432,,1.06798E-07,0.00552887,32.21804887,0.001369874,0.768656937,0.633955709
433,2.646713607,-16.00533779,-5.149568119,3.46595563,-7.342776604,-0.252124043,-0.393209748,0.06789178,0.061327199,,1.11936E-07,0.00580191,32.00703206,0.000647251,0.777148333,0.674887176
434,2.747425867,-16.04210165,-5.1667729,3.469323607,-7.108846715,-0.259504792,-0.283048621,0.067205559,0.11750504,,1.07896E-07,0.005702943,32.11501272,0.000817838,0.771433512,0.753483152
435,2.798038213,-16.04179654,-5.190426928,3.46022991,-6.430474004,-0.257959983,-0.465092473,0.064321141,0.055573364,,1.07929E-07,0.005569628,31.82429241,0.001611687,0.77262615,0.628077022
436,2.803701053,-16.03835779,-5.115406162,3.468766377,-7.137329483,-0.25745737,-0.447694917,0.064250786,0.061377403,,1.083E-07,0.006003539,32.09712226,0.000794872,0.773014579,0.639099633
437,2.827643469,-16.02347679,-5.194177872,3.469470274,-7.458457215,-0.255631858,-0.341856673,0.066475703,0.084207466,,1.09924E-07,0.005548776,32.11972329,0.000576545,0.774427015,0.710450024
438,2.742078548,-16.0392731,-5.221579502,3.470993687,-6.939803497,-0.258784334,-0.338632985,0.06468945,0.054771794,,1.08201E-07,0.005398795,32.16869219,0.00096846,0.771989497,0.712743989
439,2.730710967,-16.02368374,-5.192669837,3.463780774,-6.916579416,-0.255338149,-0.40984076,0.064297558,0.231462164,,1.09901E-07,0.00555715,31.93749698,0.000991215,0.774654505,0.663755938
440,2.764864894,-16.01908811,-5.196853349,3.464870628,-6.829816117,-0.261466785,-0.432837293,0.067118102,0.05439385,,1.10407E-07,0.00553395,31.97232318,0.001081057,0.769921448,0.648666026
441,2.782057275,-16.07155682,-5.195508889,3.458706099,-6.766639994,-0.255247633,-0.363743808,0.067219926,0.095953335,,1.04764E-07,0.005541396,31.77583513,0.001151557,0.774724626,0.695069243
442,2.72005761,-16.04589969,-5.201179781,3.454943275,-6.869280917,-0.251795852,-0.329526115,0.064445689,0.038401775,,1.07487E-07,0.00551006,31.65649292,0.001039224,0.777403427,0.719264502
443,2.759818029,-16.02423137,-5.165925649,3.463745013,-7.474616316,-0.260357494,-0.378824455,0.069307127,0.145525994,,1.09841E-07,0.005707777,31.93635489,0.000567303,0.770775989,0.684665792
444,2.948483874,-16.04131731,-5.173524833,3.468091598,-6.633490902,-0.264015744,-0.43558729,0.06636148,0.124450485,,1.0798E-07,0.005664567,32.0754711,0.001315563,0.767961449,0.646884646
445,2.747132116,-16.02276416,-5.192838438,3.460758936,-7.48306241,-0.254074153,-0.381456729,0.064334142,0.084501573,,1.10002E-07,0.005556213,31.84113274,0.000562532,0.775634284,0.682865933
446,2.876311773,-16.04202858,-5.176489653,3.4685745,-7.081924037,-0.251399355,-0.348885499,0.06403571,0.155543983,,1.07903E-07,0.005647797,32.09096416,0.000840155,0.777711727,0.705473903
447,2.647277877,-16.00603636,-5.179069651,3.473772066,-7.311223525,-0.257627019,-0.262498858,0.066110187,0.038889627,,1.11858E-07,0.005633245,32.25819328,0.000667999,0.772883449,0.769127243
448,2.75000576,-15.99844442,-5.209148809,3.46365097,-6.663709763,-0.253468761,-0.488647511,0.066640968,0.109242036,,1.1271E-07,0.005466325,31.93335167,0.001276402,0.776103989,0.613455525
449,2.956902025,-16.0679461,-5.22190237,3.46470964,-6.870086944,-0.252078919,-0.331376801,0.065344476,0.0645803,,1.05143E-07,0.005397052,31.96717643,0.001038387,0.777183401,0.7179346
450,2.810237088,-16.03478585,-5.152661019,3.462089853,-6.515286191,-0.241962664,-0.351290952,0.067756195,0.118397828,,1.08688E-07,0.005783993,31.88353884,0.001480632,0.785085489,0.703778958
451,2.737433708,-16.06363739,-5.152915578,3.461464138,-6.922461788,-0.262683239,-0.300808784,0.06737121,0.030601044,,1.05597E-07,0.005782521,31.86359509,0.000985401,0.768985443,0.740219301
452,2.746085486,-16.01315243,-5.189766976,3.465067917,-7.140244035,-0.255241384,-0.444107513,0.067884214,0.048319373,,1.11065E-07,0.005573305,31.97863159,0.000792559,0.774729468,0.641396458
453,2.681387896,-16.03527486,-5.187336169,3.457561731,-7.359123545,-0.256227281,-0.355920877,0.066659921,0.156052436,,1.08635E-07,0.005586869,31.73949267,0.000636756,0.773966041,0.700528046
454,2.834164622,-16.04862148,-5.184700266,3.461876148,-7.047006001,-0.261189288,-0.445342278,0.067504089,0.042050877,,1.07194E-07,0.005601615,31.87672591,0.00087001,0.770135128,0.640604974
455,2.955567384,-16.08140325,-5.279677915,3.468691449,-6.558704947,-0.258419425,-0.305726515,0.063412195,0.066502813,,1.03737E-07,0.005094071,32.09471739,0.001417721,0.772271254,0.736588038
456,2.724027475,-16.04733548,-5.167824598,3.469242099,-6.520622166,-0.255324127,-0.322830216,0.066607384,0.095815587,,1.07332E-07,0.005696949,32.1123952,0.001472753,0.774665367,0.724096784
457,2.746927328,-16.06787938,-5.22037731,3.461896737,-7.135798865,-0.26115959,-0.379481577,0.064692504,0.001740444,,1.0515E-07,0.005405289,31.87738222,0.00079609,0.770158001,0.68421603
458,2.880028158,-16.07048782,-5.192647592,3.462052953,-6.633557824,-0.265887674,-0.383165863,0.066902108,0.091441726,,1.04876E-07,0.005557274,31.88236235,0.001315475,0.766525224,0.681699821
459,2.822277551,-16.0396503,-5.144382013,3.467810037,-6.664585031,-0.255021752,-0.372857073,0.070126735,0.162952393,,1.0816E-07,0.005832077,32.06644116,0.001275286,0.774899642,0.688763669
460,2.838554634,-16.02276965,-5.187605347,3.469611908,-6.927910711,-0.245325247,-0.345655067,0.06500759,0.077765382,,1.10002E-07,0.005585366,32.12427285,0.000980046,0.782450007,0.707756574
461,2.66624381,-16.04998996,-5.152503723,3.461409173,-7.405690605,-0.261767426,-0.30745993,0.067197005,0.064803507,,1.07048E-07,0.005784903,31.86184373,0.000607784,0.769690013,0.735312331
462,2.758728575,-16.01659271,-5.143484738,3.4654511,-6.773604929,-0.252476936,-0.495383488,0.063663606,0.076615339,,1.10683E-07,0.005837313,31.99088761,0.001143565,0.77687413,0.609337189
463,2.86160288,-16.09179066,-5.218832901,3.464010046,-7.033293291,-0.264349812,-0.435233004,0.062933265,0.090404242,,1.02665E-07,0.005413644,31.94482022,0.000882022,0.76770494,0.647113869
464,2.679086619,-16.02937904,-5.154299647,3.455927296,-6.991880759,-0.262563455,-0.39086085,0.066371901,0.069387693,,1.09277E-07,0.005774523,31.68765889,0.000919316,0.769077561,0.676474281
465,2.700938235,-16.02094266,-5.202410521,3.468836282,-6.805244118,-0.264022796,-0.399516784,0.06618093,0.144059892,,1.10203E-07,0.005503283,32.09936611,0.00110795,0.767956033,0.670644034
466,2.751951871,-16.03015265,-5.172699529,3.464295961,-7.041789864,-0.265200748,-0.372065007,0.064106028,0.163358223,,1.09193E-07,0.005669244,31.95395502,0.00087456,0.76705195,0.689309431
467,2.719033185,-16.01634983,-5.13321049,3.467579329,-6.874437756,-0.266219858,-0.421403426,0.065967706,0.100125765,,1.1071E-07,0.005897596,32.05904404,0.001033879,0.766270638,0.65612535
468,2.732267816,-16.04107403,-5.178837581,3.465421588,-6.704558487,-0.264820238,-0.372224748,0.068268389,0.018841604,,1.08007E-07,0.005634552,31.98994351,0.001225314,0.767343876,0.689199329
469,2.644335627,-16.02290567,-5.185477356,3.460543182,-7.269726482,-0.25595841,-0.344846975,0.067219079,0.18959403,,1.09987E-07,0.005597264,31.83426361,0.000696302,0.774174166,0.708328737
470,2.839833203,-16.05181793,-5.180024357,3.470854416,-7.168311563,-0.251649624,-0.403084427,0.064434443,0.151986901,,1.06852E-07,0.005627869,32.16421232,0.000770623,0.777517114,0.668255678
471,2.982712411,-16.0811505,-5.164869477,3.466771197,-7.068460138,-0.283768204,-0.408205683,0.064319081,0.039864207,,1.03764E-07,0.005713809,32.03314657,0.000851543,0.752941153,0.664842118
472,2.710161365,-16.00695141,-5.18197561,3.472105469,-7.044492297,-0.25639884,-0.391430486,0.066697195,0.021613234,,1.11756E-07,0.005616899,32.20447663,0.0008722,0.773833271,0.676089046
473,2.903117545,-16.04073342,-5.156929232,3.464894253,-7.199112919,-0.248626458,-0.365890102,0.063694163,0.177598335,,1.08043E-07,0.005759358,31.97307855,0.000747248,0.779871234,0.69357902
474,2.882420893,-16.05673045,-5.172736879,3.470340416,-7.310876632,-0.25534729,-0.327798887,0.066938819,0.042438164,,1.06329E-07,0.005669032,32.14768417,0.000668231,0.774647424,0.720507909
475,2.68372309,-15.99881487,-5.196911575,3.465117759,-6.993942853,-0.253625751,-0.363378466,0.062437808,0.060915299,,1.12669E-07,0.005533628,31.98022551,0.000917422,0.775982159,0.695323227
476,2.818551769,-16.04435021,-5.195606692,3.465065335,-7.100670102,-0.257047333,-0.349785715,0.064632737,0.061824379,,1.07653E-07,0.005540854,31.97854901,0.000824552,0.773331609,0.70483911
477,2.794936204,-16.03561561,-5.135480085,3.464442148,-6.780474118,-0.246350285,-0.345643294,0.06678157,0.093729034,,1.08598E-07,0.005884226,31.9586266,0.001135736,0.781648377,0.707764906
478,2.740611997,-16.03934718,-5.160124923,3.468435357,-6.402210894,-0.257178637,-0.293043918,0.062883515,0.078097458,,1.08193E-07,0.005740982,32.08649924,0.001657888,0.773230074,0.745989377
479,2.86201603,-16.03592548,-5.208196239,3.466700377,-7.076742597,-0.256987878,-0.425204506,0.068089711,0.034702221,,1.08564E-07,0.005471534,32.03087805,0.00084452,0.773377588,0.653636099
480,2.867121445,-16.09959034,-5.20194532,3.460817676,-7.654239873,-0.257502504,-0.370372061,0.065070884,0.039668606,,1.01868E-07,0.005505843,31.84300313,0.00047403,0.772979691,0.690477383
481,2.997305106,-16.10010277,-5.211660578,3.465795789,-7.320785172,-0.254715955,-0.372850389,0.067558088,0.061008538,,1.01816E-07,0.005452612,32.00191643,0.000661643,0.77513664,0.688768273
482,3.038527083,-16.0989107,-5.214815928,3.46716402,-7.32146727,-0.260360244,-0.347726246,0.067850558,0.030760104,,1.01937E-07,0.005435434,32.0457324,0.000661191,0.770773869,0.7062922
483,2.870299273,-16.04542805,-5.164046924,3.471102681,-6.516491949,-0.254376347,-0.389034181,0.067363594,0.041733919,,1.07537E-07,0.00571851,32.17219858,0.001478848,0.775399927,0.677711105
484,2.881797103,-16.06646817,-5.189024344,3.471925416,-7.361250533,-0.25985581,-0.376520103,0.063327112,0.058966815,,1.05298E-07,0.005577446,32.19867864,0.000635403,0.771162772,0.686245322
485,2.869707469,-16.05677486,-5.196651167,3.457591341,-7.094935232,-0.260698027,-0.425908789,0.069397434,0.101979937,,1.06324E-07,0.005535069,31.7404325,0.000829294,0.770513559,0.653175916
486,2.862611197,-16.01975321,-5.192343029,3.476193055,-6.873830556,-0.248710387,-0.445417049,0.067146005,0.068737592,,1.10334E-07,0.005558967,32.33638462,0.001034507,0.779805782,0.640557076
487,2.701564083,-16.02438867,-5.201091651,3.471977052,-6.824671434,-0.257772554,-0.411607843,0.061723717,0.11229078,,1.09824E-07,0.005510546,32.20034131,0.001086633,0.772770976,0.662584062
488,2.84981793,-16.06951983,-5.197446008,3.466097982,-7.589017906,-0.266862743,-0.352053117,0.063880331,0.029847837,,1.04977E-07,0.005530672,32.01158863,0.000505978,0.765778173,0.703242767
489,2.69588317,-16.00633457,-5.148442241,3.472858425,-6.418458809,-0.253242931,-0.41245647,0.069272621,0.141623279,,1.11825E-07,0.005808446,32.22873433,0.001631168,0.776279276,0.662022014
490,2.740469359,-16.0545014,-5.224389454,3.468998248,-6.98888357,-0.259956529,-0.405443645,0.067655412,0.055303022,,1.06566E-07,0.005383646,32.10456553,0.000922075,0.771085105,0.666680976
491,2.816448082,-16.01155755,-5.165072982,3.465018884,-7.427820789,-0.251971485,-0.3986746,0.063494535,0.098534107,,1.11242E-07,0.005712646,31.97706363,0.000594482,0.777266902,0.671209077
492,2.754613295,-16.00997374,-5.22360324,3.462935758,-7.00331686,-0.243978625,-0.51736253,0.063105646,0.091528665,,1.11418E-07,0.00538788,31.91052071,0.000908862,0.783504381,0.596090648
493,2.84816767,-16.04694026,-5.220354102,3.470198572,-7.069201303,-0.247502731,-0.308930568,0.068752385,0.131843394,,1.07375E-07,0.005405415,32.14312453,0.000850912,0.780748089,0.734231747
494,2.749519934,-16.05650972,-5.159336544,3.465310628,-6.688271458,-0.26609319,-0.192773742,0.064000427,0.127398884,,1.06352E-07,0.00574551,31.98639411,0.001245434,0.766367706,0.824668541
495,2.760418654,-16.0202054,-5.216511432,3.471198376,-6.754690863,-0.263780317,-0.40071614,0.065239095,0.170145905,,1.10284E-07,0.005426226,32.17527743,0.0011654,0.768142269,0.669840175
496,2.683300034,-16.00425619,-5.167116708,3.467998593,-6.9723026,-0.262093356,-0.316032591,0.064221327,0.234967333,,1.12057E-07,0.005700983,32.07248805,0.000937492,0.769439188,0.72903569
497,2.848380227,-16.05542913,-5.193805918,3.469915245,-7.118755638,-0.257629328,-0.399765363,0.065273593,0.139838355,,1.06467E-07,0.005550841,32.13401882,0.000809774,0.772881664,0.670477346
498,2.640905814,-15.99099163,-5.224712338,3.46404345,-7.522228332,-0.263762121,-0.448266107,0.061509593,0.173633326,,1.13554E-07,0.005381908,31.94588731,0.000540926,0.768156246,0.63873469
499,2.735848436,-15.99566388,-5.150074575,3.464726626,-7.151062534,-0.248500474,-0.437971293,0.066168625,0.057441675,,1.13024E-07,0.005798972,31.96771944,0.000784031,0.779969491,0.645344308
500,2.830881958,-16.04733729,-5.192923286,3.464645321,-7.142226304,-0.256101449,-0.381297096,0.06282522,0.16057338,,1.07332E-07,0.005555742,31.9651204,0.000790989,0.774063437,0.68297495
501,2.9369061,-16.06610359,-5.196307301,3.464148951,-7.105008318,-0.256653417,-0.307151835,0.067412394,0.156185107,,1.05337E-07,0.005536973,31.94925783,0.000820983,0.773636297,0.735538912
502,2.703947654,-16.01202519,-5.223890708,3.46171255,-7.19554237,-0.24870778,-0.384923284,0.065079413,0.060867638,,1.1119E-07,0.005386332,31.87151136,0.000749921,0.779807816,0.68050284
503,2.77516669,-16.03065142,-5.146852599,3.472013596,-7.054821094,-0.254885571,-0.337400167,0.064542357,0.098573598,,1.09138E-07,0.005817687,32.20151807,0.000863237,0.775005176,0.713623214
504,2.643967913,-16.03081708,-5.132294399,3.459893888,-6.751481334,-0.244435359,-0.428559045,0.067230319,0.101269762,,1.0912E-07,0.005903001,31.81360052,0.001169146,0.78314661,0.651447125
505,2.821305165,-16.06377583,-5.197950743,3.466064574,-6.54197517,-0.263970963,-0.335291583,0.068447433,0.040993313,,1.05582E-07,0.005527881,32.01051921,0.001441638,0.76799584,0.715129536
506,2.812385388,-16.04254504,-5.207425891,3.468040019,-7.091062906,-0.260674168,-0.40656876,0.071097653,0.094780159,,1.07848E-07,0.005475751,32.07381674,0.000832512,0.770531943,0.665931305
507,3.003902856,-16.12213454,-5.222565173,3.470826581,-6.674667266,-0.266230401,-0.330293858,0.066655328,0.053109068,,9.95969E-08,0.005393476,32.16331704,0.001262493,0.76626256,0.718712503
508,2.862622491,-16.05984657,-5.176098173,3.463768289,-6.972375864,-0.252782766,-0.389857265,0.065805356,0.204971281,,1.05998E-07,0.005650009,31.93709825,0.000937423,0.776636575,0.677153521
509,2.797968787,-16.0513088,-5.182368917,3.475492912,-6.953269259,-0.26960774,-0.39118836,0.065889335,0.052968658,,1.06907E-07,0.00561469,32.31375245,0.000955506,0.763678997,0.676252765
510,2.787689829,-16.03446586,-5.17343654,3.460900006,-7.022914935,-0.259871974,-0.374057731,0.06449667,0.064189361,,1.08723E-07,0.005665067,31.84562489,0.000891224,0.771150306,0.687937195
511,2.712176048,-16.02063887,-5.147580098,3.470855881,-6.810720406,-0.251897129,-0.391018513,0.066763459,0.088570118,,1.10236E-07,0.005813456,32.16425944,0.001101899,0.777324698,0.676367634
512,2.767916065,-16.01756484,-5.202921208,3.459235428,-7.251230654,-0.253211603,-0.345413597,0.064602207,0.072349253,,1.10576E-07,0.005500473,31.79265943,0.000709301,0.776303596,0.707927496
513,2.725439427,-16.01674944,-5.153931873,3.473161523,-6.477708832,-0.252076704,-0.315766461,0.07016936,0.063343721,,1.10666E-07,0.005776647,32.23850426,0.001537329,0.777185123,0.729229734
514,2.763417733,-16.01574431,-5.216978313,3.471980766,-6.735010392,-0.250066723,-0.402723754,0.062736295,0.071058014,,1.10777E-07,0.005423693,32.20046091,0.001188563,0.778748821,0.668496744
515,2.545585338,-15.97657922,-5.191883289,3.469105321,-6.949327771,-0.262544429,-0.362230127,0.063736643,0.191690722,,1.15202E-07,0.005561523,32.10800325,0.00095928,0.769092194,0.696122153
516,2.750234945,-15.99687378,-5.162683443,3.469354962,-6.946785819,-0.257752024,-0.419279982,0.064527067,0.200220322,,1.12888E-07,0.005726313,32.11601972,0.000961721,0.772786841,0.657520076
517,2.875594594,-16.06478528,-5.18493773,3.468617946,-6.933842485,-0.258553458,-0.379343211,0.070471131,0.136755175,,1.05476E-07,0.005600285,32.09235839,0.00097425,0.772167751,0.68431071
518,2.750315019,-16.01425238,-5.173178893,3.4668257,-7.160932001,-0.258820749,-0.417853866,0.063470658,0.06218065,,1.10943E-07,0.005666527,32.03489251,0.000776331,0.771961386,0.658458444
519,2.814282413,-16.04783102,-5.221415062,3.470439007,-7.262425498,-0.253140497,-0.401730155,0.066522812,0.033734493,,1.07279E-07,0.005399683,32.1508538,0.000701405,0.776358798,0.669161291
520,2.387446807,-15.95262711,-5.184515426,3.462873245,-6.786592872,-0.255047421,-0.366337164,0.068704385,0.086895357,,1.17995E-07,0.005602651,31.90852595,0.001128808,0.774879751,0.693269017
521,2.709119072,-16.02631584,-5.186338739,3.468978728,-6.720043597,-0.261867061,-0.328446839,0.067515852,0.086960585,,1.09612E-07,0.005592445,32.10393885,0.001206486,0.769613328,0.720041206
522,2.746157119,-16.00383496,-5.196022361,3.462460479,-6.781480445,-0.248430417,-0.344365485,0.063882724,0.218997286,,1.12104E-07,0.005538551,31.89535789,0.001134594,0.780024136,0.708669873
523,2.650614562,-16.04085146,-5.207784952,3.464056986,-7.432981826,-0.264811687,-0.352351455,0.065991358,0.117743843,,1.08031E-07,0.005473785,31.94631975,0.000591421,0.767350438,0.703032994
524,2.940592366,-16.07001772,-5.174701414,3.469009125,-7.009094166,-0.252135411,-0.393613456,0.065258486,0.127734461,,1.04925E-07,0.005657906,32.10491473,0.000903627,0.777139497,0.674614774
525,2.797415105,-16.04091325,-5.194960731,3.46605719,-7.203786574,-0.260081436,-0.332071919,0.064200829,0.121349801,,1.08024E-07,0.005544434,32.01028284,0.000743764,0.770988797,0.717435724
526,2.758035273,-16.01082908,-5.192808179,3.458786523,-6.924455493,-0.248625497,-0.408334534,0.067218444,0.086237848,,1.11323E-07,0.005556382,31.77839077,0.000983438,0.779871983,0.664756458
527,2.659701141,-16.02451626,-5.176585381,3.458750005,-7.103731522,-0.260584905,-0.392199864,0.063891652,0.069383824,,1.0981E-07,0.005647257,31.77723031,0.000822032,0.770600726,0.675569078
528,2.726114941,-16.0322343,-5.213185669,3.46085796,-6.85316542,-0.254800192,-0.339622034,0.066762891,0.10057559,,1.08966E-07,0.005444302,31.84428592,0.001056107,0.775071348,0.712039398
529,2.753506712,-16.03647171,-5.185389027,3.460287609,-7.084645592,-0.251038505,-0.326368385,0.067480399,0.047839492,,1.08505E-07,0.005597759,31.82612869,0.000837872,0.777992415,0.721539334
530,2.874354287,-16.01048018,-5.163111293,3.474436101,-7.022101534,-0.252208997,-0.425818199,0.065104773,0.165436076,,1.11362E-07,0.005723863,32.27962097,0.000891949,0.777082313,0.65323509
531,2.788999135,-16.03439369,-5.152991206,3.461901068,-6.702827957,-0.261670326,-0.412247152,0.066374576,0.024055525,,1.0873E-07,0.005782083,31.87752027,0.001227436,0.769764754,0.662160601
532,2.840728539,-16.06774684,-5.180478942,3.466902097,-7.002168234,-0.256524312,-0.309057132,0.066914497,0.04323877,,1.05164E-07,0.005625312,32.03733999,0.000909907,0.773736184,0.734138826
533,2.505852043,-15.99166255,-5.182810207,3.466976083,-6.887467122,-0.272315763,-0.392683483,0.06828585,0.203847441,,1.13477E-07,0.005612213,32.03971037,0.001020495,0.761613734,0.675242439
534,2.832108199,-16.07020258,-5.175010647,3.473075213,-6.849259468,-0.250999408,-0.377971207,0.063919765,0.039606708,,1.04906E-07,0.005656157,32.23572188,0.001060241,0.778022832,0.685250231
535,2.652961631,-16.04766451,-5.17620483,3.464162005,-7.20543001,-0.260074019,-0.410564695,0.065765133,0.0595924,,1.07297E-07,0.005649406,31.9496749,0.000742543,0.770994515,0.663275596
536,2.700365394,-16.00842847,-5.169237865,3.463183398,-6.783877145,-0.260014993,-0.468904878,0.066592469,0.070722973,,1.11591E-07,0.005688903,31.918424,0.001131878,0.771040026,0.625687097
537,2.71841557,-16.01739625,-5.173969813,3.457717337,-6.830233297,-0.261778777,-0.368709344,0.066064842,0.150709523,,1.10594E-07,0.005662047,31.74443192,0.001080606,0.769681276,0.691626407
538,2.754383091,-16.04949462,-5.18354987,3.46409962,-7.007320538,-0.251874415,-0.384494206,0.064489331,0.087699718,,1.07101E-07,0.005608063,31.94768176,0.000905231,0.777342355,0.680794891
539,2.807136523,-16.05314795,-5.178898682,3.460630231,-7.099890294,-0.257656086,-0.278358646,0.067606197,0.063661186,,1.0671E-07,0.005634208,31.83703488,0.000825195,0.772860984,0.757025269
540,2.842418581,-16.06684918,-5.162287548,3.474937679,-6.830133197,-0.248448885,-0.266351041,0.067693147,0.055462156,,1.05258E-07,0.00572858,32.29581576,0.001080714,0.78000973,0.766170123
541,3.05943068,-16.10730013,-5.215199915,3.466685654,-6.71970273,-0.26104703,-0.411338458,0.065980312,0.112726534,,1.01085E-07,0.005433347,32.03040646,0.001206897,0.770244694,0.662762576
542,2.628627853,-15.98476046,-5.196263627,3.469445939,-6.810536257,-0.266861132,-0.387839042,0.064510025,0.09513307,,1.14263E-07,0.005537215,32.11894167,0.001102102,0.765779406,0.678521548
543,2.783156661,-16.03031016,-5.128829121,3.472131107,-6.981559914,-0.242169767,-0.358546957,0.061817524,0.04701955,,1.09175E-07,0.005923492,32.20530231,0.000928853,0.784922913,0.698690816
544,2.789595695,-16.01866961,-5.187176377,3.473094369,-6.972958968,-0.259728642,-0.366925606,0.066437647,0.269254498,,1.10454E-07,0.005587762,32.23633941,0.000936877,0.771260845,0.692861188
545,2.88664158,-16.03772921,-5.18591004,3.457763446,-7.298452025,-0.259809924,-0.386714224,0.064503967,0.161143565,,1.08368E-07,0.005594843,31.74589566,0.000676585,0.771198158,0.679285191
546,2.803273555,-16.04397296,-5.178402288,3.466266078,-7.124694259,-0.261238963,-0.413217599,0.068961547,0.077334342,,1.07694E-07,0.005637006,32.01697011,0.000804979,0.770096873,0.661518321
547,2.631630364,-16.00506839,-5.179263846,3.465722255,-6.928683173,-0.250256742,-0.372550623,0.063668499,0.063462391,,1.11966E-07,0.005632151,31.99956327,0.00097929,0.778600858,0.688974773
548,2.425073539,-15.93322483,-5.160286059,3.467400071,-6.660750739,-0.261519366,-0.402106026,0.061058157,0.06636036,,1.20306E-07,0.005740057,32.05329772,0.001280185,0.769880965,0.66890982
549,2.787122978,-16.05607662,-5.211177919,3.468096071,-7.308467548,-0.250026895,-0.299775324,0.06432059,0.103551407,,1.06398E-07,0.005455244,32.07561458,0.000669843,0.778779838,0.740984683
550,2.786595969,-16.02055478,-5.216168621,3.471254908,-6.818996082,-0.261221289,-0.362142561,0.063786715,0.07110927,,1.10246E-07,0.005428086,32.17709641,0.001092817,0.770110484,0.696183112
551,2.80547015,-16.03614824,-5.210948278,3.467612873,-7.122484657,-0.257692717,-0.389354445,0.06482565,0.227100649,,1.0854E-07,0.005456497,32.06011945,0.00080676,0.772832674,0.677494093
552,2.955343718,-16.08331802,-5.194595184,3.464628257,-6.928938349,-0.249203163,-0.414852583,0.068042331,0.029352814,,1.03539E-07,0.005546461,31.96457497,0.00097904,0.779421608,0.660437633
553,2.737995588,-16.00197334,-5.17124211,3.462320204,-6.801140553,-0.256954059,-0.383959985,0.065239665,0.168983862,,1.12313E-07,0.005677512,31.89088408,0.001112506,0.773403744,0.681158683
554,2.670463926,-16.05400655,-5.141212959,3.464619652,-6.89514686,-0.2634879,-0.412546389,0.065413596,0.050588271,,1.06619E-07,0.005850589,31.9642999,0.001012688,0.768366919,0.661962488
555,2.703010363,-15.99058557,-5.22011723,3.465837544,-6.746875508,-0.251114505,-0.362440031,0.064254981,0.236055764,,1.136E-07,0.005406695,32.0032527,0.001174544,0.777933289,0.69597605
556,2.660794737,-16.00554769,-5.17101675,3.461018269,-7.394244234,-0.253066312,-0.382853631,0.065847114,0.101052718,,1.11913E-07,0.005678792,31.84939124,0.000614781,0.776416394,0.681912703
557,2.745195828,-15.98042868,-5.178241242,3.463974684,-6.982082486,-0.251559894,-0.486387183,0.063922596,0.070386203,,1.14759E-07,0.005637913,31.94369061,0.000928368,0.777586883,0.614843704
558,2.874506752,-16.04407995,-5.264894149,3.467137565,-7.809050827,-0.256687976,-0.471426016,0.065279761,0.101974642,,1.07682E-07,0.00516994,32.04488464,0.000406043,0.773609561,0.62411164
559,2.737373749,-16.01560125,-5.173414482,3.471484479,-7.194720757,-0.251903182,-0.348936289,0.064118698,0.070273422,,1.10793E-07,0.005665192,32.18448421,0.000750538,0.777319993,0.705438073
